model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,mean_baseline_target_minus_base,stdev_baseline_target_minus_base,mean_intervened_target_minus_base,stdev_intervened_target_minus_base,n
qwen3-4b,de,ko,zh,fr,desc,val,-8.325356820913461,5.251036771277353,-7.030408653846154,4.685924769252721,130
qwen3-4b,de,ko,zh,fr,freq,desc,-8.325356820913461,5.251036771277353,-8.744456129807693,5.201605810952159,130
qwen3-4b,de,ko,zh,fr,freq,freq,-8.325356820913461,5.251036771277353,-8.528275240384616,5.251630202388645,130
qwen3-4b,de,ko,zh,fr,freq,val,-8.325356820913461,5.251036771277353,-7.404867788461538,4.744087760387376,130
qwen3-4b,de,ko,zh,fr,val,desc,-8.325356820913461,5.251036771277353,-10.277676156850962,4.817019498642318,130
qwen3-4b,de,ko,zh,fr,val,freq,-8.325356820913461,5.251036771277353,-9.818262657752404,4.797236348879524,130
qwen3-4b,de,ko,zh,fr,val,val,-8.325356820913461,5.251036771277353,-9.77196514423077,4.982518993836647,130
qwen3-4b,de,ko,zh,ja,desc,desc,-9.15116954985119,4.808584538166191,-9.149247426835318,4.808350527889168,126
qwen3-4b,de,ko,zh,ja,desc,freq,-9.15116954985119,4.808584538166191,-4.185019841269841,5.406519651041988,126
qwen3-4b,de,ko,zh,ja,desc,val,-9.15116954985119,4.808584538166191,-7.497601221478175,4.35340062657419,126
qwen3-4b,de,ko,zh,ja,freq,desc,-9.15116954985119,4.808584538166191,-9.03968253968254,4.83496950442203,126
qwen3-4b,de,ko,zh,ja,freq,freq,-9.15116954985119,4.808584538166191,-9.01402839781746,4.846980219537067,126
qwen3-4b,de,ko,zh,ja,freq,val,-9.15116954985119,4.808584538166191,-8.39617435515873,4.436098462460695,126
qwen3-4b,de,ko,zh,ja,val,desc,-9.15116954985119,4.808584538166191,-10.697621663411459,4.898903966354182,126
qwen3-4b,de,ko,zh,ja,val,freq,-9.15116954985119,4.808584538166191,-8.904599144345237,4.788602538423966,126
qwen3-4b,de,ko,zh,ja,val,val,-9.15116954985119,4.808584538166191,-10.624161614312065,4.997568416434226,126
qwen3-4b,de,ko,zh,ko,desc,desc,-1.04765625,2.4051059156995267,-1.04765625,2.4051059156995267,135
qwen3-4b,de,ko,zh,ko,desc,freq,-1.04765625,2.4051059156995267,-1.0431712962962962,2.4549099642910246,135
qwen3-4b,de,ko,zh,ko,desc,val,-1.04765625,2.4051059156995267,-0.90625,2.0375476427448818,135
qwen3-4b,de,ko,zh,ko,freq,desc,-1.04765625,2.4051059156995267,-1.0506365740740742,2.391404684705676,135
qwen3-4b,de,ko,zh,ko,freq,freq,-1.04765625,2.4051059156995267,-1.0444733796296297,2.3840557808077345,135
qwen3-4b,de,ko,zh,ko,freq,val,-1.04765625,2.4051059156995267,-0.944675925925926,2.1368637656312126,135
qwen3-4b,de,ko,zh,ko,val,desc,-1.04765625,2.4051059156995267,-0.9517650462962963,2.268522192165281,135
qwen3-4b,de,ko,zh,ko,val,freq,-1.04765625,2.4051059156995267,-1.01640625,2.4633784036892727,135
qwen3-4b,de,ko,zh,ko,val,val,-1.04765625,2.4051059156995267,-0.9517361111111111,2.2902606390318074,135
qwen3-4b,de,ko,zh,zh,desc,desc,-8.152865323153408,4.87607528909496,-8.149507885136881,4.871807357757119,121
qwen3-4b,de,ko,zh,zh,desc,freq,-8.152865323153408,4.87607528909496,-0.7290644369834711,5.206235770797307,121
qwen3-4b,de,ko,zh,zh,desc,val,-8.152865323153408,4.87607528909496,-5.847079190340909,4.388750090932705,121
qwen3-4b,de,ko,zh,zh,freq,desc,-8.152865323153408,4.87607528909496,-8.153503922391529,4.932226984728594,121
qwen3-4b,de,ko,zh,zh,freq,freq,-8.152865323153408,4.87607528909496,-8.145891173811984,4.932322598463378,121
qwen3-4b,de,ko,zh,zh,freq,val,-8.152865323153408,4.87607528909496,-7.65584646177686,4.417187415923588,121
qwen3-4b,de,ko,zh,zh,val,desc,-8.152865323153408,4.87607528909496,-10.137574251033058,5.312531695656935,121
qwen3-4b,de,ko,zh,zh,val,freq,-8.152865323153408,4.87607528909496,-7.28894950929752,5.598970028683889,121
qwen3-4b,de,ko,zh,zh,val,val,-8.152865323153408,4.87607528909496,-10.16233535640496,5.398196617394762,121
qwen3-4b,de,zh,de,de,desc,desc,-6.349672379032258,5.90017740980067,-8.379284274193548,4.811559677227861,124
qwen3-4b,de,zh,de,de,desc,freq,-6.349672379032258,5.90017740980067,-1.258820564516129,4.814869415400403,124
qwen3-4b,de,zh,de,de,desc,val,-6.349672379032258,5.90017740980067,-6.327872983870968,4.217125545361607,124
qwen3-4b,de,zh,de,de,freq,desc,-6.349672379032258,5.90017740980067,-8.861517137096774,4.499227741276227,124
qwen3-4b,de,zh,de,de,freq,freq,-6.349672379032258,5.90017740980067,-8.86227318548387,4.498817898411856,124
qwen3-4b,de,zh,de,de,freq,val,-6.349672379032258,5.90017740980067,-8.49054939516129,4.246257346409378,124
qwen3-4b,de,zh,de,de,val,desc,-6.349672379032258,5.90017740980067,-6.522933467741935,5.992274388449248,124
qwen3-4b,de,zh,de,de,val,freq,-6.349672379032258,5.90017740980067,0.8705897177419355,5.484308428939784,124
qwen3-4b,de,zh,de,de,val,val,-6.349672379032258,5.90017740980067,-6.618668094758065,5.911381384269951,124
qwen3-4b,de,zh,de,en,desc,desc,-5.411201584507042,4.2894366103678,-5.631382042253521,4.123864048693204,142
qwen3-4b,de,zh,de,en,desc,freq,-5.411201584507042,4.2894366103678,-2.657955545774648,4.229312394472777,142
qwen3-4b,de,zh,de,en,desc,val,-5.411201584507042,4.2894366103678,-4.696412852112676,3.754486916504482,142
qwen3-4b,de,zh,de,en,freq,desc,-5.411201584507042,4.2894366103678,-5.631492077464789,4.084793001415042,142
qwen3-4b,de,zh,de,en,freq,freq,-5.411201584507042,4.2894366103678,-5.633692781690141,4.080580895800042,142
qwen3-4b,de,zh,de,en,freq,val,-5.411201584507042,4.2894366103678,-5.312389964788732,3.8169974129318645,142
qwen3-4b,de,zh,de,en,val,desc,-5.411201584507042,4.2894366103678,-5.834225077024648,5.039146209897805,142
qwen3-4b,de,zh,de,en,val,freq,-5.411201584507042,4.2894366103678,-2.0034936179577465,4.866948202403128,142
qwen3-4b,de,zh,de,en,val,val,-5.411201584507042,4.2894366103678,-5.896470620598592,5.000825727181728,142
qwen3-4b,de,zh,de,es,desc,desc,-10.298778945593526,5.286505809108033,-10.679961499550359,5.022571139369678,139
qwen3-4b,de,zh,de,es,desc,freq,-10.298778945593526,5.286505809108033,-6.631140400179856,5.593893987750705,139
qwen3-4b,de,zh,de,es,desc,val,-10.298778945593526,5.286505809108033,-8.853445368705035,4.5258551081103375,139
qwen3-4b,de,zh,de,es,freq,desc,-10.298778945593526,5.286505809108033,-10.752388714028777,4.970912825525065,139
qwen3-4b,de,zh,de,es,freq,freq,-10.298778945593526,5.286505809108033,-10.754187275179856,4.970748445574759,139
qwen3-4b,de,zh,de,es,freq,val,-10.298778945593526,5.286505809108033,-10.025264163669064,4.643400587274534,139
qwen3-4b,de,zh,de,es,val,desc,-10.298778945593526,5.286505809108033,-10.019099173785971,5.865355929183141,139
qwen3-4b,de,zh,de,es,val,freq,-10.298778945593526,5.286505809108033,-5.960206834532374,6.224482786575612,139
qwen3-4b,de,zh,de,es,val,val,-10.298778945593526,5.286505809108033,-10.098815478866907,5.794084409111109,139
qwen3-4b,de,zh,de,fr,desc,desc,-9.537259615384615,4.877257502783028,-9.897596153846154,4.675381647190346,130
qwen3-4b,de,zh,de,fr,desc,freq,-9.537259615384615,4.877257502783028,-5.883173076923077,4.8956038231904815,130
qwen3-4b,de,zh,de,fr,desc,val,-9.537259615384615,4.877257502783028,-8.30420673076923,4.174874208832117,130
qwen3-4b,de,zh,de,fr,freq,desc,-9.537259615384615,4.877257502783028,-9.957091346153845,4.679248353841191,130
qwen3-4b,de,zh,de,fr,freq,freq,-9.537259615384615,4.877257502783028,-9.957572115384615,4.675979558665593,130
qwen3-4b,de,zh,de,fr,freq,val,-9.537259615384615,4.877257502783028,-9.419711538461538,4.417159885539586,130
qwen3-4b,de,zh,de,fr,val,desc,-9.537259615384615,4.877257502783028,-9.2215087890625,5.44541667860935,130
qwen3-4b,de,zh,de,fr,val,freq,-9.537259615384615,4.877257502783028,-5.047400841346154,5.576928909995554,130
qwen3-4b,de,zh,de,fr,val,val,-9.537259615384615,4.877257502783028,-9.290144230769231,5.389151940728346,130
qwen3-4b,de,zh,de,ja,desc,desc,-6.321428571428571,5.660883954194534,-6.31281001984127,5.594929729018055,126
qwen3-4b,de,zh,de,ja,desc,freq,-6.321428571428571,5.660883954194534,-5.27374751984127,5.14354791055716,126
qwen3-4b,de,zh,de,ja,desc,val,-6.321428571428571,5.660883954194534,-5.870039682539683,5.208721146275994,126
qwen3-4b,de,zh,de,ja,freq,desc,-6.321428571428571,5.660883954194534,-6.391741071428571,5.612098112898121,126
qwen3-4b,de,zh,de,ja,freq,freq,-6.321428571428571,5.660883954194534,-6.391865079365079,5.611629805582402,126
qwen3-4b,de,zh,de,ja,freq,val,-6.321428571428571,5.660883954194534,-6.4616815476190474,5.529131870976834,126
qwen3-4b,de,zh,de,ja,val,desc,-6.321428571428571,5.660883954194534,-5.996434771825397,6.079248370237193,126
qwen3-4b,de,zh,de,ja,val,freq,-6.321428571428571,5.660883954194534,-5.140082465277778,5.512790429116807,126
qwen3-4b,de,zh,de,ja,val,val,-6.321428571428571,5.660883954194534,-6.021763392857143,6.048933504360796,126
qwen3-4b,de,zh,de,ko,desc,desc,-14.014771412037037,4.429555094404222,-14.177170138888888,4.210856365992317,135
qwen3-4b,de,zh,de,ko,desc,freq,-14.014771412037037,4.429555094404222,-11.607953559027777,4.477971572722418,135
qwen3-4b,de,zh,de,ko,desc,val,-14.014771412037037,4.429555094404222,-13.438917824074075,3.9245168045940972,135
qwen3-4b,de,zh,de,ko,freq,desc,-14.014771412037037,4.429555094404222,-14.31402633101852,4.131056143138942,135
qwen3-4b,de,zh,de,ko,freq,freq,-14.014771412037037,4.429555094404222,-14.3142578125,4.129669751543257,135
qwen3-4b,de,zh,de,ko,freq,val,-14.014771412037037,4.429555094404222,-14.47160915798611,3.974291978044661,135
qwen3-4b,de,zh,de,ko,val,desc,-14.014771412037037,4.429555094404222,-12.994878472222222,5.376400995333038,135
qwen3-4b,de,zh,de,ko,val,freq,-14.014771412037037,4.429555094404222,-10.298518880208333,5.101765477179759,135
qwen3-4b,de,zh,de,ko,val,val,-14.014771412037037,4.429555094404222,-13.069774712456597,5.294362530779247,135
qwen3-4b,de,zh,de,zh,desc,desc,-0.7794421487603306,2.1213828648137385,-0.7480630165289256,2.127303793165823,121
qwen3-4b,de,zh,de,zh,desc,freq,-0.7794421487603306,2.1213828648137385,-0.6898970170454546,2.004052300735805,121
qwen3-4b,de,zh,de,zh,desc,val,-0.7794421487603306,2.1213828648137385,-0.7082902892561983,2.038645779206577,121
qwen3-4b,de,zh,de,zh,freq,desc,-0.7794421487603306,2.1213828648137385,-0.7568440082644629,2.192844004885134,121
qwen3-4b,de,zh,de,zh,freq,freq,-0.7794421487603306,2.1213828648137385,-0.7555526859504132,2.1907758762684058,121
qwen3-4b,de,zh,de,zh,freq,val,-0.7794421487603306,2.1213828648137385,-0.7407024793388429,2.1570599498879184,121
qwen3-4b,de,zh,de,zh,val,desc,-0.7794421487603306,2.1213828648137385,-0.8288997933884298,2.337569847754322,121
qwen3-4b,de,zh,de,zh,val,freq,-0.7794421487603306,2.1213828648137385,-0.6984762396694215,2.094890124736188,121
qwen3-4b,de,zh,de,zh,val,val,-0.7794421487603306,2.1213828648137385,-0.825025826446281,2.3178408375934656,121
qwen3-4b,de,zh,en,de,freq,freq,-6.349672379032258,5.90017740980067,-6.313130040322581,5.931631673991927,124
qwen3-4b,de,zh,en,de,freq,val,-6.349672379032258,5.90017740980067,-9.06577620967742,5.20127593787615,124
qwen3-4b,de,zh,en,de,val,freq,-6.349672379032258,5.90017740980067,-4.810357862903226,6.845642344468505,124
qwen3-4b,de,zh,en,de,val,val,-6.349672379032258,5.90017740980067,-4.871070123487903,6.923963042506199,124
qwen3-4b,de,zh,en,en,freq,freq,-5.411201584507042,4.2894366103678,-5.40393926056338,4.297266039259789,142
qwen3-4b,de,zh,en,en,freq,val,-5.411201584507042,4.2894366103678,-7.325484154929577,4.103445868181791,142
qwen3-4b,de,zh,en,en,val,freq,-5.411201584507042,4.2894366103678,-5.685429962588028,5.087731140931324,142
qwen3-4b,de,zh,en,en,val,val,-5.411201584507042,4.2894366103678,-5.67231514084507,5.140857469596893,142
qwen3-4b,de,zh,en,es,freq,freq,-10.298778945593526,5.286505809108033,-10.26179603192446,5.297140854213925,139
qwen3-4b,de,zh,en,es,freq,val,-10.298778945593526,5.286505809108033,-12.35105665467626,4.697887532756711,139
qwen3-4b,de,zh,en,es,val,freq,-10.298778945593526,5.286505809108033,-9.847094199640289,5.850088107524485,139
qwen3-4b,de,zh,en,es,val,val,-10.298778945593526,5.286505809108033,-9.875309127697841,5.905005851205922,139
qwen3-4b,de,zh,en,fr,freq,freq,-9.537259615384615,4.877257502783028,-9.500901442307692,4.886169789086348,130
qwen3-4b,de,zh,en,fr,freq,val,-9.537259615384615,4.877257502783028,-11.620913461538462,4.528306796853092,130
qwen3-4b,de,zh,en,fr,val,freq,-9.537259615384615,4.877257502783028,-9.126712740384615,5.492776413649594,130
qwen3-4b,de,zh,en,fr,val,val,-9.537259615384615,4.877257502783028,-9.148888221153847,5.535381384492208,130
qwen3-4b,de,zh,en,ja,freq,freq,-6.321428571428571,5.660883954194534,-6.33429439484127,5.659077749500898,126
qwen3-4b,de,zh,en,ja,freq,val,-6.321428571428571,5.660883954194534,-6.307167658730159,5.316750932598843,126
qwen3-4b,de,zh,en,ja,val,freq,-6.321428571428571,5.660883954194534,-6.117001488095238,6.026880862757515,126
qwen3-4b,de,zh,en,ja,val,val,-6.321428571428571,5.660883954194534,-6.150917658730159,6.067289116036249,126
qwen3-4b,de,zh,en,ko,freq,freq,-14.014771412037037,4.429555094404222,-14.05892650462963,4.421860582409299,135
qwen3-4b,de,zh,en,ko,freq,val,-14.014771412037037,4.429555094404222,-13.478414351851852,3.909851325836248,135
qwen3-4b,de,zh,en,ko,val,freq,-14.014771412037037,4.429555094404222,-13.142243561921296,5.334131813198847,135
qwen3-4b,de,zh,en,ko,val,val,-14.014771412037037,4.429555094404222,-13.222916666666666,5.324746126754011,135
qwen3-4b,de,zh,en,zh,freq,freq,-0.7794421487603306,2.1213828648137385,-0.78150826446281,2.1268699487974803,121
qwen3-4b,de,zh,en,zh,freq,val,-0.7794421487603306,2.1213828648137385,-0.8130165289256198,2.495862407677525,121
qwen3-4b,de,zh,en,zh,val,freq,-0.7794421487603306,2.1213828648137385,-0.8787448347107438,2.3649862778405586,121
qwen3-4b,de,zh,en,zh,val,val,-0.7794421487603306,2.1213828648137385,-0.8721268078512396,2.3461836198109953,121
qwen3-4b,de,zh,es,de,desc,desc,-6.349672379032258,5.90017740980067,-6.349672379032258,5.90017740980067,124
qwen3-4b,de,zh,es,de,desc,freq,-6.349672379032258,5.90017740980067,-4.790070564516129,6.463756136770688,124
qwen3-4b,de,zh,es,de,desc,val,-6.349672379032258,5.90017740980067,-5.293346774193548,4.97954037755054,124
qwen3-4b,de,zh,es,de,freq,desc,-6.349672379032258,5.90017740980067,-6.420488911290323,5.928050960436794,124
qwen3-4b,de,zh,es,de,freq,freq,-6.349672379032258,5.90017740980067,-6.420488911290323,5.928050960436794,124
qwen3-4b,de,zh,es,de,freq,val,-6.349672379032258,5.90017740980067,-5.301159274193548,5.078120246522821,124
qwen3-4b,de,zh,es,de,val,desc,-6.349672379032258,5.90017740980067,-4.749070690524194,6.578621637972261,124
qwen3-4b,de,zh,es,de,val,freq,-6.349672379032258,5.90017740980067,-2.494786416330645,6.986473788363429,124
qwen3-4b,de,zh,es,de,val,val,-6.349672379032258,5.90017740980067,-4.963520665322581,6.629064147728762,124
qwen3-4b,de,zh,es,en,desc,desc,-5.411201584507042,4.2894366103678,-5.411201584507042,4.2894366103678,142
qwen3-4b,de,zh,es,en,desc,freq,-5.411201584507042,4.2894366103678,-3.522007042253521,4.521944603812618,142
qwen3-4b,de,zh,es,en,desc,val,-5.411201584507042,4.2894366103678,-4.014084507042254,3.7470559096640574,142
qwen3-4b,de,zh,es,en,freq,desc,-5.411201584507042,4.2894366103678,-5.459507042253521,4.292130542713576,142
qwen3-4b,de,zh,es,en,freq,freq,-5.411201584507042,4.2894366103678,-5.459507042253521,4.292130542713576,142
qwen3-4b,de,zh,es,en,freq,val,-5.411201584507042,4.2894366103678,-4.281910211267606,3.7763232225243315,142
qwen3-4b,de,zh,es,en,val,desc,-5.411201584507042,4.2894366103678,-5.441186179577465,5.045435966912462,142
qwen3-4b,de,zh,es,en,val,freq,-5.411201584507042,4.2894366103678,-2.7256547095070425,5.306492081080006,142
qwen3-4b,de,zh,es,en,val,val,-5.411201584507042,4.2894366103678,-5.674914722711268,5.0621591115021625,142
qwen3-4b,de,zh,es,es,desc,desc,-10.298778945593526,5.286505809108033,-10.298778945593526,5.286505809108033,139
qwen3-4b,de,zh,es,es,desc,freq,-10.298778945593526,5.286505809108033,-4.903327338129497,5.252987326313155,139
qwen3-4b,de,zh,es,es,desc,val,-10.298778945593526,5.286505809108033,-7.259892086330935,4.398896767395161,139
qwen3-4b,de,zh,es,es,freq,desc,-10.298778945593526,5.286505809108033,-10.370833801708633,5.274905587999002,139
qwen3-4b,de,zh,es,es,freq,freq,-10.298778945593526,5.286505809108033,-10.370833801708633,5.274905587999002,139
qwen3-4b,de,zh,es,es,freq,val,-10.298778945593526,5.286505809108033,-8.52293165467626,4.618040361838016,139
qwen3-4b,de,zh,es,es,val,desc,-10.298778945593526,5.286505809108033,-9.36334096785072,5.7399513050599404,139
qwen3-4b,de,zh,es,es,val,freq,-10.298778945593526,5.286505809108033,-3.3541198291366907,5.960685905839957,139
qwen3-4b,de,zh,es,es,val,val,-10.298778945593526,5.286505809108033,-9.925732948797211,5.760467503209704,139
qwen3-4b,de,zh,es,fr,desc,desc,-9.537259615384615,4.877257502783028,-9.537259615384615,4.877257502783028,130
qwen3-4b,de,zh,es,fr,desc,freq,-9.537259615384615,4.877257502783028,-5.845673076923077,5.464856038710762,130
qwen3-4b,de,zh,es,fr,desc,val,-9.537259615384615,4.877257502783028,-7.217067307692307,4.300064771887824,130
qwen3-4b,de,zh,es,fr,freq,desc,-9.537259615384615,4.877257502783028,-9.601742788461538,4.880273076611949,130
qwen3-4b,de,zh,es,fr,freq,freq,-9.537259615384615,4.877257502783028,-9.601742788461538,4.880273076611949,130
qwen3-4b,de,zh,es,fr,freq,val,-9.537259615384615,4.877257502783028,-7.951442307692307,4.307278080609616,130
qwen3-4b,de,zh,es,fr,val,desc,-9.537259615384615,4.877257502783028,-8.764761117788462,5.400180468574157,130
qwen3-4b,de,zh,es,fr,val,freq,-9.537259615384615,4.877257502783028,-4.229349459134616,6.050345921775691,130
qwen3-4b,de,zh,es,fr,val,val,-9.537259615384615,4.877257502783028,-9.1537109375,5.398334362000963,130
qwen3-4b,de,zh,es,ja,desc,desc,-6.321428571428571,5.660883954194534,-6.321428571428571,5.660883954194534,126
qwen3-4b,de,zh,es,ja,desc,freq,-6.321428571428571,5.660883954194534,-5.642237103174603,5.371235174725395,126
qwen3-4b,de,zh,es,ja,desc,val,-6.321428571428571,5.660883954194534,-5.553447420634921,4.9997973994791325,126
qwen3-4b,de,zh,es,ja,freq,desc,-6.321428571428571,5.660883954194534,-6.37823970734127,5.692652559377376,126
qwen3-4b,de,zh,es,ja,freq,freq,-6.321428571428571,5.660883954194534,-6.37823970734127,5.692652559377376,126
qwen3-4b,de,zh,es,ja,freq,val,-6.321428571428571,5.660883954194534,-5.6960565476190474,5.110755970539171,126
qwen3-4b,de,zh,es,ja,val,desc,-6.321428571428571,5.660883954194534,-5.992016989087301,5.9057921140499925,126
qwen3-4b,de,zh,es,ja,val,freq,-6.321428571428571,5.660883954194534,-5.216996450272817,5.649174498485953,126
qwen3-4b,de,zh,es,ja,val,val,-6.321428571428571,5.660883954194534,-6.060081845238095,5.9871765606375575,126
qwen3-4b,de,zh,es,ko,desc,desc,-14.014771412037037,4.429555094404222,-14.014771412037037,4.429555094404222,135
qwen3-4b,de,zh,es,ko,desc,freq,-14.014771412037037,4.429555094404222,-13.098755787037037,4.441388609675317,135
qwen3-4b,de,zh,es,ko,desc,val,-14.014771412037037,4.429555094404222,-12.91802662037037,3.960767090150648,135
qwen3-4b,de,zh,es,ko,freq,desc,-14.014771412037037,4.429555094404222,-14.123914930555555,4.433995385862263,135
qwen3-4b,de,zh,es,ko,freq,freq,-14.014771412037037,4.429555094404222,-14.123914930555555,4.433995385862263,135
qwen3-4b,de,zh,es,ko,freq,val,-14.014771412037037,4.429555094404222,-13.068827763310185,4.004929791620865,135
qwen3-4b,de,zh,es,ko,val,desc,-14.014771412037037,4.429555094404222,-12.93024631076389,5.229865088306272,135
qwen3-4b,de,zh,es,ko,val,freq,-14.014771412037037,4.429555094404222,-11.514771412037037,5.106292851416055,135
qwen3-4b,de,zh,es,ko,val,val,-14.014771412037037,4.429555094404222,-13.11556712962963,5.2913826348626305,135
qwen3-4b,de,zh,es,zh,desc,desc,-0.7794421487603306,2.1213828648137385,-0.7794421487603306,2.1213828648137385,121
qwen3-4b,de,zh,es,zh,desc,freq,-0.7794421487603306,2.1213828648137385,-0.6483729338842975,2.0195003966523575,121
qwen3-4b,de,zh,es,zh,desc,val,-0.7794421487603306,2.1213828648137385,-0.6827221074380165,1.9902869232464273,121
qwen3-4b,de,zh,es,zh,freq,desc,-0.7794421487603306,2.1213828648137385,-0.7758264462809917,2.1177675546342267,121
qwen3-4b,de,zh,es,zh,freq,freq,-0.7794421487603306,2.1213828648137385,-0.7758264462809917,2.1177675546342267,121
qwen3-4b,de,zh,es,zh,freq,val,-0.7794421487603306,2.1213828648137385,-0.7086776859504132,1.9797403837156529,121
qwen3-4b,de,zh,es,zh,val,desc,-0.7794421487603306,2.1213828648137385,-0.8337099690082644,2.282514544685224,121
qwen3-4b,de,zh,es,zh,val,freq,-0.7794421487603306,2.1213828648137385,-0.6656120867768595,2.170171230102217,121
qwen3-4b,de,zh,es,zh,val,val,-0.7794421487603306,2.1213828648137385,-0.8401988636363636,2.285439574672489,121
qwen3-4b,de,zh,fr,de,desc,desc,-6.349672379032258,5.90017740980067,-6.352192540322581,5.899323808859643,124
qwen3-4b,de,zh,fr,de,desc,freq,-6.349672379032258,5.90017740980067,-4.431577620967742,6.6836780167968595,124
qwen3-4b,de,zh,fr,de,desc,val,-6.349672379032258,5.90017740980067,-5.792338709677419,5.106788349355727,124
qwen3-4b,de,zh,fr,de,freq,desc,-6.349672379032258,5.90017740980067,-6.487903225806452,5.861044592316253,124
qwen3-4b,de,zh,fr,de,freq,freq,-6.349672379032258,5.90017740980067,-6.573714717741935,5.881147914270009,124
qwen3-4b,de,zh,fr,de,freq,val,-6.349672379032258,5.90017740980067,-6.106602822580645,5.061193454206883,124
qwen3-4b,de,zh,fr,de,val,desc,-6.349672379032258,5.90017740980067,-4.461079259072581,6.47148619242946,124
qwen3-4b,de,zh,fr,de,val,freq,-6.349672379032258,5.90017740980067,-2.136781754032258,6.813262115779344,124
qwen3-4b,de,zh,fr,de,val,val,-6.349672379032258,5.90017740980067,-4.862903225806452,6.627618955444654,124
qwen3-4b,de,zh,fr,en,desc,desc,-5.411201584507042,4.2894366103678,-5.412522007042254,4.2904487567383365,142
qwen3-4b,de,zh,fr,en,desc,freq,-5.411201584507042,4.2894366103678,-4.077244718309859,4.8246135849629965,142
qwen3-4b,de,zh,fr,en,desc,val,-5.411201584507042,4.2894366103678,-4.391835387323944,3.8916028910870453,142
qwen3-4b,de,zh,fr,en,freq,desc,-5.411201584507042,4.2894366103678,-5.471390845070423,4.22358370471046,142
qwen3-4b,de,zh,fr,en,freq,freq,-5.411201584507042,4.2894366103678,-5.496919014084507,4.2680268464285085,142
qwen3-4b,de,zh,fr,en,freq,val,-5.411201584507042,4.2894366103678,-4.675176056338028,3.776384643410945,142
qwen3-4b,de,zh,fr,en,val,desc,-5.411201584507042,4.2894366103678,-5.353215607119278,4.953336040590313,142
qwen3-4b,de,zh,fr,en,val,freq,-5.411201584507042,4.2894366103678,-3.2762984154929575,5.09293311378333,142
qwen3-4b,de,zh,fr,en,val,val,-5.411201584507042,4.2894366103678,-5.614993672975352,5.029479749947202,142
qwen3-4b,de,zh,fr,es,desc,desc,-10.298778945593526,5.286505809108033,-10.300127866456835,5.286787584442343,139
qwen3-4b,de,zh,fr,es,desc,freq,-10.298778945593526,5.286505809108033,-7.518182329136691,5.973463091590377,139
qwen3-4b,de,zh,fr,es,desc,val,-10.298778945593526,5.286505809108033,-8.573178956834532,4.742168300633254,139
qwen3-4b,de,zh,fr,es,freq,desc,-10.298778945593526,5.286505809108033,-10.358742693345324,5.266558911331794,139
qwen3-4b,de,zh,fr,es,freq,freq,-10.298778945593526,5.286505809108033,-10.484768435251798,5.285741928996218,139
qwen3-4b,de,zh,fr,es,freq,val,-10.298778945593526,5.286505809108033,-9.17417940647482,4.6697278255081285,139
qwen3-4b,de,zh,fr,es,val,desc,-10.298778945593526,5.286505809108033,-9.321057216726619,5.659396554664069,139
qwen3-4b,de,zh,fr,es,val,freq,-10.298778945593526,5.286505809108033,-6.109311769334532,6.041449797568758,139
qwen3-4b,de,zh,fr,es,val,val,-10.298778945593526,5.286505809108033,-9.840753569019784,5.75558121163703,139
qwen3-4b,de,zh,fr,fr,desc,desc,-9.537259615384615,4.877257502783028,-9.539903846153846,4.876676837470049,130
qwen3-4b,de,zh,fr,fr,desc,freq,-9.537259615384615,4.877257502783028,-5.796754807692308,5.230785242277165,130
qwen3-4b,de,zh,fr,fr,desc,val,-9.537259615384615,4.877257502783028,-7.713461538461538,4.286598905774139,130
qwen3-4b,de,zh,fr,fr,freq,desc,-9.537259615384615,4.877257502783028,-9.570492788461538,4.835690154625082,130
qwen3-4b,de,zh,fr,fr,freq,freq,-9.537259615384615,4.877257502783028,-9.707752403846154,4.864913336119238,130
qwen3-4b,de,zh,fr,fr,freq,val,-9.537259615384615,4.877257502783028,-8.59375,4.364026242869033,130
qwen3-4b,de,zh,fr,fr,val,desc,-9.537259615384615,4.877257502783028,-8.467269662710336,5.267543741881292,130
qwen3-4b,de,zh,fr,fr,val,freq,-9.537259615384615,4.877257502783028,-4.368825120192308,5.5044454726926215,130
qwen3-4b,de,zh,fr,fr,val,val,-9.537259615384615,4.877257502783028,-9.067931189903845,5.389628813659195,130
qwen3-4b,de,zh,fr,ja,desc,desc,-6.321428571428571,5.660883954194534,-6.322420634920635,5.661318379463461,126
qwen3-4b,de,zh,fr,ja,desc,freq,-6.321428571428571,5.660883954194534,-5.4345819382440474,5.550656910575279,126
qwen3-4b,de,zh,fr,ja,desc,val,-6.321428571428571,5.660883954194534,-5.746651785714286,5.18706120401059,126
qwen3-4b,de,zh,fr,ja,freq,desc,-6.321428571428571,5.660883954194534,-6.369543650793651,5.6541426728620285,126
qwen3-4b,de,zh,fr,ja,freq,freq,-6.321428571428571,5.660883954194534,-6.397739955357143,5.688032644101913,126
qwen3-4b,de,zh,fr,ja,freq,val,-6.321428571428571,5.660883954194534,-5.879712301587301,5.175368068825391,126
qwen3-4b,de,zh,fr,ja,val,desc,-6.321428571428571,5.660883954194534,-5.911892361111111,5.87647761412443,126
qwen3-4b,de,zh,fr,ja,val,freq,-6.321428571428571,5.660883954194534,-4.520693824404762,5.451983664745348,126
qwen3-4b,de,zh,fr,ja,val,val,-6.321428571428571,5.660883954194534,-6.025018601190476,5.9382066844781445,126
