model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,mean_baseline_target_minus_base,stdev_baseline_target_minus_base,mean_intervened_target_minus_base,stdev_intervened_target_minus_base,n
qwen3-4b,en,es,es,ja,val,freq,-15.97132316468254,5.456836513675934,-15.82337394593254,4.778766844513043,126
qwen3-4b,en,es,es,ja,val,val,-15.97132316468254,5.456836513675934,-16.08521476624504,5.067673978825475,126
qwen3-4b,en,es,es,ko,desc,desc,-19.149763997395834,5.359109573672819,-17.973265245225694,5.262408929696312,135
qwen3-4b,en,es,es,ko,desc,freq,-19.149763997395834,5.359109573672819,-18.095878544560186,4.80548668742824,135
qwen3-4b,en,es,es,ko,desc,val,-19.149763997395834,5.359109573672819,-8.550810185185185,3.029597834411363,135
qwen3-4b,en,es,es,ko,freq,desc,-19.149763997395834,5.359109573672819,-16.178088831018517,5.282678141149877,135
qwen3-4b,en,es,es,ko,freq,freq,-19.149763997395834,5.359109573672819,-16.174934895833335,5.2827020277098065,135
qwen3-4b,en,es,es,ko,freq,val,-19.149763997395834,5.359109573672819,-7.4244212962962965,3.18137764807612,135
qwen3-4b,en,es,es,ko,val,desc,-19.149763997395834,5.359109573672819,-19.092455150462964,4.808709819173096,135
qwen3-4b,en,es,es,ko,val,freq,-19.149763997395834,5.359109573672819,-18.75121437355324,4.338865582285369,135
qwen3-4b,en,es,es,ko,val,val,-19.149763997395834,5.359109573672819,-18.501584201388887,4.916326686552204,135
qwen3-4b,en,es,es,zh,desc,desc,-13.90444214876033,5.383426608951388,-13.179792419938016,5.391033907951288,121
qwen3-4b,en,es,es,zh,desc,freq,-13.90444214876033,5.383426608951388,-12.230436466942148,4.785134260575213,121
qwen3-4b,en,es,es,zh,desc,val,-13.90444214876033,5.383426608951388,-2.5570764462809916,3.0015232615156866,121
qwen3-4b,en,es,es,zh,freq,desc,-13.90444214876033,5.383426608951388,-11.282218491735538,5.461066106713903,121
qwen3-4b,en,es,es,zh,freq,freq,-13.90444214876033,5.383426608951388,-11.27550361570248,5.457229776217902,121
qwen3-4b,en,es,es,zh,freq,val,-13.90444214876033,5.383426608951388,-1.6221590909090908,3.3130699195257964,121
qwen3-4b,en,es,es,zh,val,desc,-13.90444214876033,5.383426608951388,-14.795163997933884,4.893265230327373,121
qwen3-4b,en,es,es,zh,val,freq,-13.90444214876033,5.383426608951388,-14.353757747933884,4.541946745377958,121
qwen3-4b,en,es,es,zh,val,val,-13.90444214876033,5.383426608951388,-14.362110989152892,5.057629653976912,121
qwen3-4b,en,es,fr,de,desc,desc,-11.026619203629032,7.179776197022794,-11.039913054435484,7.174752296841528,124
qwen3-4b,en,es,fr,de,desc,freq,-11.026619203629032,7.179776197022794,-8.477775327620968,6.490171331951586,124
qwen3-4b,en,es,fr,de,desc,val,-11.026619203629032,7.179776197022794,-3.19140625,3.7119302266511793,124
qwen3-4b,en,es,fr,de,freq,desc,-11.026619203629032,7.179776197022794,-10.669480846774194,7.130632347026201,124
qwen3-4b,en,es,fr,de,freq,freq,-11.026619203629032,7.179776197022794,-10.712638608870968,7.115284202171068,124
qwen3-4b,en,es,fr,de,freq,val,-11.026619203629032,7.179776197022794,-3.0638860887096775,3.6637296743593857,124
qwen3-4b,en,es,fr,de,val,desc,-11.026619203629032,7.179776197022794,-11.286510836693548,7.0184871621632645,124
qwen3-4b,en,es,fr,de,val,freq,-11.026619203629032,7.179776197022794,-7.487974105342742,6.6141341793154735,124
qwen3-4b,en,es,fr,de,val,val,-11.026619203629032,7.179776197022794,-11.58251953125,7.124573305363025,124
qwen3-4b,en,es,fr,en,desc,desc,-6.920224471830986,5.959235397362178,-6.96049735915493,5.914866427536656,142
qwen3-4b,en,es,fr,en,desc,freq,-6.920224471830986,5.959235397362178,-4.69220400528169,5.6377177497352635,142
qwen3-4b,en,es,fr,en,desc,val,-6.920224471830986,5.959235397362178,0.636443661971831,2.826441703200466,142
qwen3-4b,en,es,fr,en,freq,desc,-6.920224471830986,5.959235397362178,-6.494828345070423,5.767642218397698,142
qwen3-4b,en,es,fr,en,freq,freq,-6.920224471830986,5.959235397362178,-6.507922535211268,5.7781270756132885,142
qwen3-4b,en,es,fr,en,freq,val,-6.920224471830986,5.959235397362178,0.8606954225352113,2.790133740203788,142
qwen3-4b,en,es,fr,en,val,desc,-6.920224471830986,5.959235397362178,-7.103171764964789,5.769214223412544,142
qwen3-4b,en,es,fr,en,val,freq,-6.920224471830986,5.959235397362178,-3.44611025528169,5.834166138578331,142
qwen3-4b,en,es,fr,en,val,val,-6.920224471830986,5.959235397362178,-7.429522447183099,5.738856239757876,142
qwen3-4b,en,es,fr,es,desc,desc,-1.5233812949640289,3.336048402140315,-1.5388938848920863,3.3371231606146763,139
qwen3-4b,en,es,fr,es,desc,freq,-1.5233812949640289,3.336048402140315,-1.2888938848920863,2.904276644515636,139
qwen3-4b,en,es,fr,es,desc,val,-1.5233812949640289,3.336048402140315,-0.5856564748201439,1.8727580880150776,139
qwen3-4b,en,es,fr,es,freq,desc,-1.5233812949640289,3.336048402140315,-1.5065197841726619,3.2623734002957416,139
qwen3-4b,en,es,fr,es,freq,freq,-1.5233812949640289,3.336048402140315,-1.5141636690647482,3.2798677709395596,139
qwen3-4b,en,es,fr,es,freq,val,-1.5233812949640289,3.336048402140315,-0.5490107913669064,1.8341992343811622,139
qwen3-4b,en,es,fr,es,val,desc,-1.5233812949640289,3.336048402140315,-1.5931879496402879,3.5087288493117166,139
qwen3-4b,en,es,fr,es,val,freq,-1.5233812949640289,3.336048402140315,-1.2975494604316546,3.209460347588009,139
qwen3-4b,en,es,fr,es,val,val,-1.5233812949640289,3.336048402140315,-1.6257868705035972,3.583184059868557,139
qwen3-4b,en,es,fr,fr,desc,desc,-5.403545673076923,5.664922182448705,-5.493682391826923,5.642301415141211,130
qwen3-4b,en,es,fr,fr,desc,freq,-5.403545673076923,5.664922182448705,-1.3280048076923077,4.838849224374691,130
qwen3-4b,en,es,fr,fr,desc,val,-5.403545673076923,5.664922182448705,-1.0248798076923078,3.174895812640938,130
qwen3-4b,en,es,fr,fr,freq,desc,-5.403545673076923,5.664922182448705,-5.293028846153846,5.576268918890743,130
qwen3-4b,en,es,fr,fr,freq,freq,-5.403545673076923,5.664922182448705,-5.380979567307692,5.647747657951974,130
qwen3-4b,en,es,fr,fr,freq,val,-5.403545673076923,5.664922182448705,-1.2353365384615385,3.209502333296186,130
qwen3-4b,en,es,fr,fr,val,desc,-5.403545673076923,5.664922182448705,-5.038701923076923,5.493740473147339,130
qwen3-4b,en,es,fr,fr,val,freq,-5.403545673076923,5.664922182448705,0.2110576923076923,5.4421144151377465,130
qwen3-4b,en,es,fr,fr,val,val,-5.403545673076923,5.664922182448705,-5.7713040865384615,5.621702801094954,130
qwen3-4b,en,es,fr,ja,desc,desc,-15.97132316468254,5.456836513675934,-15.990707155257937,5.468582519385963,126
qwen3-4b,en,es,fr,ja,desc,freq,-15.97132316468254,5.456836513675934,-12.459949523683578,5.50694582342216,126
qwen3-4b,en,es,fr,ja,desc,val,-15.97132316468254,5.456836513675934,-3.8014632936507935,3.757881336407107,126
qwen3-4b,en,es,fr,ja,freq,desc,-15.97132316468254,5.456836513675934,-15.621620783730158,5.419059878878238,126
qwen3-4b,en,es,fr,ja,freq,freq,-15.97132316468254,5.456836513675934,-15.693578810918899,5.464665903739177,126
qwen3-4b,en,es,fr,ja,freq,val,-15.97132316468254,5.456836513675934,-3.920138888888889,3.6791171783194887,126
qwen3-4b,en,es,fr,ja,val,desc,-15.97132316468254,5.456836513675934,-15.86105685763889,5.239734561747468,126
qwen3-4b,en,es,fr,ja,val,freq,-15.97132316468254,5.456836513675934,-11.653944227430555,5.73941650882044,126
qwen3-4b,en,es,fr,ja,val,val,-15.97132316468254,5.456836513675934,-16.52455744667659,5.193418031980683,126
qwen3-4b,en,es,fr,ko,desc,desc,-19.149763997395834,5.359109573672819,-19.177452256944445,5.362763713528133,135
qwen3-4b,en,es,fr,ko,desc,freq,-19.149763997395834,5.359109573672819,-17.247121796784576,5.123002294718247,135
qwen3-4b,en,es,fr,ko,desc,val,-19.149763997395834,5.359109573672819,-8.301851851851852,3.227503613208016,135
qwen3-4b,en,es,fr,ko,freq,desc,-19.149763997395834,5.359109573672819,-18.818420862268518,5.310624993056217,135
qwen3-4b,en,es,fr,ko,freq,freq,-19.149763997395834,5.359109573672819,-18.92933666087963,5.341683957985375,135
qwen3-4b,en,es,fr,ko,freq,val,-19.149763997395834,5.359109573672819,-8.051909722222222,2.9821062212256506,135
qwen3-4b,en,es,fr,ko,val,desc,-19.149763997395834,5.359109573672819,-18.562275752314815,5.1180758934305555,135
qwen3-4b,en,es,fr,ko,val,freq,-19.149763997395834,5.359109573672819,-15.869842303240741,5.590280636095448,135
qwen3-4b,en,es,fr,ko,val,val,-19.149763997395834,5.359109573672819,-19.25915617766204,5.083110979031786,135
qwen3-4b,en,es,fr,zh,desc,desc,-13.90444214876033,5.383426608951388,-13.92848495609504,5.417538255006248,121
qwen3-4b,en,es,fr,zh,desc,freq,-13.90444214876033,5.383426608951388,-11.275021387525827,5.915551727208202,121
qwen3-4b,en,es,fr,zh,desc,val,-13.90444214876033,5.383426608951388,-1.8990185950413223,3.2477249657717593,121
qwen3-4b,en,es,fr,zh,freq,desc,-13.90444214876033,5.383426608951388,-13.507715650826446,5.415852649957184,121
qwen3-4b,en,es,fr,zh,freq,freq,-13.90444214876033,5.383426608951388,-13.574428589876034,5.444063175164969,121
qwen3-4b,en,es,fr,zh,freq,val,-13.90444214876033,5.383426608951388,-1.9098657024793388,3.1631427163175934,121
qwen3-4b,en,es,fr,zh,val,desc,-13.90444214876033,5.383426608951388,-14.092176200929751,5.154241080951273,121
qwen3-4b,en,es,fr,zh,val,freq,-13.90444214876033,5.383426608951388,-11.005654579351756,6.3227817648051134,121
qwen3-4b,en,es,fr,zh,val,val,-13.90444214876033,5.383426608951388,-14.585154635847108,5.1444455183255275,121
qwen3-4b,en,es,ja,de,desc,desc,-11.026619203629032,7.179776197022794,-11.026619203629032,7.179776197022794,124
qwen3-4b,en,es,ja,de,desc,freq,-11.026619203629032,7.179776197022794,-3.890498991935484,4.587665870506615,124
qwen3-4b,en,es,ja,de,desc,val,-11.026619203629032,7.179776197022794,-4.314327116935484,4.07180316565327,124
qwen3-4b,en,es,ja,de,freq,desc,-11.026619203629032,7.179776197022794,-11.108587449596774,7.139630629921283,124
qwen3-4b,en,es,ja,de,freq,freq,-11.026619203629032,7.179776197022794,-10.981051537298388,7.15676388850617,124
qwen3-4b,en,es,ja,de,freq,val,-11.026619203629032,7.179776197022794,-5.415007560483871,4.938616090999894,124
qwen3-4b,en,es,ja,de,val,desc,-11.026619203629032,7.179776197022794,-11.296780493951612,7.00430668171649,124
qwen3-4b,en,es,ja,de,val,freq,-11.026619203629032,7.179776197022794,-4.978877898185484,5.581465503897042,124
qwen3-4b,en,es,ja,de,val,val,-11.026619203629032,7.179776197022794,-11.606933101530998,7.121859975521486,124
qwen3-4b,en,es,ja,en,desc,desc,-6.920224471830986,5.959235397362178,-6.920224471830986,5.959235397362178,142
qwen3-4b,en,es,ja,en,desc,freq,-6.920224471830986,5.959235397362178,1.3656263754401408,3.7504486267619233,142
qwen3-4b,en,es,ja,en,desc,val,-6.920224471830986,5.959235397362178,0.14381602112676056,2.7498208876508357,142
qwen3-4b,en,es,ja,en,freq,desc,-6.920224471830986,5.959235397362178,-6.87731073943662,5.89476412440636,142
qwen3-4b,en,es,ja,en,freq,freq,-6.920224471830986,5.959235397362178,-6.876320422535211,5.928352267800914,142
qwen3-4b,en,es,ja,en,freq,val,-6.920224471830986,5.959235397362178,-0.5440140845070423,3.2854702152448763,142
qwen3-4b,en,es,ja,en,val,desc,-6.920224471830986,5.959235397362178,-7.380261058538732,5.815223364620464,142
qwen3-4b,en,es,ja,en,val,freq,-6.920224471830986,5.959235397362178,-0.12079115316901408,4.786534650127029,142
qwen3-4b,en,es,ja,en,val,val,-6.920224471830986,5.959235397362178,-7.791861977375729,5.88799179434722,142
qwen3-4b,en,es,ja,es,desc,desc,-1.5233812949640289,3.336048402140315,-1.5233812949640289,3.336048402140315,139
qwen3-4b,en,es,ja,es,desc,freq,-1.5233812949640289,3.336048402140315,-0.9181514163669064,2.657244607663069,139
qwen3-4b,en,es,ja,es,desc,val,-1.5233812949640289,3.336048402140315,-0.7769784172661871,2.027533533756981,139
qwen3-4b,en,es,ja,es,freq,desc,-1.5233812949640289,3.336048402140315,-1.4948291366906474,3.2850125019113308,139
qwen3-4b,en,es,ja,es,freq,freq,-1.5233812949640289,3.336048402140315,-1.5173111510791366,3.3247550951598552,139
qwen3-4b,en,es,ja,es,freq,val,-1.5233812949640289,3.336048402140315,-0.8851169064748201,2.295155084846846,139
qwen3-4b,en,es,ja,es,val,desc,-1.5233812949640289,3.336048402140315,-1.5619379496402879,3.542472672800656,139
qwen3-4b,en,es,ja,es,val,freq,-1.5233812949640289,3.336048402140315,-1.0821401472571943,3.277589866148256,139
qwen3-4b,en,es,ja,es,val,val,-1.5233812949640289,3.336048402140315,-1.5941434352517985,3.616314283927613,139
qwen3-4b,en,es,ja,fr,desc,desc,-5.403545673076923,5.664922182448705,-5.403545673076923,5.664922182448705,130
qwen3-4b,en,es,ja,fr,desc,freq,-5.403545673076923,5.664922182448705,-1.4668419471153846,4.1842841389966505,130
qwen3-4b,en,es,ja,fr,desc,val,-5.403545673076923,5.664922182448705,-1.5938701923076923,3.3004482294987914,130
qwen3-4b,en,es,ja,fr,freq,desc,-5.403545673076923,5.664922182448705,-5.3502554086538465,5.646718903334633,130
qwen3-4b,en,es,ja,fr,freq,freq,-5.403545673076923,5.664922182448705,-5.363861553485577,5.609326144155612,130
qwen3-4b,en,es,ja,fr,freq,val,-5.403545673076923,5.664922182448705,-2.2763221153846156,3.9572628511972074,130
qwen3-4b,en,es,ja,fr,val,desc,-5.403545673076923,5.664922182448705,-5.4847055288461535,5.505996844324404,130
qwen3-4b,en,es,ja,fr,val,freq,-5.403545673076923,5.664922182448705,-2.0850435697115386,5.041892169938491,130
qwen3-4b,en,es,ja,fr,val,val,-5.403545673076923,5.664922182448705,-5.719561298076923,5.586627116830468,130
qwen3-4b,en,es,ja,ja,desc,desc,-15.97132316468254,5.456836513675934,-15.97132316468254,5.456836513675934,126
qwen3-4b,en,es,ja,ja,desc,freq,-15.97132316468254,5.456836513675934,5.780420696924603,4.359726599192445,126
qwen3-4b,en,es,ja,ja,desc,val,-15.97132316468254,5.456836513675934,0.7707093253968254,3.3072528189506984,126
qwen3-4b,en,es,ja,ja,freq,desc,-15.97132316468254,5.456836513675934,-15.753324962797619,5.330662015383833,126
qwen3-4b,en,es,ja,ja,freq,freq,-15.97132316468254,5.456836513675934,-15.895492311507937,5.418714685357639,126
qwen3-4b,en,es,ja,ja,freq,val,-15.97132316468254,5.456836513675934,-6.424975198412699,4.178606820498605,126
qwen3-4b,en,es,ja,ja,val,desc,-15.97132316468254,5.456836513675934,-15.691162109375,5.308418651665695,126
qwen3-4b,en,es,ja,ja,val,freq,-15.97132316468254,5.456836513675934,2.687282986111111,5.424156345410943,126
qwen3-4b,en,es,ja,ja,val,val,-15.97132316468254,5.456836513675934,-16.69898429749504,5.278034143238495,126
qwen3-4b,en,es,ja,ko,desc,desc,-19.149763997395834,5.359109573672819,-19.149763997395834,5.359109573672819,135
qwen3-4b,en,es,ja,ko,desc,freq,-19.149763997395834,5.359109573672819,-6.352546296296296,4.39996528137266,135
qwen3-4b,en,es,ja,ko,desc,val,-19.149763997395834,5.359109573672819,-7.406510416666666,3.2854894501547975,135
qwen3-4b,en,es,ja,ko,freq,desc,-19.149763997395834,5.359109573672819,-19.138706235532407,5.235473434888583,135
qwen3-4b,en,es,ja,ko,freq,freq,-19.149763997395834,5.359109573672819,-19.061186952944155,5.290653217605443,135
qwen3-4b,en,es,ja,ko,freq,val,-19.149763997395834,5.359109573672819,-11.087210648148147,3.5861789517246074,135
qwen3-4b,en,es,ja,ko,val,desc,-19.149763997395834,5.359109573672819,-19.044945384837963,5.158423713759263,135
qwen3-4b,en,es,ja,ko,val,freq,-19.149763997395834,5.359109573672819,-7.467172580295139,5.5022379150645095,135
qwen3-4b,en,es,ja,ko,val,val,-19.149763997395834,5.359109573672819,-19.61886644716616,5.1413325394479825,135
qwen3-4b,en,es,ja,zh,desc,desc,-13.90444214876033,5.383426608951388,-13.90444214876033,5.383426608951388,121
qwen3-4b,en,es,ja,zh,desc,freq,-13.90444214876033,5.383426608951388,1.5892223011363635,5.374050701205526,121
qwen3-4b,en,es,ja,zh,desc,val,-13.90444214876033,5.383426608951388,-1.0228564049586777,3.492936651399938,121
qwen3-4b,en,es,ja,zh,freq,desc,-13.90444214876033,5.383426608951388,-13.800159801136363,5.329062159241543,121
qwen3-4b,en,es,ja,zh,freq,freq,-13.90444214876033,5.383426608951388,-13.815922004132231,5.342136514431317,121
qwen3-4b,en,es,ja,zh,freq,val,-13.90444214876033,5.383426608951388,-4.047778925619835,3.472340189685673,121
qwen3-4b,en,es,ja,zh,val,desc,-13.90444214876033,5.383426608951388,-14.198581159607437,5.357367253427518,121
qwen3-4b,en,es,ja,zh,val,freq,-13.90444214876033,5.383426608951388,0.8040902634297521,6.339536928875872,121
qwen3-4b,en,es,ja,zh,val,val,-13.90444214876033,5.383426608951388,-14.810240185950413,5.177199687762753,121
qwen3-4b,en,es,ko,de,desc,desc,-11.026619203629032,7.179776197022794,-11.026619203629032,7.179776197022794,124
qwen3-4b,en,es,ko,de,desc,freq,-11.026619203629032,7.179776197022794,-4.0358734130859375,5.8256045490435895,124
qwen3-4b,en,es,ko,de,desc,val,-11.026619203629032,7.179776197022794,-4.72038810483871,4.467853050862376,124
qwen3-4b,en,es,ko,de,freq,desc,-11.026619203629032,7.179776197022794,-11.020129788306452,7.185935155677067,124
qwen3-4b,en,es,ko,de,freq,freq,-11.026619203629032,7.179776197022794,-11.020129788306452,7.185935155677067,124
qwen3-4b,en,es,ko,de,freq,val,-11.026619203629032,7.179776197022794,-5.4931640625,5.29878442080994,124
qwen3-4b,en,es,ko,de,val,desc,-11.026619203629032,7.179776197022794,-11.45455834173387,7.124876827834824,124
qwen3-4b,en,es,ko,de,val,freq,-11.026619203629032,7.179776197022794,-4.103084441154234,5.904869558469457,124
qwen3-4b,en,es,ko,de,val,val,-11.026619203629032,7.179776197022794,-11.602816674017138,7.124165064260497,124
qwen3-4b,en,es,ko,en,desc,desc,-6.920224471830986,5.959235397362178,-6.920224471830986,5.959235397362178,142
qwen3-4b,en,es,ko,en,desc,freq,-6.920224471830986,5.959235397362178,-0.14506423305457747,6.759081955530119,142
qwen3-4b,en,es,ko,en,desc,val,-6.920224471830986,5.959235397362178,0.40127090669014087,3.4852562932544564,142
qwen3-4b,en,es,ko,en,freq,desc,-6.920224471830986,5.959235397362178,-6.879731514084507,5.948766836029759,142
qwen3-4b,en,es,ko,en,freq,freq,-6.920224471830986,5.959235397362178,-6.879731514084507,5.948766836029759,142
qwen3-4b,en,es,ko,en,freq,val,-6.920224471830986,5.959235397362178,0.31866197183098594,3.607212948208202,142
qwen3-4b,en,es,ko,en,val,desc,-6.920224471830986,5.959235397362178,-7.626196632922535,5.76476096137515,142
qwen3-4b,en,es,ko,en,val,freq,-6.920224471830986,5.959235397362178,-0.8605604574713909,7.092457008243703,142
qwen3-4b,en,es,ko,en,val,val,-6.920224471830986,5.959235397362178,-7.822520081426056,5.9120346413559135,142
qwen3-4b,en,es,ko,es,desc,desc,-1.5233812949640289,3.336048402140315,-1.5233812949640289,3.336048402140315,139
qwen3-4b,en,es,ko,es,desc,freq,-1.5233812949640289,3.336048402140315,-0.8579628484712231,3.263725863709206,139
qwen3-4b,en,es,ko,es,desc,val,-1.5233812949640289,3.336048402140315,-0.7393210431654677,2.041943386233778,139
qwen3-4b,en,es,ko,es,freq,desc,-1.5233812949640289,3.336048402140315,-1.5281025179856116,3.3516120808636907,139
qwen3-4b,en,es,ko,es,freq,freq,-1.5233812949640289,3.336048402140315,-1.5281025179856116,3.3516120808636907,139
qwen3-4b,en,es,ko,es,freq,val,-1.5233812949640289,3.336048402140315,-1.0175359712230216,2.543084683773158,139
qwen3-4b,en,es,ko,es,val,desc,-1.5233812949640289,3.336048402140315,-1.6347796762589928,3.623001069823683,139
qwen3-4b,en,es,ko,es,val,freq,-1.5233812949640289,3.336048402140315,-1.2652140006744603,3.404967358453373,139
qwen3-4b,en,es,ko,es,val,val,-1.5233812949640289,3.336048402140315,-1.5848133992805755,3.6055902296666704,139
qwen3-4b,en,es,ko,fr,desc,desc,-5.403545673076923,5.664922182448705,-5.403545673076923,5.664922182448705,130
qwen3-4b,en,es,ko,fr,desc,freq,-5.403545673076923,5.664922182448705,-1.4638746995192307,5.315572548176089,130
qwen3-4b,en,es,ko,fr,desc,val,-5.403545673076923,5.664922182448705,-1.634637920673077,3.7078919997699655,130
qwen3-4b,en,es,ko,fr,freq,desc,-5.403545673076923,5.664922182448705,-5.402509014423077,5.675716363424293,130
qwen3-4b,en,es,ko,fr,freq,freq,-5.403545673076923,5.664922182448705,-5.402509014423077,5.675716363424293,130
qwen3-4b,en,es,ko,fr,freq,val,-5.403545673076923,5.664922182448705,-2.33125,4.308419964258422,130
qwen3-4b,en,es,ko,fr,val,desc,-5.403545673076923,5.664922182448705,-5.730091271033654,5.577795259951716,130
qwen3-4b,en,es,ko,fr,val,freq,-5.403545673076923,5.664922182448705,-2.0211331881009613,5.288278549721312,130
qwen3-4b,en,es,ko,fr,val,val,-5.403545673076923,5.664922182448705,-5.720147235576923,5.597185454747857,130
qwen3-4b,en,es,ko,ja,desc,desc,-15.97132316468254,5.456836513675934,-15.97132316468254,5.456836513675934,126
qwen3-4b,en,es,ko,ja,desc,freq,-15.97132316468254,5.456836513675934,-0.7204628596230159,5.814922181080598,126
qwen3-4b,en,es,ko,ja,desc,val,-15.97132316468254,5.456836513675934,-4.973043774801587,4.5725738797723805,126
qwen3-4b,en,es,ko,ja,freq,desc,-15.97132316468254,5.456836513675934,-15.945626395089286,5.4323304600825,126
qwen3-4b,en,es,ko,ja,freq,freq,-15.97132316468254,5.456836513675934,-15.945626395089286,5.4323304600825,126
qwen3-4b,en,es,ko,ja,freq,val,-15.97132316468254,5.456836513675934,-7.112079923115079,4.6798713072382325,126
qwen3-4b,en,es,ko,ja,val,desc,-15.97132316468254,5.456836513675934,-16.618996272011408,5.252820393433117,126
qwen3-4b,en,es,ko,ja,val,freq,-15.97132316468254,5.456836513675934,-1.6572846912202381,5.987430202772445,126
qwen3-4b,en,es,ko,ja,val,val,-15.97132316468254,5.456836513675934,-16.714208209325395,5.243875411295055,126
qwen3-4b,en,es,ko,ko,desc,desc,-19.149763997395834,5.359109573672819,-19.149763997395834,5.359109573672819,135
qwen3-4b,en,es,ko,ko,desc,freq,-19.149763997395834,5.359109573672819,5.431965241608796,6.8410204339576115,135
qwen3-4b,en,es,ko,ko,desc,val,-19.149763997395834,5.359109573672819,-3.4587962962962964,3.5872791442233667,135
qwen3-4b,en,es,ko,ko,freq,desc,-19.149763997395834,5.359109573672819,-19.129555483217594,5.361866236002714,135
qwen3-4b,en,es,ko,ko,freq,freq,-19.149763997395834,5.359109573672819,-19.129555483217594,5.361866236002714,135
qwen3-4b,en,es,ko,ko,freq,val,-19.149763997395834,5.359109573672819,-11.319068287037037,3.98082631867335,135
qwen3-4b,en,es,ko,ko,val,desc,-19.149763997395834,5.359109573672819,-19.305369285300927,5.126009664575486,135
qwen3-4b,en,es,ko,ko,val,freq,-19.149763997395834,5.359109573672819,4.08246166087963,6.787043805912389,135
qwen3-4b,en,es,ko,ko,val,val,-19.149763997395834,5.359109573672819,-19.61855152271412,5.126993088541768,135
qwen3-4b,en,es,ko,zh,desc,desc,-13.90444214876033,5.383426608951388,-13.90444214876033,5.383426608951388,121
qwen3-4b,en,es,ko,zh,desc,freq,-13.90444214876033,5.383426608951388,0.5089161770402892,6.406735288188318,121
qwen3-4b,en,es,ko,zh,desc,val,-13.90444214876033,5.383426608951388,-4.00482631714876,4.7334376118217625,121
qwen3-4b,en,es,ko,zh,freq,desc,-13.90444214876033,5.383426608951388,-13.859100594008265,5.369368267501567,121
qwen3-4b,en,es,ko,zh,freq,freq,-13.90444214876033,5.383426608951388,-13.859100594008265,5.369368267501567,121
qwen3-4b,en,es,ko,zh,freq,val,-13.90444214876033,5.383426608951388,-5.0861957644628095,4.264626372856283,121
qwen3-4b,en,es,ko,zh,val,desc,-13.90444214876033,5.383426608951388,-14.71452495480372,5.15812619251636,121
qwen3-4b,en,es,ko,zh,val,freq,-13.90444214876033,5.383426608951388,0.04494608729338843,6.90421141053342,121
qwen3-4b,en,es,ko,zh,val,val,-13.90444214876033,5.383426608951388,-14.823859600981406,5.165653805679756,121
qwen3-4b,en,es,zh,de,desc,desc,-11.026619203629032,7.179776197022794,-11.026619203629032,7.179776197022794,124
qwen3-4b,en,es,zh,de,desc,freq,-11.026619203629032,7.179776197022794,-2.5200904107862905,4.3967134306718565,124
qwen3-4b,en,es,zh,de,desc,val,-11.026619203629032,7.179776197022794,-3.722782258064516,4.265503256887757,124
qwen3-4b,en,es,zh,de,freq,desc,-11.026619203629032,7.179776197022794,-11.195438508064516,7.253478185584065,124
qwen3-4b,en,es,zh,de,freq,freq,-11.026619203629032,7.179776197022794,-11.175378614856351,7.234293304067744,124
qwen3-4b,en,es,zh,de,freq,val,-11.026619203629032,7.179776197022794,-4.338331653225806,4.4216961383442746,124
qwen3-4b,en,es,zh,de,val,desc,-11.026619203629032,7.179776197022794,-11.77089371219758,7.082412757491931,124
qwen3-4b,en,es,zh,de,val,freq,-11.026619203629032,7.179776197022794,-3.296241021925403,5.036593752696675,124
qwen3-4b,en,es,zh,de,val,val,-11.026619203629032,7.179776197022794,-11.633096018145162,7.080160332932938,124
qwen3-4b,en,es,zh,en,desc,desc,-6.920224471830986,5.959235397362178,-6.920224471830986,5.959235397362178,142
qwen3-4b,en,es,zh,en,desc,freq,-6.920224471830986,5.959235397362178,2.6786421654929575,3.8583666738547153,142
qwen3-4b,en,es,zh,en,desc,val,-6.920224471830986,5.959235397362178,0.5675616197183099,2.9241923489713297,142
qwen3-4b,en,es,zh,en,freq,desc,-6.920224471830986,5.959235397362178,-7.100132042253521,6.0801334943507275,142
qwen3-4b,en,es,zh,en,freq,freq,-6.920224471830986,5.959235397362178,-7.091109154929577,6.06004070054817,142
qwen3-4b,en,es,zh,en,freq,val,-6.920224471830986,5.959235397362178,0.23173415492957747,2.9820222706890456,142
qwen3-4b,en,es,zh,en,val,desc,-6.920224471830986,5.959235397362178,-7.958695532570423,5.919329636553459,142
qwen3-4b,en,es,zh,en,val,freq,-6.920224471830986,5.959235397362178,2.4735502860915495,4.535158708158208,142
qwen3-4b,en,es,zh,en,val,val,-6.920224471830986,5.959235397362178,-7.784661091549296,5.86162822107581,142
qwen3-4b,en,es,zh,es,desc,desc,-1.5233812949640289,3.336048402140315,-1.5233812949640289,3.336048402140315,139
qwen3-4b,en,es,zh,es,desc,freq,-1.5233812949640289,3.336048402140315,-0.6620672212230215,2.3413326512659585,139
qwen3-4b,en,es,zh,es,desc,val,-1.5233812949640289,3.336048402140315,-0.6238758992805755,2.0290868152400203,139
qwen3-4b,en,es,zh,es,freq,desc,-1.5233812949640289,3.336048402140315,-1.5681205035971224,3.4345265709590396,139
qwen3-4b,en,es,zh,es,freq,freq,-1.5233812949640289,3.336048402140315,-1.5627248201438848,3.4178756706329825,139
qwen3-4b,en,es,zh,es,freq,val,-1.5233812949640289,3.336048402140315,-0.741681654676259,2.0358663246522446,139
