model,prompt_lang,adj_lang,intervention_lang,measure_lang,ablation_method,amplification_method,zero_ablation_mean,target_amplification_mean,original_mean,combined_mean,combined_minus_original,combined_minus_zero_ablation,combined_minus_target_amplification,combined_n,zero_ablation_n,target_amplification_n
qwen3-4b,de,es,zh,ja,val,val,-14.643632192460318,-8.292841697225764,-14.149970160590279,-14.643632192460318,-0.49366203187003954,0.0,-6.350790495234554,126.0,126.0,2.0
qwen3-4b,de,es,zh,ko,desc,desc,-17.434510633680556,-18.254830496651785,-17.434510633680556,-17.434510633680556,0.0,0.0,0.8203198629712283,135.0,135.0,1.0
qwen3-4b,de,es,zh,ko,desc,freq,-17.434510633680556,-9.19565691266741,-17.434510633680556,-13.763657407407408,3.670853226273149,3.670853226273149,-4.568000494739998,135.0,135.0,2.0
qwen3-4b,de,es,zh,ko,desc,val,-17.434510633680556,-11.17729342713648,-17.434510633680556,-16.551390245225694,0.8831203884548628,0.8831203884548628,-5.374096818089214,135.0,135.0,2.0
qwen3-4b,de,es,zh,ko,freq,desc,-17.562486888744214,-18.254830496651785,-17.434510633680556,-17.5296063458478,-0.09509571216724311,0.03288054289641451,0.7252241508039852,135.0,135.0,1.0
qwen3-4b,de,es,zh,ko,freq,freq,-17.562486888744214,-9.19565691266741,-17.434510633680556,-17.562486888744214,-0.12797625506365762,0.0,-8.366829976076804,135.0,135.0,2.0
qwen3-4b,de,es,zh,ko,freq,val,-17.562486888744214,-11.17729342713648,-17.434510633680556,-17.029817708333333,0.40469292534722356,0.5326691804108812,-5.852524281196853,135.0,135.0,2.0
qwen3-4b,de,es,zh,ko,val,desc,-17.548631004050925,-18.254830496651785,-17.434510633680556,-17.47702365451389,-0.04251302083333286,0.07160734953703596,0.7778068421378954,135.0,135.0,1.0
qwen3-4b,de,es,zh,ko,val,freq,-17.548631004050925,-9.19565691266741,-17.434510633680556,-14.88473849826389,2.549772135416667,2.663892505787036,-5.68908158559648,135.0,135.0,2.0
qwen3-4b,de,es,zh,ko,val,val,-17.548631004050925,-11.17729342713648,-17.434510633680556,-17.548631004050925,-0.11412037037036882,0.0,-6.371337576914446,135.0,135.0,2.0
qwen3-4b,de,es,zh,zh,desc,desc,-12.46989604855372,-13.192761479591837,-12.46989604855372,-12.46989604855372,0.0,0.0,0.7228654310381177,121.0,121.0,1.0
qwen3-4b,de,es,zh,zh,desc,freq,-12.46989604855372,-4.95833665497449,-12.46989604855372,-2.7675619834710745,9.702334065082646,9.702334065082646,2.1907746715034153,121.0,121.0,2.0
qwen3-4b,de,es,zh,zh,desc,val,-12.46989604855372,-7.21382981903699,-12.46989604855372,-10.7578125,1.7120835485537196,1.7120835485537196,-3.54398268096301,121.0,121.0,2.0
qwen3-4b,de,es,zh,zh,freq,desc,-12.380100723140496,-13.192761479591837,-12.46989604855372,-12.261706643853305,0.20818940470041447,0.11839407928719048,0.9310548357385322,121.0,121.0,1.0
qwen3-4b,de,es,zh,zh,freq,freq,-12.380100723140496,-4.95833665497449,-12.46989604855372,-12.380100723140496,0.08979532541322399,0.0,-7.421764068166006,121.0,121.0,2.0
qwen3-4b,de,es,zh,zh,freq,val,-12.380100723140496,-7.21382981903699,-12.46989604855372,-12.383651859504132,0.0862441890495873,-0.0035511363636366866,-5.169822040467142,121.0,121.0,2.0
qwen3-4b,de,es,zh,zh,val,desc,-12.974161447572314,-13.192761479591837,-12.46989604855372,-12.721441599948347,-0.25154555139462786,0.2527198476239665,0.47131987964348987,121.0,121.0,1.0
qwen3-4b,de,es,zh,zh,val,freq,-12.974161447572314,-4.95833665497449,-12.46989604855372,-6.721431511492769,5.748464537060951,6.252729936079545,-1.7630948565182791,121.0,121.0,2.0
qwen3-4b,de,es,zh,zh,val,val,-12.974161447572314,-7.21382981903699,-12.46989604855372,-12.974161447572314,-0.5042653990185944,0.0,-5.760331628535324,121.0,121.0,2.0
qwen3-4b,de,fr,de,de,desc,desc,-5.611674647177419,-5.861227448453608,-4.127551663306452,-5.611674647177419,-1.484122983870967,0.0,0.24955280127618895,124.0,124.0,1.0
qwen3-4b,de,fr,de,de,desc,freq,-5.611674647177419,-5.170977720280284,-4.127551663306452,1.225554435483871,5.353106098790323,6.83722908266129,6.396532155764155,124.0,124.0,2.0
qwen3-4b,de,fr,de,de,desc,val,-5.611674647177419,-5.588036605992269,-4.127551663306452,-3.7925907258064515,0.33496093750000044,1.8190839213709675,1.795445880185817,124.0,124.0,2.0
qwen3-4b,de,fr,de,de,freq,desc,-6.102413054435484,-5.861227448453608,-4.127551663306452,-6.105185231854839,-1.977633568548387,-0.002772177419354982,-0.24395778340123098,124.0,124.0,1.0
qwen3-4b,de,fr,de,de,freq,freq,-6.102413054435484,-5.170977720280284,-4.127551663306452,-6.102413054435484,-1.974861391129032,0.0,-0.9314353341552,124.0,124.0,2.0
qwen3-4b,de,fr,de,de,freq,val,-6.102413054435484,-5.588036605992269,-4.127551663306452,-5.601436491935484,-1.473884828629032,0.5009765625,-0.013399885943215395,124.0,124.0,2.0
qwen3-4b,de,fr,de,de,val,desc,-5.509781376008065,-5.861227448453608,-4.127551663306452,-5.403162802419355,-1.275611139112903,0.10661857358870996,0.458064646034253,124.0,124.0,1.0
qwen3-4b,de,fr,de,de,val,freq,-5.509781376008065,-5.170977720280284,-4.127551663306452,1.5686113911290323,5.696163054435484,7.078392767137097,6.739589111409316,124.0,124.0,2.0
qwen3-4b,de,fr,de,de,val,val,-5.509781376008065,-5.588036605992269,-4.127551663306452,-5.509781376008065,-1.382229712701613,0.0,0.07825522998420364,124.0,124.0,2.0
qwen3-4b,de,fr,de,en,desc,desc,-3.918642715669014,-3.8594555412371134,-3.58203125,-3.918642715669014,-0.336611465669014,0.0,-0.05918717443190058,142.0,142.0,1.0
qwen3-4b,de,fr,de,en,desc,freq,-3.918642715669014,-1.9640911928157216,-3.58203125,-1.3791263204225352,2.202904929577465,2.539516395246479,0.5849648723931864,142.0,142.0,2.0
qwen3-4b,de,fr,de,en,desc,val,-3.918642715669014,-2.8254671391752577,-3.58203125,-3.4548855633802815,0.12714568661971848,0.4637571522887325,-0.6294184242050238,142.0,142.0,2.0
qwen3-4b,de,fr,de,en,freq,desc,-3.9242407570422535,-3.8594555412371134,-3.58203125,-3.9245708626760565,-0.3425396126760565,-0.0003301056338029795,-0.06511532143894305,142.0,142.0,1.0
qwen3-4b,de,fr,de,en,freq,freq,-3.9242407570422535,-1.9640911928157216,-3.58203125,-3.9242407570422535,-0.3422095070422535,0.0,-1.9601495642265319,142.0,142.0,2.0
qwen3-4b,de,fr,de,en,freq,val,-3.9242407570422535,-2.8254671391752577,-3.58203125,-3.711817781690141,-0.12978653169014098,0.21242297535211252,-0.8863506425148833,142.0,142.0,2.0
qwen3-4b,de,fr,de,en,val,desc,-4.239271566901408,-3.8594555412371134,-3.58203125,-4.185216769366197,-0.603185519366197,0.05405479753521103,-0.3257612281290836,142.0,142.0,1.0
qwen3-4b,de,fr,de,en,val,freq,-4.239271566901408,-1.9640911928157216,-3.58203125,-1.0458502970950705,2.5361809529049295,3.1934212698063376,0.9182408957206512,142.0,142.0,2.0
qwen3-4b,de,fr,de,en,val,val,-4.239271566901408,-2.8254671391752577,-3.58203125,-4.239271566901408,-0.657240316901408,0.0,-1.4138044277261503,142.0,142.0,2.0
qwen3-4b,de,fr,de,es,desc,desc,-4.062668615107913,-3.4783746778350517,-3.928802270683453,-4.062668615107913,-0.13386634442446033,0.0,-0.5842939372728617,139.0,139.0,1.0
qwen3-4b,de,fr,de,es,desc,freq,-4.062668615107913,-1.8886605488885309,-3.928802270683453,-2.302439298561151,1.626362972122302,1.7602293165467624,-0.4137787496726202,139.0,139.0,2.0
qwen3-4b,de,fr,de,es,desc,val,-4.062668615107913,-2.2987878543814433,-3.928802270683453,-3.5858250899280577,0.3429771807553954,0.47684352517985573,-1.2870372355466144,139.0,139.0,2.0
qwen3-4b,de,fr,de,es,freq,desc,-4.09765625,-3.4783746778350517,-3.928802270683453,-4.09810589028777,-0.16930361960431695,-0.00044964028777005893,-0.6197312124527183,139.0,139.0,1.0
qwen3-4b,de,fr,de,es,freq,freq,-4.09765625,-1.8886605488885309,-3.928802270683453,-4.09765625,-0.1688539793165469,0.0,-2.208995701111469,139.0,139.0,2.0
qwen3-4b,de,fr,de,es,freq,val,-4.09765625,-2.2987878543814433,-3.928802270683453,-3.8364995503597124,0.09230272032374076,0.26115669964028765,-1.537711695978269,139.0,139.0,2.0
qwen3-4b,de,fr,de,es,val,desc,-4.146233208745503,-3.4783746778350517,-3.928802270683453,-4.14875014051259,-0.2199478698291366,-0.002516931767086561,-0.670375462677538,139.0,139.0,1.0
qwen3-4b,de,fr,de,es,val,freq,-4.146233208745503,-1.8886605488885309,-3.928802270683453,-2.391432947392086,1.537369323291367,1.754800261353417,-0.5027723985035553,139.0,139.0,2.0
qwen3-4b,de,fr,de,es,val,val,-4.146233208745503,-2.2987878543814433,-3.928802270683453,-4.146233208745503,-0.21743093806205005,0.0,-1.8474453543640599,139.0,139.0,2.0
qwen3-4b,de,fr,de,fr,desc,desc,-1.125,0.0,-1.1146634615384616,-1.125,-0.01033653846153837,0.0,-1.125,130.0,130.0,1.0
qwen3-4b,de,fr,de,fr,desc,freq,-1.125,0.0,-1.1146634615384616,-0.8146634615384616,0.30000000000000004,0.3103365384615384,-0.8146634615384616,130.0,130.0,2.0
qwen3-4b,de,fr,de,fr,desc,val,-1.125,0.0,-1.1146634615384616,-1.0793269230769231,0.0353365384615385,0.04567307692307687,-1.0793269230769231,130.0,130.0,2.0
qwen3-4b,de,fr,de,fr,freq,desc,-1.1298076923076923,0.0,-1.1146634615384616,-1.1298076923076923,-0.01514423076923066,0.0,-1.1298076923076923,130.0,130.0,1.0
qwen3-4b,de,fr,de,fr,freq,freq,-1.1298076923076923,0.0,-1.1146634615384616,-1.1298076923076923,-0.01514423076923066,0.0,-1.1298076923076923,130.0,130.0,2.0
qwen3-4b,de,fr,de,fr,freq,val,-1.1298076923076923,0.0,-1.1146634615384616,-1.119471153846154,-0.004807692307692291,0.01033653846153837,-1.119471153846154,130.0,130.0,2.0
qwen3-4b,de,fr,de,fr,val,desc,-1.1378831129807692,0.0,-1.1146634615384616,-1.131182391826923,-0.01651893028846141,0.006700721153846123,-1.131182391826923,130.0,130.0,1.0
qwen3-4b,de,fr,de,fr,val,freq,-1.1378831129807692,0.0,-1.1146634615384616,-0.8240985576923077,0.29056490384615397,0.3137845552884615,-0.8240985576923077,130.0,130.0,2.0
qwen3-4b,de,fr,de,fr,val,val,-1.1378831129807692,0.0,-1.1146634615384616,-1.1378831129807692,-0.023219651442307532,0.0,-1.1378831129807692,130.0,130.0,2.0
qwen3-4b,de,fr,de,ja,desc,desc,-12.865567646329366,-13.362093266752577,-12.426135835193453,-12.865567646329366,-0.439431811135913,0.0,0.4965256204232116,126.0,126.0,1.0
qwen3-4b,de,fr,de,ja,desc,freq,-12.865567646329366,-4.875553721005154,-12.426135835193453,-9.644842238653274,2.781293596540179,3.220725407676092,-4.7692885176481195,126.0,126.0,2.0
qwen3-4b,de,fr,de,ja,desc,val,-12.865567646329366,-7.743536565721649,-12.426135835193453,-11.93030753968254,0.495828295510913,0.935260106646826,-4.186770973960891,126.0,126.0,2.0
qwen3-4b,de,fr,de,ja,freq,desc,-12.963968912760416,-13.362093266752577,-12.426135835193453,-12.964348687065971,-0.5382128518725189,-0.0003797743055553582,0.3977445796866057,126.0,126.0,1.0
qwen3-4b,de,fr,de,ja,freq,freq,-12.963968912760416,-4.875553721005154,-12.426135835193453,-12.963968912760416,-0.5378330775669635,0.0,-8.088415191755262,126.0,126.0,2.0
qwen3-4b,de,fr,de,ja,freq,val,-12.963968912760416,-7.743536565721649,-12.426135835193453,-12.700780474950397,-0.27464463975694464,0.2631884378100189,-4.957243909228748,126.0,126.0,2.0
qwen3-4b,de,fr,de,ja,val,desc,-13.244140625,-13.362093266752577,-12.426135835193453,-13.22247798859127,-0.7963421533978181,0.02166263640872934,0.13961527816130648,126.0,126.0,1.0
qwen3-4b,de,fr,de,ja,val,freq,-13.244140625,-4.875553721005154,-12.426135835193453,-10.407819475446429,2.0183163597470237,2.836321149553571,-5.5322657544412746,126.0,126.0,2.0
qwen3-4b,de,fr,de,ja,val,val,-13.244140625,-7.743536565721649,-12.426135835193453,-13.244140625,-0.8180047898065474,0.0,-5.500604059278351,126.0,126.0,2.0
qwen3-4b,de,fr,de,ko,desc,desc,-15.623862485532408,-16.156783585695877,-15.28331886574074,-15.623862485532408,-0.34054361979166714,0.0,0.5329211001634686,135.0,135.0,1.0
qwen3-4b,de,fr,de,ko,desc,freq,-15.623862485532408,-8.24452067896263,-15.28331886574074,-12.250162760416666,3.0331561053240748,3.373699725115742,-4.005642081454036,135.0,135.0,2.0
qwen3-4b,de,fr,de,ko,desc,val,-15.623862485532408,-9.856988965850515,-15.28331886574074,-14.887150969328705,0.3961678964120363,0.7367115162037035,-5.030162003478189,135.0,135.0,2.0
qwen3-4b,de,fr,de,ko,freq,desc,-15.698081687644676,-16.156783585695877,-15.28331886574074,-15.697423412181713,-0.4141045464409725,0.0006582754629622656,0.45936017351416325,135.0,135.0,1.0
qwen3-4b,de,fr,de,ko,freq,freq,-15.698081687644676,-8.24452067896263,-15.28331886574074,-15.698081687644676,-0.41476282190393476,0.0,-7.453561008682046,135.0,135.0,2.0
qwen3-4b,de,fr,de,ko,freq,val,-15.698081687644676,-9.856988965850515,-15.28331886574074,-15.581676793981481,-0.2983579282407405,0.11640489366319429,-5.724687828130966,135.0,135.0,2.0
qwen3-4b,de,fr,de,ko,val,desc,-15.559193250868056,-16.156783585695877,-15.28331886574074,-15.488194896556713,-0.2048760308159725,0.07099835431134238,0.6685886891391633,135.0,135.0,1.0
qwen3-4b,de,fr,de,ko,val,freq,-15.559193250868056,-8.24452067896263,-15.28331886574074,-12.307342303240741,2.9759765624999996,3.2518509476273145,-4.062821624278111,135.0,135.0,2.0
qwen3-4b,de,fr,de,ko,val,val,-15.559193250868056,-9.856988965850515,-15.28331886574074,-15.559193250868056,-0.2758743851273149,0.0,-5.70220428501754,135.0,135.0,2.0
qwen3-4b,de,fr,de,zh,desc,desc,-11.421838681559917,-11.926848421391753,-10.958360908445249,-11.421838681559917,-0.4634777731146684,0.0,0.5050097398318361,121.0,121.0,1.0
qwen3-4b,de,fr,de,zh,desc,freq,-11.421838681559917,-4.864282981636598,-10.958360908445249,-8.549134814049587,2.4092260943956614,2.87270386751033,-3.6848518324129893,121.0,121.0,2.0
qwen3-4b,de,fr,de,zh,desc,val,-11.421838681559917,-6.616505416398196,-10.958360908445249,-10.618672520661157,0.3396883877840917,0.8031661608987601,-4.002167104262961,121.0,121.0,2.0
qwen3-4b,de,fr,de,zh,freq,desc,-11.445249951575413,-11.926848421391753,-10.958360908445249,-11.444717281120868,-0.48635637267561904,0.0005326704545449701,0.48213114027088544,121.0,121.0,1.0
qwen3-4b,de,fr,de,zh,freq,freq,-11.445249951575413,-4.864282981636598,-10.958360908445249,-11.445249951575413,-0.486889043130164,0.0,-6.580966969938815,121.0,121.0,2.0
qwen3-4b,de,fr,de,zh,freq,val,-11.445249951575413,-6.616505416398196,-10.958360908445249,-11.017171560240186,-0.058810651794937385,0.4280783913352266,-4.40066614384199,121.0,121.0,2.0
qwen3-4b,de,fr,de,zh,val,desc,-11.835529926394628,-11.926848421391753,-10.958360908445249,-11.809505746384298,-0.8511448379390494,0.0260241800103298,0.1173426750074551,121.0,121.0,1.0
qwen3-4b,de,fr,de,zh,val,freq,-11.835529926394628,-4.864282981636598,-10.958360908445249,-9.093781274212294,1.864579634232955,2.741748652182334,-4.229498292575696,121.0,121.0,2.0
qwen3-4b,de,fr,de,zh,val,val,-11.835529926394628,-6.616505416398196,-10.958360908445249,-11.835529926394628,-0.8771690179493792,0.0,-5.219024509996432,121.0,121.0,2.0
qwen3-4b,de,fr,en,de,freq,freq,-4.128559727822581,-5.170977720280284,-4.127551663306452,-4.128559727822581,-0.0010080645161290036,0.0,1.042417992457703,124.0,124.0,2.0
qwen3-4b,de,fr,en,de,freq,val,-4.128559727822581,-5.588036605992269,-4.127551663306452,-3.4720262096774195,0.6555254536290325,0.6565335181451615,2.116010396314849,124.0,124.0,2.0
qwen3-4b,de,fr,en,de,val,freq,-3.7001165574596775,-5.170977720280284,-4.127551663306452,-3.690183577998992,0.43736808530745996,0.009932979460685498,1.480794142281292,124.0,124.0,2.0
qwen3-4b,de,fr,en,de,val,val,-3.7001165574596775,-5.588036605992269,-4.127551663306452,-3.7001165574596775,0.42743510584677447,0.0,1.887920048532591,124.0,124.0,2.0
qwen3-4b,de,fr,en,en,freq,freq,-3.5815911091549295,-1.9640911928157216,-3.58203125,-3.5815911091549295,0.00044014084507049134,0.0,-1.6174999163392079,142.0,142.0,2.0
qwen3-4b,de,fr,en,en,freq,val,-3.5815911091549295,-2.8254671391752577,-3.58203125,-2.508417693661972,1.073613556338028,1.0731734154929575,0.31704944551328573,142.0,142.0,2.0
qwen3-4b,de,fr,en,en,val,freq,-3.8322238116197185,-1.9640911928157216,-3.58203125,-3.8301881602112675,-0.2481569102112675,0.002035651408450967,-1.8660969673955459,142.0,142.0,2.0
qwen3-4b,de,fr,en,en,val,val,-3.8322238116197185,-2.8254671391752577,-3.58203125,-3.8322238116197185,-0.2501925616197185,0.0,-1.0067566724444608,142.0,142.0,2.0
qwen3-4b,de,fr,en,es,freq,freq,-3.9294767311151078,-1.8886605488885309,-3.928802270683453,-3.9294767311151078,-0.0006744604316546443,0.0,-2.040816182226577,139.0,139.0,2.0
qwen3-4b,de,fr,en,es,freq,val,-3.9294767311151078,-2.2987878543814433,-3.928802270683453,-3.5563736510791366,0.3724286196043165,0.37310308003597115,-1.2575857966976933,139.0,139.0,2.0
qwen3-4b,de,fr,en,es,val,freq,-3.7997098415017985,-1.8886605488885309,-3.928802270683453,-3.8246473133992804,0.10415495728417268,-0.024937471897481966,-1.9359867645107496,139.0,139.0,2.0
qwen3-4b,de,fr,en,es,val,val,-3.7997098415017985,-2.2987878543814433,-3.928802270683453,-3.7997098415017985,0.12909242918165464,0.0,-1.5009219871203552,139.0,139.0,2.0
qwen3-4b,de,fr,en,fr,freq,freq,-1.1146634615384616,0.0,-1.1146634615384616,-1.1146634615384616,0.0,0.0,-1.1146634615384616,130.0,130.0,2.0
qwen3-4b,de,fr,en,fr,freq,val,-1.1146634615384616,0.0,-1.1146634615384616,-0.8932692307692308,0.22139423076923082,0.22139423076923082,-0.8932692307692308,130.0,130.0,2.0
qwen3-4b,de,fr,en,fr,val,freq,-1.0995417668269232,0.0,-1.1146634615384616,-1.0985576923076923,0.01610576923076934,0.000984074519230882,-1.0985576923076923,130.0,130.0,2.0
qwen3-4b,de,fr,en,fr,val,val,-1.0995417668269232,0.0,-1.1146634615384616,-1.0995417668269232,0.015121694711538458,0.0,-1.0995417668269232,130.0,130.0,2.0
qwen3-4b,de,fr,en,ja,freq,freq,-12.426910884796627,-4.875553721005154,-12.426135835193453,-12.426910884796627,-0.0007750496031739829,0.0,-7.551357163791472,126.0,126.0,2.0
qwen3-4b,de,fr,en,ja,freq,val,-12.426910884796627,-7.743536565721649,-12.426135835193453,-8.880913628472221,3.545222206721231,3.545997256324405,-1.1373770627505726,126.0,126.0,2.0
qwen3-4b,de,fr,en,ja,val,freq,-12.847255161830358,-4.875553721005154,-12.426135835193453,-12.725255088200646,-0.2991192530071931,0.12200007362971199,-7.849701367195491,126.0,126.0,2.0
qwen3-4b,de,fr,en,ja,val,val,-12.847255161830358,-7.743536565721649,-12.426135835193453,-12.847255161830358,-0.4211193266369051,0.0,-5.103718596108709,126.0,126.0,2.0
qwen3-4b,de,fr,en,ko,freq,freq,-15.28375289351852,-8.24452067896263,-15.28331886574074,-15.28375289351852,-0.00043402777777856727,0.0,-7.03923221455589,135.0,135.0,2.0
qwen3-4b,de,fr,en,ko,freq,val,-15.28375289351852,-9.856988965850515,-15.28331886574074,-11.830244502314814,3.4530743634259267,3.4535083912037052,-1.9732555364642987,135.0,135.0,2.0
qwen3-4b,de,fr,en,ko,val,freq,-15.343032045717592,-8.24452067896263,-15.28331886574074,-15.224750434027778,0.05856843171296333,0.11828161168981488,-6.980229755065148,135.0,135.0,2.0
qwen3-4b,de,fr,en,ko,val,val,-15.343032045717592,-9.856988965850515,-15.28331886574074,-15.343032045717592,-0.05971317997685155,0.0,-5.486043079867077,135.0,135.0,2.0
qwen3-4b,de,fr,en,zh,freq,freq,-10.958102643982437,-4.864282981636598,-10.958360908445249,-10.958102643982437,0.00025826446281129734,0.0,-6.093819662345839,121.0,121.0,2.0
qwen3-4b,de,fr,en,zh,freq,val,-10.958102643982437,-6.616505416398196,-10.958360908445249,-6.913739669421488,4.044621239023761,4.04436297456095,-0.29723425302329165,121.0,121.0,2.0
qwen3-4b,de,fr,en,zh,val,freq,-11.384797908057852,-4.864282981636598,-10.958360908445249,-11.26513671875,-0.3067758103047513,0.11966118930785186,-6.400853737113402,121.0,121.0,2.0
qwen3-4b,de,fr,en,zh,val,val,-11.384797908057852,-6.616505416398196,-10.958360908445249,-11.384797908057852,-0.4264369996126032,0.0,-4.768292491659656,121.0,121.0,2.0
qwen3-4b,de,fr,es,de,desc,desc,-4.075778099798387,-5.861227448453608,-4.127551663306452,-4.075778099798387,0.051773563508064946,0.0,1.785449348655221,124.0,124.0,1.0
qwen3-4b,de,fr,es,de,desc,freq,-4.075778099798387,-5.170977720280284,-4.127551663306452,-5.41108162172379,-1.283529958417338,-1.335303521925403,-0.24010390144350602,124.0,124.0,2.0
qwen3-4b,de,fr,es,de,desc,val,-4.075778099798387,-5.588036605992269,-4.127551663306452,-4.175529233870968,-0.047977570564516014,-0.09975113407258096,1.4125073721213006,124.0,124.0,2.0
qwen3-4b,de,fr,es,de,freq,desc,-4.114092426915323,-5.861227448453608,-4.127551663306452,-4.114092426915323,0.013459236391129004,0.0,1.747135021538285,124.0,124.0,1.0
qwen3-4b,de,fr,es,de,freq,freq,-4.114092426915323,-5.170977720280284,-4.127551663306452,-4.114092426915323,0.013459236391129004,0.0,1.056885293364961,124.0,124.0,2.0
qwen3-4b,de,fr,es,de,freq,val,-4.114092426915323,-5.588036605992269,-4.127551663306452,-3.667842741935484,0.45970892137096797,0.44624968497983897,1.9201938640567846,124.0,124.0,2.0
qwen3-4b,de,fr,es,de,val,desc,-3.25390625,-5.861227448453608,-4.127551663306452,-3.288731728830645,0.8388199344758069,-0.03482547883064502,2.572495719622963,124.0,124.0,1.0
qwen3-4b,de,fr,es,de,val,freq,-3.25390625,-5.170977720280284,-4.127551663306452,-4.220356602822581,-0.092804939516129,-0.966450352822581,0.9506211174577031,124.0,124.0,2.0
qwen3-4b,de,fr,es,de,val,val,-3.25390625,-5.588036605992269,-4.127551663306452,-3.25390625,0.873645413306452,0.0,2.3341303559922686,124.0,124.0,2.0
qwen3-4b,de,fr,es,en,desc,desc,-3.5692671654929575,-3.8594555412371134,-3.58203125,-3.5692671654929575,0.012764084507042472,0.0,0.2901883757441559,142.0,142.0,1.0
qwen3-4b,de,fr,es,en,desc,freq,-3.5692671654929575,-1.9640911928157216,-3.58203125,-3.683291153169014,-0.10125990316901401,-0.11402398767605648,-1.7191999603532924,142.0,142.0,2.0
qwen3-4b,de,fr,es,en,desc,val,-3.5692671654929575,-2.8254671391752577,-3.58203125,-3.3241087147887325,0.2579225352112675,0.24515845070422504,-0.4986415756134748,142.0,142.0,2.0
qwen3-4b,de,fr,es,en,freq,desc,-3.552211707746479,-3.8594555412371134,-3.58203125,-3.552211707746479,0.029819542253521014,0.0,0.30724383349063444,142.0,142.0,1.0
qwen3-4b,de,fr,es,en,freq,freq,-3.552211707746479,-1.9640911928157216,-3.58203125,-3.552211707746479,0.029819542253521014,0.0,-1.5881205149307573,142.0,142.0,2.0
qwen3-4b,de,fr,es,en,freq,val,-3.552211707746479,-2.8254671391752577,-3.58203125,-3.145411531690141,0.436619718309859,0.406800176056338,-0.31994439251488327,142.0,142.0,2.0
qwen3-4b,de,fr,es,en,val,desc,-3.3651518485915495,-3.8594555412371134,-3.58203125,-3.3972271126760565,0.18480413732394352,-0.032075264084507005,0.46222842856105695,142.0,142.0,1.0
qwen3-4b,de,fr,es,en,val,freq,-3.3651518485915495,-1.9640911928157216,-3.58203125,-3.185271786971831,0.396759463028169,0.17988006161971848,-1.2211805941561094,142.0,142.0,2.0
qwen3-4b,de,fr,es,en,val,val,-3.3651518485915495,-2.8254671391752577,-3.58203125,-3.3651518485915495,0.21687940140845052,0.0,-0.5396847094162918,142.0,142.0,2.0
qwen3-4b,de,fr,es,es,desc,desc,-3.939593637589928,-3.4783746778350517,-3.928802270683453,-3.939593637589928,-0.010791366906474753,0.0,-0.46121895975487615,139.0,139.0,1.0
qwen3-4b,de,fr,es,es,desc,freq,-3.939593637589928,-1.8886605488885309,-3.928802270683453,-1.8196942446043165,2.1091080260791366,2.1198993929856114,0.06896630428421435,139.0,139.0,2.0
qwen3-4b,de,fr,es,es,desc,val,-3.939593637589928,-2.2987878543814433,-3.928802270683453,-2.899955035971223,1.02884723471223,1.0396386016187047,-0.6011671815897799,139.0,139.0,2.0
qwen3-4b,de,fr,es,es,freq,desc,-4.032361805867806,-3.4783746778350517,-3.928802270683453,-4.032361805867806,-0.10355953518435301,0.0,-0.5539871280327544,139.0,139.0,1.0
qwen3-4b,de,fr,es,es,freq,freq,-4.032361805867806,-1.8886605488885309,-3.928802270683453,-4.032361805867806,-0.10355953518435301,0.0,-2.1437012569792753,139.0,139.0,2.0
qwen3-4b,de,fr,es,es,freq,val,-4.032361805867806,-2.2987878543814433,-3.928802270683453,-3.6115107913669067,0.31729147931654644,0.42085101450089946,-1.3127229369854634,139.0,139.0,2.0
qwen3-4b,de,fr,es,es,val,desc,-3.8703490332733814,-3.4783746778350517,-3.928802270683453,-3.5458352068345325,0.38296706384892065,0.32451382643884896,-0.06746052899948074,139.0,139.0,1.0
qwen3-4b,de,fr,es,es,val,freq,-3.8703490332733814,-1.8886605488885309,-3.928802270683453,-1.1146863758992807,2.8141158947841722,2.755662657374101,0.7739741729892502,139.0,139.0,2.0
qwen3-4b,de,fr,es,es,val,val,-3.8703490332733814,-2.2987878543814433,-3.928802270683453,-3.8703490332733814,0.05845323741007169,0.0,-1.5715611788919381,139.0,139.0,2.0
qwen3-4b,de,fr,es,fr,desc,desc,-1.117548076923077,0.0,-1.1146634615384616,-1.117548076923077,-0.0028846153846153744,0.0,-1.117548076923077,130.0,130.0,1.0
qwen3-4b,de,fr,es,fr,desc,freq,-1.117548076923077,0.0,-1.1146634615384616,-1.0703125,0.04435096153846163,0.047235576923077005,-1.0703125,130.0,130.0,2.0
qwen3-4b,de,fr,es,fr,desc,val,-1.117548076923077,0.0,-1.1146634615384616,-1.0651442307692307,0.049519230769230926,0.0524038461538463,-1.0651442307692307,130.0,130.0,2.0
qwen3-4b,de,fr,es,fr,freq,desc,-1.1413461538461538,0.0,-1.1146634615384616,-1.1413461538461538,-0.026682692307692157,0.0,-1.1413461538461538,130.0,130.0,1.0
qwen3-4b,de,fr,es,fr,freq,freq,-1.1413461538461538,0.0,-1.1146634615384616,-1.1413461538461538,-0.026682692307692157,0.0,-1.1413461538461538,130.0,130.0,2.0
qwen3-4b,de,fr,es,fr,freq,val,-1.1413461538461538,0.0,-1.1146634615384616,-1.0641826923076922,0.050480769230769384,0.07716346153846154,-1.0641826923076922,130.0,130.0,2.0
qwen3-4b,de,fr,es,fr,val,desc,-1.1178485576923076,0.0,-1.1146634615384616,-1.127801983173077,-0.013138521634615374,-0.009953425480769384,-1.127801983173077,130.0,130.0,1.0
