model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,zh,zh,en,en,en,desc,desc,-5.0625,-3.625,-5.125,1.4375,-0.0625,15,7,16
gemma-2-2b,0,zh,zh,en,en,fr,desc,desc,-11.875,-11.75,-11.9375,0.125,-0.0625,1160,1402,1167
gemma-2-2b,0,zh,zh,en,en,de,desc,desc,-19.25,-17.875,-19.25,1.375,0.0,38953,27460,39560
gemma-2-2b,0,zh,zh,en,en,es,desc,desc,-11.4375,-10.5,-11.5,0.9375,-0.0625,900,690,926
gemma-2-2b,0,zh,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,1,0,1
gemma-2-2b,0,zh,zh,en,en,ja,desc,desc,-11.5625,-11.25,-11.5625,0.3125,0.0,981,1074,972
gemma-2-2b,0,zh,zh,en,en,ko,desc,desc,-15.125,-15.0625,-15.125,0.0625,0.0,6463,7686,6363
gemma-2-2b,0,zh,zh,en,en,en,desc,val,-5.0625,-3.625,-4.375,1.4375,0.6875,15,7,10
gemma-2-2b,0,zh,zh,en,en,fr,desc,val,-11.875,-11.75,-12.625,0.125,-0.75,1160,1402,2182
gemma-2-2b,0,zh,zh,en,en,de,desc,val,-19.25,-17.875,-17.875,1.375,1.375,38953,27460,27905
gemma-2-2b,0,zh,zh,en,en,es,desc,val,-11.4375,-10.5,-11.25,0.9375,0.1875,900,690,1039
gemma-2-2b,0,zh,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,en,en,ja,desc,val,-11.5625,-11.25,-11.875,0.3125,-0.3125,981,1074,1514
gemma-2-2b,0,zh,zh,en,en,ko,desc,val,-15.125,-15.0625,-14.75,0.0625,0.375,6463,7686,6763
gemma-2-2b,0,zh,zh,en,en,en,desc,freq,-5.0625,-3.625,-4.375,1.4375,0.6875,15,7,10
gemma-2-2b,0,zh,zh,en,en,fr,desc,freq,-11.875,-11.75,-12.5,0.125,-0.625,1160,1402,2083
gemma-2-2b,0,zh,zh,en,en,de,desc,freq,-19.25,-17.875,-17.875,1.375,1.375,38953,27460,27843
gemma-2-2b,0,zh,zh,en,en,es,desc,freq,-11.4375,-10.5,-11.25,0.9375,0.1875,900,690,993
gemma-2-2b,0,zh,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,en,en,ja,desc,freq,-11.5625,-11.25,-11.875,0.3125,-0.3125,981,1074,1475
gemma-2-2b,0,zh,zh,en,en,ko,desc,freq,-15.125,-15.0625,-14.75,0.0625,0.375,6463,7686,6760
gemma-2-2b,0,zh,zh,en,en,en,val,desc,-5.0625,-6.34375,-6.3125,-1.28125,-1.25,15,31,33
gemma-2-2b,0,zh,zh,en,en,fr,val,desc,-11.875,-13.375,-13.5625,-1.5,-1.6875,1160,2307,2527
gemma-2-2b,0,zh,zh,en,en,de,val,desc,-19.25,-19.25,-19.375,0.0,-0.125,38953,34137,34285
gemma-2-2b,0,zh,zh,en,en,es,val,desc,-11.4375,-12.625,-12.75,-1.1875,-1.3125,900,1540,1698
gemma-2-2b,0,zh,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,1,1,1
gemma-2-2b,0,zh,zh,en,en,ja,val,desc,-11.5625,-11.125,-11.125,0.4375,0.4375,981,670,664
gemma-2-2b,0,zh,zh,en,en,ko,val,desc,-15.125,-17.25,-17.25,-2.125,-2.125,6463,14846,14130
gemma-2-2b,0,zh,zh,en,en,en,val,val,-5.0625,-6.34375,-5.125,-1.28125,-0.0625,15,31,16
gemma-2-2b,0,zh,zh,en,en,fr,val,val,-11.875,-13.375,-11.875,-1.5,0.0,1160,2307,1142
gemma-2-2b,0,zh,zh,en,en,de,val,val,-19.25,-19.25,-19.375,0.0,-0.125,38953,34137,39885
gemma-2-2b,0,zh,zh,en,en,es,val,val,-11.4375,-12.625,-11.5,-1.1875,-0.0625,900,1540,918
gemma-2-2b,0,zh,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,1,1,1
gemma-2-2b,0,zh,zh,en,en,ja,val,val,-11.5625,-11.125,-11.625,0.4375,-0.0625,981,670,991
gemma-2-2b,0,zh,zh,en,en,ko,val,val,-15.125,-17.25,-15.125,-2.125,0.0,6463,14846,6375
gemma-2-2b,0,zh,zh,en,en,en,val,freq,-5.0625,-6.34375,-4.75,-1.28125,0.3125,15,31,13
gemma-2-2b,0,zh,zh,en,en,fr,val,freq,-11.875,-13.375,-13.0,-1.5,-1.125,1160,2307,2509
gemma-2-2b,0,zh,zh,en,en,de,val,freq,-19.25,-19.25,-19.25,0.0,0.0,38953,34137,43607
gemma-2-2b,0,zh,zh,en,en,es,val,freq,-11.4375,-12.625,-11.25,-1.1875,0.1875,900,1540,987
gemma-2-2b,0,zh,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,1,1,1
gemma-2-2b,0,zh,zh,en,en,ja,val,freq,-11.5625,-11.125,-9.75,0.4375,1.8125,981,670,375
gemma-2-2b,0,zh,zh,en,en,ko,val,freq,-15.125,-17.25,-16.875,-2.125,-1.75,6463,14846,16965
gemma-2-2b,0,zh,zh,en,en,en,freq,desc,-5.0625,-5.0,-5.0,0.0625,0.0625,15,15,15
gemma-2-2b,0,zh,zh,en,en,fr,freq,desc,-11.875,-11.4375,-11.5625,0.4375,0.3125,1160,914,1003
gemma-2-2b,0,zh,zh,en,en,de,freq,desc,-19.25,-18.875,-18.75,0.375,0.5,38953,34386,33549
gemma-2-2b,0,zh,zh,en,en,es,freq,desc,-11.4375,-12.1875,-12.3125,-0.75,-0.875,900,1428,1567
gemma-2-2b,0,zh,zh,en,en,zh,freq,desc,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,en,en,ja,freq,desc,-11.5625,-11.875,-12.0,-0.3125,-0.4375,981,1185,1280
gemma-2-2b,0,zh,zh,en,en,ko,freq,desc,-15.125,-16.375,-16.25,-1.25,-1.125,6463,11975,11225
gemma-2-2b,0,zh,zh,en,en,en,freq,val,-5.0625,-5.0,-5.1875,0.0625,-0.125,15,15,15
gemma-2-2b,0,zh,zh,en,en,fr,freq,val,-11.875,-11.4375,-11.625,0.4375,0.25,1160,914,1249
gemma-2-2b,0,zh,zh,en,en,de,freq,val,-19.25,-18.875,-18.875,0.375,0.375,38953,34386,42098
gemma-2-2b,0,zh,zh,en,en,es,freq,val,-11.4375,-12.1875,-10.9375,-0.75,0.5,900,1428,825
gemma-2-2b,0,zh,zh,en,en,zh,freq,val,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,en,en,ja,freq,val,-11.5625,-11.875,-11.3125,-0.3125,0.25,981,1185,982
gemma-2-2b,0,zh,zh,en,en,ko,freq,val,-15.125,-16.375,-14.875,-1.25,0.25,6463,11975,7036
gemma-2-2b,0,zh,zh,en,en,en,freq,freq,-5.0625,-5.0,-5.125,0.0625,-0.0625,15,15,15
gemma-2-2b,0,zh,zh,en,en,fr,freq,freq,-11.875,-11.4375,-11.875,0.4375,0.0,1160,914,1154
gemma-2-2b,0,zh,zh,en,en,de,freq,freq,-19.25,-18.875,-19.25,0.375,0.0,38953,34386,39635
gemma-2-2b,0,zh,zh,en,en,es,freq,freq,-11.4375,-12.1875,-11.4375,-0.75,0.0,900,1428,895
gemma-2-2b,0,zh,zh,en,en,zh,freq,freq,0.0,0.0,0.0,0.0,0.0,1,0,1
gemma-2-2b,0,zh,zh,en,en,ja,freq,freq,-11.5625,-11.875,-11.625,-0.3125,-0.0625,981,1185,999
gemma-2-2b,0,zh,zh,en,en,ko,freq,freq,-15.125,-16.375,-15.125,-1.25,0.0,6463,11975,6431
gemma-2-2b,0,zh,zh,fr,fr,en,desc,desc,-5.0625,-1.9375,-5.0625,3.125,0.0,15,12,15
gemma-2-2b,0,zh,zh,fr,fr,fr,desc,desc,-11.875,-1.1875,-11.875,10.6875,0.0,1160,7,1139
gemma-2-2b,0,zh,zh,fr,fr,de,desc,desc,-19.25,-16.0,-19.25,3.25,0.0,38953,36576,39456
gemma-2-2b,0,zh,zh,fr,fr,es,desc,desc,-11.4375,-9.625,-11.5,1.8125,-0.0625,900,1176,931
gemma-2-2b,0,zh,zh,fr,fr,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,1,0,1
gemma-2-2b,0,zh,zh,fr,fr,ja,desc,desc,-11.5625,-9.1875,-11.5625,2.375,0.0,981,906,978
gemma-2-2b,0,zh,zh,fr,fr,ko,desc,desc,-15.125,-15.1875,-15.125,-0.0625,0.0,6463,26143,6460
gemma-2-2b,0,zh,zh,fr,fr,en,desc,val,-5.0625,-1.9375,-6.125,3.125,-1.0625,15,12,24
gemma-2-2b,0,zh,zh,fr,fr,fr,desc,val,-11.875,-1.1875,-11.0625,10.6875,0.8125,1160,7,626
gemma-2-2b,0,zh,zh,fr,fr,de,desc,val,-19.25,-16.0,-19.875,3.25,-0.625,38953,36576,43198
gemma-2-2b,0,zh,zh,fr,fr,es,desc,val,-11.4375,-9.625,-11.5,1.8125,-0.0625,900,1176,813
gemma-2-2b,0,zh,zh,fr,fr,zh,desc,val,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,fr,fr,ja,desc,val,-11.5625,-9.1875,-12.125,2.375,-0.5625,981,906,1116
gemma-2-2b,0,zh,zh,fr,fr,ko,desc,val,-15.125,-15.1875,-15.625,-0.0625,-0.5,6463,26143,7056
gemma-2-2b,0,zh,zh,fr,fr,en,desc,freq,-5.0625,-1.9375,-4.75,3.125,0.3125,15,12,12
gemma-2-2b,0,zh,zh,fr,fr,fr,desc,freq,-11.875,-1.1875,-11.375,10.6875,0.5,1160,7,789
gemma-2-2b,0,zh,zh,fr,fr,de,desc,freq,-19.25,-16.0,-19.25,3.25,0.0,38953,36576,36373
gemma-2-2b,0,zh,zh,fr,fr,es,desc,freq,-11.4375,-9.625,-11.5,1.8125,-0.0625,900,1176,879
gemma-2-2b,0,zh,zh,fr,fr,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,1,0,1
gemma-2-2b,0,zh,zh,fr,fr,ja,desc,freq,-11.5625,-9.1875,-11.6875,2.375,-0.125,981,906,972
gemma-2-2b,0,zh,zh,fr,fr,ko,desc,freq,-15.125,-15.1875,-15.375,-0.0625,-0.25,6463,26143,6612
gemma-2-2b,0,zh,zh,fr,fr,en,val,desc,-5.0625,-2.9375,-5.4375,2.125,-0.375,15,8,9
gemma-2-2b,0,zh,zh,fr,fr,fr,val,desc,-11.875,-3.3125,-11.25,8.5625,0.625,1160,12,449
gemma-2-2b,0,zh,zh,fr,fr,de,val,desc,-19.25,-17.75,-20.0,1.5,-0.75,38953,39743,32991
gemma-2-2b,0,zh,zh,fr,fr,es,val,desc,-11.4375,-12.25,-14.125,-0.8125,-2.6875,900,2552,2129
gemma-2-2b,0,zh,zh,fr,fr,zh,val,desc,0.0,0.0,0.0,0.0,0.0,1,0,0
gemma-2-2b,0,zh,zh,fr,fr,ja,val,desc,-11.5625,-9.0,-11.0625,2.5625,0.5,981,292,398
gemma-2-2b,0,zh,zh,fr,fr,ko,val,desc,-15.125,-15.625,-15.6875,-0.5,-0.5625,6463,16091,4815
gemma-2-2b,0,zh,zh,fr,fr,en,val,val,-5.0625,-2.9375,-5.0625,2.125,0.0,15,8,15
