model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,en,ko,en,en,en,desc,desc,18.125,18.125,18.25,0.0,0.125,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,desc,desc,4.96875,3.5625,5.03125,-1.40625,0.0625,1288,2478,1292
gemma-2-2b,0,en,ko,en,en,de,desc,desc,6.65625,6.8125,6.71875,0.15625,0.0625,528,527,530
gemma-2-2b,0,en,ko,en,en,es,desc,desc,6.78125,6.3125,6.84375,-0.46875,0.0625,519,699,520
gemma-2-2b,0,en,ko,en,en,zh,desc,desc,4.03125,3.4375,4.09375,-0.59375,0.0625,1997,2605,2004
gemma-2-2b,0,en,ko,en,en,ja,desc,desc,2.90625,3.0,2.90625,0.09375,0.0,3146,3184,3232
gemma-2-2b,0,en,ko,en,en,ko,desc,desc,0.0,0.0,0.0,0.0,0.0,10029,10073,10280
gemma-2-2b,0,en,ko,en,en,en,desc,val,18.125,18.125,18.0,0.0,-0.125,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,desc,val,4.96875,3.5625,3.5,-1.40625,-1.46875,1288,2478,2529
gemma-2-2b,0,en,ko,en,en,de,desc,val,6.65625,6.8125,6.6875,0.15625,0.03125,528,527,524
gemma-2-2b,0,en,ko,en,en,es,desc,val,6.78125,6.3125,6.0625,-0.46875,-0.71875,519,699,758
gemma-2-2b,0,en,ko,en,en,zh,desc,val,4.03125,3.4375,3.3125,-0.59375,-0.71875,1997,2605,2731
gemma-2-2b,0,en,ko,en,en,ja,desc,val,2.90625,3.0,3.0625,0.09375,0.15625,3146,3184,3109
gemma-2-2b,0,en,ko,en,en,ko,desc,val,0.0,0.0,0.0,0.0,0.0,10029,10073,10398
gemma-2-2b,0,en,ko,en,en,en,desc,freq,18.125,18.125,18.0,0.0,-0.125,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,desc,freq,4.96875,3.5625,3.5,-1.40625,-1.46875,1288,2478,2483
gemma-2-2b,0,en,ko,en,en,de,desc,freq,6.65625,6.8125,6.6875,0.15625,0.03125,528,527,515
gemma-2-2b,0,en,ko,en,en,es,desc,freq,6.78125,6.3125,6.125,-0.46875,-0.65625,519,699,720
gemma-2-2b,0,en,ko,en,en,zh,desc,freq,4.03125,3.4375,3.25,-0.59375,-0.78125,1997,2605,2750
gemma-2-2b,0,en,ko,en,en,ja,desc,freq,2.90625,3.0,2.9375,0.09375,0.03125,3146,3184,3203
gemma-2-2b,0,en,ko,en,en,ko,desc,freq,0.0,0.0,0.0,0.0,0.0,10029,10073,10257
gemma-2-2b,0,en,ko,en,en,en,val,desc,18.125,23.25,22.75,5.125,4.625,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,val,desc,4.96875,6.5,5.90625,1.53125,0.9375,1288,840,951
gemma-2-2b,0,en,ko,en,en,de,val,desc,6.65625,8.0625,7.84375,1.40625,1.1875,528,458,422
gemma-2-2b,0,en,ko,en,en,es,val,desc,6.78125,8.4375,7.84375,1.65625,1.0625,519,391,442
gemma-2-2b,0,en,ko,en,en,zh,val,desc,4.03125,5.75,5.65625,1.71875,1.625,1997,1122,1037
gemma-2-2b,0,en,ko,en,en,ja,val,desc,2.90625,5.8125,5.53125,2.90625,2.625,3146,1087,1079
gemma-2-2b,0,en,ko,en,en,ko,val,desc,0.0,0.0,0.0,0.0,0.0,10029,7811,7000
gemma-2-2b,0,en,ko,en,en,en,val,val,18.125,23.25,18.25,5.125,0.125,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,val,val,4.96875,6.5,5.03125,1.53125,0.0625,1288,840,1301
gemma-2-2b,0,en,ko,en,en,de,val,val,6.65625,8.0625,6.71875,1.40625,0.0625,528,458,532
gemma-2-2b,0,en,ko,en,en,es,val,val,6.78125,8.4375,6.84375,1.65625,0.0625,519,391,521
gemma-2-2b,0,en,ko,en,en,zh,val,val,4.03125,5.75,4.09375,1.71875,0.0625,1997,1122,2016
gemma-2-2b,0,en,ko,en,en,ja,val,val,2.90625,5.8125,2.96875,2.90625,0.0625,3146,1087,3176
gemma-2-2b,0,en,ko,en,en,ko,val,val,0.0,0.0,0.0,0.0,0.0,10029,7811,10378
gemma-2-2b,0,en,ko,en,en,en,val,freq,18.125,23.25,21.75,5.125,3.625,0,0,0
gemma-2-2b,0,en,ko,en,en,fr,val,freq,4.96875,6.5,7.125,1.53125,2.15625,1288,840,1062
gemma-2-2b,0,en,ko,en,en,de,val,freq,6.65625,8.0625,7.5,1.40625,0.84375,528,458,863
