model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,ko,fr,en,en,en,desc,desc,8.125,9.25,8.0,1.125,-0.125,4,0,5
gemma-2-2b,0,ko,fr,en,en,fr,desc,desc,0.0,0.0,0.0,0.0,0.0,1049,1515,1033
gemma-2-2b,0,ko,fr,en,en,de,desc,desc,-3.4375,-2.28125,-3.46875,1.15625,-0.03125,8881,6510,8852
gemma-2-2b,0,ko,fr,en,en,es,desc,desc,1.6875,2.375,1.5625,0.6875,-0.125,440,418,457
gemma-2-2b,0,ko,fr,en,en,zh,desc,desc,4.0625,4.4375,4.0625,0.375,0.0,103,122,102
gemma-2-2b,0,ko,fr,en,en,ja,desc,desc,2.75,3.0625,2.6875,0.3125,-0.0625,238,285,244
gemma-2-2b,0,ko,fr,en,en,ko,desc,desc,9.0,9.25,9.0,0.25,0.0,0,1,0
gemma-2-2b,0,ko,fr,en,en,en,desc,val,8.125,9.25,9.3125,1.125,1.1875,4,0,1
gemma-2-2b,0,ko,fr,en,en,fr,desc,val,0.0,0.0,0.0,0.0,0.0,1049,1515,1877
gemma-2-2b,0,ko,fr,en,en,de,desc,val,-3.4375,-2.28125,-2.0,1.15625,1.4375,8881,6510,6613
gemma-2-2b,0,ko,fr,en,en,es,desc,val,1.6875,2.375,2.3125,0.6875,0.625,440,418,523
gemma-2-2b,0,ko,fr,en,en,zh,desc,val,4.0625,4.4375,5.0,0.375,0.9375,103,122,113
gemma-2-2b,0,ko,fr,en,en,ja,desc,val,2.75,3.0625,3.375,0.3125,0.625,238,285,289
gemma-2-2b,0,ko,fr,en,en,ko,desc,val,9.0,9.25,9.8125,0.25,0.8125,0,1,0
gemma-2-2b,0,ko,fr,en,en,en,desc,freq,8.125,9.25,9.375,1.125,1.25,4,0,1
gemma-2-2b,0,ko,fr,en,en,fr,desc,freq,0.0,0.0,0.0,0.0,0.0,1049,1515,1900
gemma-2-2b,0,ko,fr,en,en,de,desc,freq,-3.4375,-2.28125,-1.9375,1.15625,1.5,8881,6510,6505
gemma-2-2b,0,ko,fr,en,en,es,desc,freq,1.6875,2.375,2.375,0.6875,0.6875,440,418,516
gemma-2-2b,0,ko,fr,en,en,zh,desc,freq,4.0625,4.4375,5.0,0.375,0.9375,103,122,115
gemma-2-2b,0,ko,fr,en,en,ja,desc,freq,2.75,3.0625,3.4375,0.3125,0.6875,238,285,285
gemma-2-2b,0,ko,fr,en,en,ko,desc,freq,9.0,9.25,9.875,0.25,0.875,0,1,0
gemma-2-2b,0,ko,fr,en,en,en,val,desc,8.125,10.1875,10.25,2.0625,2.125,4,3,4
gemma-2-2b,0,ko,fr,en,en,fr,val,desc,0.0,0.0,0.0,0.0,0.0,1049,2169,2451
gemma-2-2b,0,ko,fr,en,en,de,val,desc,-3.4375,-3.8125,-3.53125,-0.375,-0.09375,8881,21048,20131
gemma-2-2b,0,ko,fr,en,en,es,val,desc,1.6875,0.8125,0.9375,-0.875,-0.75,440,1445,1506
gemma-2-2b,0,ko,fr,en,en,zh,val,desc,4.0625,6.4375,6.5,2.375,2.4375,103,63,75
gemma-2-2b,0,ko,fr,en,en,ja,val,desc,2.75,5.875,6.0625,3.125,3.3125,238,89,98
gemma-2-2b,0,ko,fr,en,en,ko,val,desc,9.0,10.625,11.125,1.625,2.125,0,2,1
gemma-2-2b,0,ko,fr,en,en,en,val,val,8.125,10.1875,8.125,2.0625,0.0,4,3,4
gemma-2-2b,0,ko,fr,en,en,fr,val,val,0.0,0.0,0.0,0.0,0.0,1049,2169,1046
gemma-2-2b,0,ko,fr,en,en,de,val,val,-3.4375,-3.8125,-3.46875,-0.375,-0.03125,8881,21048,9052
gemma-2-2b,0,ko,fr,en,en,es,val,val,1.6875,0.8125,1.625,-0.875,-0.0625,440,1445,452
gemma-2-2b,0,ko,fr,en,en,zh,val,val,4.0625,6.4375,4.0625,2.375,0.0,103,63,101
gemma-2-2b,0,ko,fr,en,en,ja,val,val,2.75,5.875,2.75,3.125,0.0,238,89,237
gemma-2-2b,0,ko,fr,en,en,ko,val,val,9.0,10.625,9.0,1.625,0.0,0,2,0
gemma-2-2b,0,ko,fr,en,en,en,val,freq,8.125,10.1875,9.75,2.0625,1.625,4,3,1
gemma-2-2b,0,ko,fr,en,en,fr,val,freq,0.0,0.0,0.0,0.0,0.0,1049,2169,1991
gemma-2-2b,0,ko,fr,en,en,de,val,freq,-3.4375,-3.8125,-4.46875,-0.375,-1.03125,8881,21048,30851
gemma-2-2b,0,ko,fr,en,en,es,val,freq,1.6875,0.8125,1.3125,-0.875,-0.375,440,1445,1000
