model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,es,zh,en,en,en,desc,desc,7.8125,8.1875,7.8125,0.375,0.0,17,15,18
gemma-2-2b,0,es,zh,en,en,fr,desc,desc,4.375,3.375,4.375,-1.0,0.0,153,285,156
gemma-2-2b,0,es,zh,en,en,de,desc,desc,3.0,3.1875,3.0,0.1875,0.0,327,329,328
gemma-2-2b,0,es,zh,en,en,es,desc,desc,15.25,15.25,15.25,0.0,0.0,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,1648,1751,1665
gemma-2-2b,0,es,zh,en,en,ja,desc,desc,-5.0,-4.6875,-5.03125,0.3125,-0.03125,19534,18530,19850
gemma-2-2b,0,es,zh,en,en,ko,desc,desc,-3.46875,-3.015625,-3.40625,0.453125,0.0625,9264,8080,9050
gemma-2-2b,0,es,zh,en,en,en,desc,val,7.8125,8.1875,8.125,0.375,0.3125,17,15,14
gemma-2-2b,0,es,zh,en,en,fr,desc,val,4.375,3.375,3.21875,-1.0,-1.15625,153,285,286
gemma-2-2b,0,es,zh,en,en,de,desc,val,3.0,3.1875,3.03125,0.1875,0.03125,327,329,329
gemma-2-2b,0,es,zh,en,en,es,desc,val,15.25,15.25,15.0,0.0,-0.25,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,1648,1751,1664
gemma-2-2b,0,es,zh,en,en,ja,desc,val,-5.0,-4.6875,-4.75,0.3125,0.25,19534,18530,18432
gemma-2-2b,0,es,zh,en,en,ko,desc,val,-3.46875,-3.015625,-2.96875,0.453125,0.5,9264,8080,7582
gemma-2-2b,0,es,zh,en,en,en,desc,freq,7.8125,8.1875,8.125,0.375,0.3125,17,15,15
gemma-2-2b,0,es,zh,en,en,fr,desc,freq,4.375,3.375,3.28125,-1.0,-1.09375,153,285,292
gemma-2-2b,0,es,zh,en,en,de,desc,freq,3.0,3.1875,3.15625,0.1875,0.15625,327,329,321
gemma-2-2b,0,es,zh,en,en,es,desc,freq,15.25,15.25,15.0,0.0,-0.25,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,1648,1751,1705
gemma-2-2b,0,es,zh,en,en,ja,desc,freq,-5.0,-4.6875,-4.6875,0.3125,0.3125,19534,18530,18868
gemma-2-2b,0,es,zh,en,en,ko,desc,freq,-3.46875,-3.015625,-2.890625,0.453125,0.578125,9264,8080,7576
gemma-2-2b,0,es,zh,en,en,en,val,desc,7.8125,8.5,8.375,0.6875,0.5625,17,12,12
gemma-2-2b,0,es,zh,en,en,fr,val,desc,4.375,4.3125,4.0625,-0.0625,-0.3125,153,153,167
gemma-2-2b,0,es,zh,en,en,de,val,desc,3.0,1.4375,1.53125,-1.5625,-1.46875,327,589,526
gemma-2-2b,0,es,zh,en,en,es,val,desc,15.25,16.5,16.25,1.25,1.0,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,1648,1176,1123
gemma-2-2b,0,es,zh,en,en,ja,val,desc,-5.0,-4.125,-4.25,0.875,0.75,19534,8149,8023
gemma-2-2b,0,es,zh,en,en,ko,val,desc,-3.46875,-3.6875,-3.59375,-0.21875,-0.125,9264,6584,5927
gemma-2-2b,0,es,zh,en,en,en,val,val,7.8125,8.5,7.78125,0.6875,-0.03125,17,12,18
gemma-2-2b,0,es,zh,en,en,fr,val,val,4.375,4.3125,4.40625,-0.0625,0.03125,153,153,153
gemma-2-2b,0,es,zh,en,en,de,val,val,3.0,1.4375,2.96875,-1.5625,-0.03125,327,589,335
gemma-2-2b,0,es,zh,en,en,es,val,val,15.25,16.5,15.25,1.25,0.0,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,1648,1176,1636
gemma-2-2b,0,es,zh,en,en,ja,val,val,-5.0,-4.125,-5.0625,0.875,-0.0625,19534,8149,19972
gemma-2-2b,0,es,zh,en,en,ko,val,val,-3.46875,-3.6875,-3.390625,-0.21875,0.078125,9264,6584,8925
gemma-2-2b,0,es,zh,en,en,en,val,freq,7.8125,8.5,8.5625,0.6875,0.75,17,12,11
gemma-2-2b,0,es,zh,en,en,fr,val,freq,4.375,4.3125,3.625,-0.0625,-0.75,153,153,218
gemma-2-2b,0,es,zh,en,en,de,val,freq,3.0,1.4375,0.5625,-1.5625,-2.4375,327,589,1042
gemma-2-2b,0,es,zh,en,en,es,val,freq,15.25,16.5,15.1875,1.25,-0.0625,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,1648,1176,1427
gemma-2-2b,0,es,zh,en,en,ja,val,freq,-5.0,-4.125,-3.40625,0.875,1.59375,19534,8149,7761
gemma-2-2b,0,es,zh,en,en,ko,val,freq,-3.46875,-3.6875,-4.15625,-0.21875,-0.6875,9264,6584,11452
gemma-2-2b,0,es,zh,en,en,en,freq,desc,7.8125,7.8125,7.8125,0.0,0.0,17,22,21
gemma-2-2b,0,es,zh,en,en,fr,freq,desc,4.375,5.3125,5.3125,0.9375,0.9375,153,127,128
gemma-2-2b,0,es,zh,en,en,de,freq,desc,3.0,3.4375,3.5,0.4375,0.5,327,330,315
gemma-2-2b,0,es,zh,en,en,es,freq,desc,15.25,14.875,14.75,-0.375,-0.5,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,freq,desc,0.0,0.0,0.0,0.0,0.0,1648,1984,1983
gemma-2-2b,0,es,zh,en,en,ja,freq,desc,-5.0,-5.6875,-5.6875,-0.6875,-0.6875,19534,25543,25711
gemma-2-2b,0,es,zh,en,en,ko,freq,desc,-3.46875,-4.0625,-4.0,-0.59375,-0.53125,9264,12660,12547
gemma-2-2b,0,es,zh,en,en,en,freq,val,7.8125,7.8125,7.375,0.0,-0.4375,17,22,23
gemma-2-2b,0,es,zh,en,en,fr,freq,val,4.375,5.3125,4.875,0.9375,0.5,153,127,133
gemma-2-2b,0,es,zh,en,en,de,freq,val,3.0,3.4375,2.9375,0.4375,-0.0625,327,330,383
gemma-2-2b,0,es,zh,en,en,es,freq,val,15.25,14.875,14.9375,-0.375,-0.3125,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,freq,val,0.0,0.0,0.0,0.0,0.0,1648,1984,1872
gemma-2-2b,0,es,zh,en,en,ja,freq,val,-5.0,-5.6875,-5.25,-0.6875,-0.25,19534,25543,22475
gemma-2-2b,0,es,zh,en,en,ko,freq,val,-3.46875,-4.0625,-3.09375,-0.59375,0.375,9264,12660,8446
gemma-2-2b,0,es,zh,en,en,en,freq,freq,7.8125,7.8125,7.78125,0.0,-0.03125,17,22,18
gemma-2-2b,0,es,zh,en,en,fr,freq,freq,4.375,5.3125,4.40625,0.9375,0.03125,153,127,154
gemma-2-2b,0,es,zh,en,en,de,freq,freq,3.0,3.4375,3.03125,0.4375,0.03125,327,330,325
gemma-2-2b,0,es,zh,en,en,es,freq,freq,15.25,14.875,15.25,-0.375,0.0,0,0,0
gemma-2-2b,0,es,zh,en,en,zh,freq,freq,0.0,0.0,0.0,0.0,0.0,1648,1984,1653
gemma-2-2b,0,es,zh,en,en,ja,freq,freq,-5.0,-5.6875,-5.03125,-0.6875,-0.03125,19534,25543,19998
gemma-2-2b,0,es,zh,en,en,ko,freq,freq,-3.46875,-4.0625,-3.40625,-0.59375,0.0625,9264,12660,9105
gemma-2-2b,0,es,zh,fr,fr,en,desc,desc,7.8125,7.625,7.78125,-0.1875,-0.03125,17,44,18
gemma-2-2b,0,es,zh,fr,fr,fr,desc,desc,4.375,13.1875,4.40625,8.8125,0.03125,153,1,156
gemma-2-2b,0,es,zh,fr,fr,de,desc,desc,3.0,4.25,3.03125,1.25,0.03125,327,315,327
gemma-2-2b,0,es,zh,fr,fr,es,desc,desc,15.25,11.875,15.25,-3.375,0.0,0,2,0
gemma-2-2b,0,es,zh,fr,fr,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,1648,3043,1647
gemma-2-2b,0,es,zh,fr,fr,ja,desc,desc,-5.0,-2.234375,-5.03125,2.765625,-0.03125,19534,9493,19589
gemma-2-2b,0,es,zh,fr,fr,ko,desc,desc,-3.46875,-5.8125,-3.40625,-2.34375,0.0625,9264,49435,8940
gemma-2-2b,0,es,zh,fr,fr,en,desc,val,7.8125,7.625,6.875,-0.1875,-0.9375,17,44,47
gemma-2-2b,0,es,zh,fr,fr,fr,desc,val,4.375,13.1875,5.8125,8.8125,1.4375,153,1,97
gemma-2-2b,0,es,zh,fr,fr,de,desc,val,3.0,4.25,3.5,1.25,0.5,327,315,337
gemma-2-2b,0,es,zh,fr,fr,es,desc,val,15.25,11.875,15.8125,-3.375,0.5625,0,2,0
gemma-2-2b,0,es,zh,fr,fr,zh,desc,val,0.0,0.0,0.0,0.0,0.0,1648,3043,2059
gemma-2-2b,0,es,zh,fr,fr,ja,desc,val,-5.0,-2.234375,-4.625,2.765625,0.375,19534,9493,19577
