model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,zh,en,en,en,en,desc,desc,0.0,0.0,0.0,0.0,0.0,15,7,16
gemma-2-2b,0,zh,en,en,en,fr,desc,desc,-6.84375,-8.125,-6.8125,-1.28125,0.03125,1160,1402,1167
gemma-2-2b,0,zh,en,en,en,de,desc,desc,-14.1875,-14.25,-14.1875,-0.0625,0.0,38953,27460,39560
gemma-2-2b,0,zh,en,en,en,es,desc,desc,-6.375,-6.90625,-6.34375,-0.53125,0.03125,900,690,926
gemma-2-2b,0,zh,en,en,en,zh,desc,desc,5.0625,3.625,5.125,-1.4375,0.0625,1,0,1
gemma-2-2b,0,zh,en,en,en,ja,desc,desc,-6.5,-7.65625,-6.4375,-1.15625,0.0625,981,1074,972
gemma-2-2b,0,zh,en,en,en,ko,desc,desc,-10.125,-11.4375,-10.0,-1.3125,0.125,6463,7686,6363
gemma-2-2b,0,zh,en,en,en,en,desc,val,0.0,0.0,0.0,0.0,0.0,15,7,10
gemma-2-2b,0,zh,en,en,en,fr,desc,val,-6.84375,-8.125,-8.25,-1.28125,-1.40625,1160,1402,2182
gemma-2-2b,0,zh,en,en,en,de,desc,val,-14.1875,-14.25,-13.5,-0.0625,0.6875,38953,27460,27905
gemma-2-2b,0,zh,en,en,en,es,desc,val,-6.375,-6.90625,-6.875,-0.53125,-0.5,900,690,1039
gemma-2-2b,0,zh,en,en,en,zh,desc,val,5.0625,3.625,4.375,-1.4375,-0.6875,1,0,0
gemma-2-2b,0,zh,en,en,en,ja,desc,val,-6.5,-7.65625,-7.5,-1.15625,-1.0,981,1074,1514
gemma-2-2b,0,zh,en,en,en,ko,desc,val,-10.125,-11.4375,-10.375,-1.3125,-0.25,6463,7686,6763
gemma-2-2b,0,zh,en,en,en,en,desc,freq,0.0,0.0,0.0,0.0,0.0,15,7,10
gemma-2-2b,0,zh,en,en,en,fr,desc,freq,-6.84375,-8.125,-8.125,-1.28125,-1.28125,1160,1402,2083
gemma-2-2b,0,zh,en,en,en,de,desc,freq,-14.1875,-14.25,-13.5,-0.0625,0.6875,38953,27460,27843
gemma-2-2b,0,zh,en,en,en,es,desc,freq,-6.375,-6.90625,-6.84375,-0.53125,-0.46875,900,690,993
gemma-2-2b,0,zh,en,en,en,zh,desc,freq,5.0625,3.625,4.375,-1.4375,-0.6875,1,0,0
gemma-2-2b,0,zh,en,en,en,ja,desc,freq,-6.5,-7.65625,-7.5,-1.15625,-1.0,981,1074,1475
gemma-2-2b,0,zh,en,en,en,ko,desc,freq,-10.125,-11.4375,-10.375,-1.3125,-0.25,6463,7686,6760
