model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,de,fr,en,en,en,desc,desc,3.4375,5.1875,3.3125,1.75,-0.125,26,15,27
gemma-2-2b,0,de,fr,en,en,fr,desc,desc,0.0,0.0,0.0,0.0,0.0,380,674,359
gemma-2-2b,0,de,fr,en,en,de,desc,desc,8.75,9.5625,8.625,0.8125,-0.125,0,0,0
gemma-2-2b,0,de,fr,en,en,es,desc,desc,-3.375,-2.6875,-3.5,0.6875,-0.125,2340,2846,2401
gemma-2-2b,0,de,fr,en,en,zh,desc,desc,-3.3125,-2.9375,-3.4375,0.375,-0.125,2260,3234,2327
gemma-2-2b,0,de,fr,en,en,ja,desc,desc,-6.03125,-4.125,-6.09375,1.90625,-0.0625,8986,6217,8920
gemma-2-2b,0,de,fr,en,en,ko,desc,desc,-11.5625,-10.25,-11.6875,1.3125,-0.125,88090,83367,88882
gemma-2-2b,0,de,fr,en,en,en,desc,val,3.4375,5.1875,5.4375,1.75,2.0,26,15,13
gemma-2-2b,0,de,fr,en,en,fr,desc,val,0.0,0.0,0.0,0.0,0.0,380,674,726
gemma-2-2b,0,de,fr,en,en,de,desc,val,8.75,9.5625,9.9375,0.8125,1.1875,0,0,0
gemma-2-2b,0,de,fr,en,en,es,desc,val,-3.375,-2.6875,-2.5,0.6875,0.875,2340,2846,2804
gemma-2-2b,0,de,fr,en,en,zh,desc,val,-3.3125,-2.9375,-2.4375,0.375,0.875,2260,3234,2727
gemma-2-2b,0,de,fr,en,en,ja,desc,val,-6.03125,-4.125,-3.9375,1.90625,2.09375,8986,6217,6087
gemma-2-2b,0,de,fr,en,en,ko,desc,val,-11.5625,-10.25,-10.0,1.3125,1.5625,88090,83367,81618
gemma-2-2b,0,de,fr,en,en,en,desc,freq,3.4375,5.1875,5.4375,1.75,2.0,26,15,13
gemma-2-2b,0,de,fr,en,en,fr,desc,freq,0.0,0.0,0.0,0.0,0.0,380,674,722
gemma-2-2b,0,de,fr,en,en,de,desc,freq,8.75,9.5625,9.8125,0.8125,1.0625,0,0,0
gemma-2-2b,0,de,fr,en,en,es,desc,freq,-3.375,-2.6875,-2.5,0.6875,0.875,2340,2846,2780
gemma-2-2b,0,de,fr,en,en,zh,desc,freq,-3.3125,-2.9375,-2.4375,0.375,0.875,2260,3234,2707
gemma-2-2b,0,de,fr,en,en,ja,desc,freq,-6.03125,-4.125,-3.9375,1.90625,2.09375,8986,6217,6056
gemma-2-2b,0,de,fr,en,en,ko,desc,freq,-11.5625,-10.25,-10.0,1.3125,1.5625,88090,83367,81310
gemma-2-2b,0,de,fr,en,en,en,val,desc,3.4375,5.03125,5.125,1.59375,1.6875,26,20,25
gemma-2-2b,0,de,fr,en,en,fr,val,desc,0.0,0.0,0.0,0.0,0.0,380,537,555
gemma-2-2b,0,de,fr,en,en,de,val,desc,8.75,11.0,11.0625,2.25,2.3125,0,0,0
gemma-2-2b,0,de,fr,en,en,es,val,desc,-3.375,-4.8125,-4.6875,-1.4375,-1.3125,2340,6063,6209
gemma-2-2b,0,de,fr,en,en,zh,val,desc,-3.3125,-2.9375,-2.59375,0.375,0.71875,2260,2246,2034
gemma-2-2b,0,de,fr,en,en,ja,val,desc,-6.03125,-2.59375,-2.5,3.4375,3.53125,8986,1894,1931
gemma-2-2b,0,de,fr,en,en,ko,val,desc,-11.5625,-11.25,-10.875,0.3125,0.6875,88090,99579,93407
gemma-2-2b,0,de,fr,en,en,en,val,val,3.4375,5.03125,3.4375,1.59375,0.0,26,20,25
gemma-2-2b,0,de,fr,en,en,fr,val,val,0.0,0.0,0.0,0.0,0.0,380,537,379
gemma-2-2b,0,de,fr,en,en,de,val,val,8.75,11.0,8.75,2.25,0.0,0,0,0
gemma-2-2b,0,de,fr,en,en,es,val,val,-3.375,-4.8125,-3.375,-1.4375,0.0,2340,6063,2325
gemma-2-2b,0,de,fr,en,en,zh,val,val,-3.3125,-2.9375,-3.3125,0.375,0.0,2260,2246,2246
gemma-2-2b,0,de,fr,en,en,ja,val,val,-6.03125,-2.59375,-6.03125,3.4375,0.0,8986,1894,8996
gemma-2-2b,0,de,fr,en,en,ko,val,val,-11.5625,-11.25,-11.5625,0.3125,0.0,88090,99579,88213
gemma-2-2b,0,de,fr,en,en,en,val,freq,3.4375,5.03125,4.875,1.59375,1.4375,26,20,16
gemma-2-2b,0,de,fr,en,en,fr,val,freq,0.0,0.0,0.0,0.0,0.0,380,537,586
gemma-2-2b,0,de,fr,en,en,de,val,freq,8.75,11.0,9.0625,2.25,0.3125,0,0,0
gemma-2-2b,0,de,fr,en,en,es,val,freq,-3.375,-4.8125,-3.90625,-1.4375,-0.53125,2340,6063,5343
gemma-2-2b,0,de,fr,en,en,zh,val,freq,-3.3125,-2.9375,-2.84375,0.375,0.46875,2260,2246,2944
gemma-2-2b,0,de,fr,en,en,ja,val,freq,-6.03125,-2.59375,-2.28125,3.4375,3.75,8986,1894,2074
gemma-2-2b,0,de,fr,en,en,ko,val,freq,-11.5625,-11.25,-11.5,0.3125,0.0625,88090,99579,133965
gemma-2-2b,0,de,fr,en,en,en,freq,desc,3.4375,3.125,3.3125,-0.3125,-0.125,26,31,26
gemma-2-2b,0,de,fr,en,en,fr,freq,desc,0.0,0.0,0.0,0.0,0.0,380,341,357
gemma-2-2b,0,de,fr,en,en,de,freq,desc,8.75,8.5,8.5625,-0.25,-0.1875,0,0,0
gemma-2-2b,0,de,fr,en,en,es,freq,desc,-3.375,-5.0625,-5.0625,-1.6875,-1.6875,2340,5066,5255
gemma-2-2b,0,de,fr,en,en,zh,freq,desc,-3.3125,-4.0625,-3.9375,-0.75,-0.625,2260,2952,2894
gemma-2-2b,0,de,fr,en,en,ja,freq,desc,-6.03125,-6.625,-6.5625,-0.59375,-0.53125,8986,10685,10710
gemma-2-2b,0,de,fr,en,en,ko,freq,desc,-11.5625,-12.75,-12.625,-1.1875,-1.0625,88090,106184,104247
gemma-2-2b,0,de,fr,en,en,en,freq,val,3.4375,3.125,3.1875,-0.3125,-0.25,26,31,33
gemma-2-2b,0,de,fr,en,en,fr,freq,val,0.0,0.0,0.0,0.0,0.0,380,341,382
gemma-2-2b,0,de,fr,en,en,de,freq,val,8.75,8.5,8.3125,-0.25,-0.4375,0,0,0
gemma-2-2b,0,de,fr,en,en,es,freq,val,-3.375,-5.0625,-3.9375,-1.6875,-0.5625,2340,5066,3596
gemma-2-2b,0,de,fr,en,en,zh,freq,val,-3.3125,-4.0625,-3.375,-0.75,-0.0625,2260,2952,2565
gemma-2-2b,0,de,fr,en,en,ja,freq,val,-6.03125,-6.625,-5.75,-0.59375,0.28125,8986,10685,8964
