model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,ko,zh,en,en,en,desc,desc,4.0625,4.8125,3.9375,0.75,-0.125,4,0,5
gemma-2-2b,0,ko,zh,en,en,fr,desc,desc,-4.0625,-4.4375,-4.0625,-0.375,0.0,1049,1515,1033
gemma-2-2b,0,ko,zh,en,en,de,desc,desc,-7.5,-6.71875,-7.53125,0.78125,-0.03125,8881,6510,8852
gemma-2-2b,0,ko,zh,en,en,es,desc,desc,-2.375,-2.0625,-2.5,0.3125,-0.125,440,418,457
gemma-2-2b,0,ko,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,103,122,102
gemma-2-2b,0,ko,zh,en,en,ja,desc,desc,-1.3125,-1.375,-1.375,-0.0625,-0.0625,238,285,244
gemma-2-2b,0,ko,zh,en,en,ko,desc,desc,4.9375,4.8125,4.9375,-0.125,0.0,0,1,0
gemma-2-2b,0,ko,zh,en,en,en,desc,val,4.0625,4.8125,4.3125,0.75,0.25,4,0,1
gemma-2-2b,0,ko,zh,en,en,fr,desc,val,-4.0625,-4.4375,-5.0,-0.375,-0.9375,1049,1515,1877
gemma-2-2b,0,ko,zh,en,en,de,desc,val,-7.5,-6.71875,-7.0,0.78125,0.5,8881,6510,6613
gemma-2-2b,0,ko,zh,en,en,es,desc,val,-2.375,-2.0625,-2.6875,0.3125,-0.3125,440,418,523
gemma-2-2b,0,ko,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,103,122,113
gemma-2-2b,0,ko,zh,en,en,ja,desc,val,-1.3125,-1.375,-1.625,-0.0625,-0.3125,238,285,289
gemma-2-2b,0,ko,zh,en,en,ko,desc,val,4.9375,4.8125,4.8125,-0.125,-0.125,0,1,0
gemma-2-2b,0,ko,zh,en,en,en,desc,freq,4.0625,4.8125,4.375,0.75,0.3125,4,0,1
gemma-2-2b,0,ko,zh,en,en,fr,desc,freq,-4.0625,-4.4375,-5.0,-0.375,-0.9375,1049,1515,1900
gemma-2-2b,0,ko,zh,en,en,de,desc,freq,-7.5,-6.71875,-6.9375,0.78125,0.5625,8881,6510,6505
gemma-2-2b,0,ko,zh,en,en,es,desc,freq,-2.375,-2.0625,-2.625,0.3125,-0.25,440,418,516
gemma-2-2b,0,ko,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,103,122,115
gemma-2-2b,0,ko,zh,en,en,ja,desc,freq,-1.3125,-1.375,-1.5625,-0.0625,-0.25,238,285,285
gemma-2-2b,0,ko,zh,en,en,ko,desc,freq,4.9375,4.8125,4.875,-0.125,-0.0625,0,1,0
gemma-2-2b,0,ko,zh,en,en,en,val,desc,4.0625,3.75,3.75,-0.3125,-0.3125,4,3,4
gemma-2-2b,0,ko,zh,en,en,fr,val,desc,-4.0625,-6.4375,-6.5,-2.375,-2.4375,1049,2169,2451
gemma-2-2b,0,ko,zh,en,en,de,val,desc,-7.5,-10.25,-10.0,-2.75,-2.5,8881,21048,20131
gemma-2-2b,0,ko,zh,en,en,es,val,desc,-2.375,-5.625,-5.5625,-3.25,-3.1875,440,1445,1506
gemma-2-2b,0,ko,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,103,63,75
gemma-2-2b,0,ko,zh,en,en,ja,val,desc,-1.3125,-0.5625,-0.4375,0.75,0.875,238,89,98
gemma-2-2b,0,ko,zh,en,en,ko,val,desc,4.9375,4.1875,4.625,-0.75,-0.3125,0,2,1
gemma-2-2b,0,ko,zh,en,en,en,val,val,4.0625,3.75,4.0625,-0.3125,0.0,4,3,4
gemma-2-2b,0,ko,zh,en,en,fr,val,val,-4.0625,-6.4375,-4.0625,-2.375,0.0,1049,2169,1046
gemma-2-2b,0,ko,zh,en,en,de,val,val,-7.5,-10.25,-7.53125,-2.75,-0.03125,8881,21048,9052
gemma-2-2b,0,ko,zh,en,en,es,val,val,-2.375,-5.625,-2.4375,-3.25,-0.0625,440,1445,452
gemma-2-2b,0,ko,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,103,63,101
gemma-2-2b,0,ko,zh,en,en,ja,val,val,-1.3125,-0.5625,-1.3125,0.75,0.0,238,89,237
gemma-2-2b,0,ko,zh,en,en,ko,val,val,4.9375,4.1875,4.9375,-0.75,0.0,0,2,0
gemma-2-2b,0,ko,zh,en,en,en,val,freq,4.0625,3.75,4.0625,-0.3125,0.0,4,3,1
gemma-2-2b,0,ko,zh,en,en,fr,val,freq,-4.0625,-6.4375,-5.6875,-2.375,-1.625,1049,2169,1991
gemma-2-2b,0,ko,zh,en,en,de,val,freq,-7.5,-10.25,-10.125,-2.75,-2.625,8881,21048,30851
gemma-2-2b,0,ko,zh,en,en,es,val,freq,-2.375,-5.625,-4.375,-3.25,-2.0,440,1445,1000
gemma-2-2b,0,ko,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,103,63,73
gemma-2-2b,0,ko,zh,en,en,ja,val,freq,-1.3125,-0.5625,-0.375,0.75,0.9375,238,89,96
gemma-2-2b,0,ko,zh,en,en,ko,val,freq,4.9375,4.1875,3.4375,-0.75,-1.5,0,2,4
gemma-2-2b,0,ko,zh,en,en,en,freq,desc,4.0625,4.1875,4.0625,0.125,0.0,4,1,4
gemma-2-2b,0,ko,zh,en,en,fr,freq,desc,-4.0625,-3.375,-3.5625,0.6875,0.5,1049,825,900
gemma-2-2b,0,ko,zh,en,en,de,freq,desc,-7.5,-7.125,-7.09375,0.375,0.40625,8881,7610,7417
gemma-2-2b,0,ko,zh,en,en,es,freq,desc,-2.375,-3.3125,-3.4375,-0.9375,-1.0625,440,803,860
gemma-2-2b,0,ko,zh,en,en,zh,freq,desc,0.0,0.0,0.0,0.0,0.0,103,107,108
gemma-2-2b,0,ko,zh,en,en,ja,freq,desc,-1.3125,-1.625,-1.6875,-0.3125,-0.375,238,297,310
gemma-2-2b,0,ko,zh,en,en,ko,freq,desc,4.9375,4.1875,4.3125,-0.75,-0.625,0,3,1
gemma-2-2b,0,ko,zh,en,en,en,freq,val,4.0625,4.1875,3.5625,0.125,-0.5,4,1,5
