model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,es,ja,en,en,en,desc,desc,12.8125,12.875,12.875,0.0625,0.0625,17,15,18
gemma-2-2b,0,es,ja,en,en,fr,desc,desc,9.375,8.0625,9.4375,-1.3125,0.0625,153,285,156
gemma-2-2b,0,es,ja,en,en,de,desc,desc,8.0,7.875,8.0625,-0.125,0.0625,327,329,328
gemma-2-2b,0,es,ja,en,en,es,desc,desc,20.25,20.0,20.25,-0.25,0.0,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,desc,desc,5.0,4.6875,5.03125,-0.3125,0.03125,1648,1751,1665
gemma-2-2b,0,es,ja,en,en,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,19534,18530,19850
gemma-2-2b,0,es,ja,en,en,ko,desc,desc,1.546875,1.6796875,1.6328125,0.1328125,0.0859375,9264,8080,9050
gemma-2-2b,0,es,ja,en,en,en,desc,val,12.8125,12.875,12.8125,0.0625,0.0,17,15,14
gemma-2-2b,0,es,ja,en,en,fr,desc,val,9.375,8.0625,7.9375,-1.3125,-1.4375,153,285,286
gemma-2-2b,0,es,ja,en,en,de,desc,val,8.0,7.875,7.75,-0.125,-0.25,327,329,329
gemma-2-2b,0,es,ja,en,en,es,desc,val,20.25,20.0,19.75,-0.25,-0.5,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,desc,val,5.0,4.6875,4.75,-0.3125,-0.25,1648,1751,1664
gemma-2-2b,0,es,ja,en,en,ja,desc,val,0.0,0.0,0.0,0.0,0.0,19534,18530,18432
gemma-2-2b,0,es,ja,en,en,ko,desc,val,1.546875,1.6796875,1.765625,0.1328125,0.21875,9264,8080,7582
gemma-2-2b,0,es,ja,en,en,en,desc,freq,12.8125,12.875,12.8125,0.0625,0.0,17,15,15
gemma-2-2b,0,es,ja,en,en,fr,desc,freq,9.375,8.0625,8.0,-1.3125,-1.375,153,285,292
gemma-2-2b,0,es,ja,en,en,de,desc,freq,8.0,7.875,7.875,-0.125,-0.125,327,329,321
gemma-2-2b,0,es,ja,en,en,es,desc,freq,20.25,20.0,19.75,-0.25,-0.5,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,desc,freq,5.0,4.6875,4.6875,-0.3125,-0.3125,1648,1751,1705
gemma-2-2b,0,es,ja,en,en,ja,desc,freq,0.0,0.0,0.0,0.0,0.0,19534,18530,18868
gemma-2-2b,0,es,ja,en,en,ko,desc,freq,1.546875,1.6796875,1.8125,0.1328125,0.265625,9264,8080,7576
gemma-2-2b,0,es,ja,en,en,en,val,desc,12.8125,12.625,12.625,-0.1875,-0.1875,17,12,12
gemma-2-2b,0,es,ja,en,en,fr,val,desc,9.375,8.4375,8.3125,-0.9375,-1.0625,153,153,167
gemma-2-2b,0,es,ja,en,en,de,val,desc,8.0,5.5625,5.75,-2.4375,-2.25,327,589,526
gemma-2-2b,0,es,ja,en,en,es,val,desc,20.25,20.625,20.375,0.375,0.125,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,val,desc,5.0,4.125,4.25,-0.875,-0.75,1648,1176,1123
gemma-2-2b,0,es,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,19534,8149,8023
gemma-2-2b,0,es,ja,en,en,ko,val,desc,1.546875,0.439453125,0.640625,-1.107421875,-0.90625,9264,6584,5927
gemma-2-2b,0,es,ja,en,en,en,val,val,12.8125,12.625,12.875,-0.1875,0.0625,17,12,18
gemma-2-2b,0,es,ja,en,en,fr,val,val,9.375,8.4375,9.5,-0.9375,0.125,153,153,153
gemma-2-2b,0,es,ja,en,en,de,val,val,8.0,5.5625,8.0625,-2.4375,0.0625,327,589,335
gemma-2-2b,0,es,ja,en,en,es,val,val,20.25,20.625,20.375,0.375,0.125,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,val,val,5.0,4.125,5.0625,-0.875,0.0625,1648,1176,1636
gemma-2-2b,0,es,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,19534,8149,19972
gemma-2-2b,0,es,ja,en,en,ko,val,val,1.546875,0.439453125,1.671875,-1.107421875,0.125,9264,6584,8925
gemma-2-2b,0,es,ja,en,en,en,val,freq,12.8125,12.625,12.0,-0.1875,-0.8125,17,12,11
gemma-2-2b,0,es,ja,en,en,fr,val,freq,9.375,8.4375,7.03125,-0.9375,-2.34375,153,153,218
gemma-2-2b,0,es,ja,en,en,de,val,freq,8.0,5.5625,3.96875,-2.4375,-4.03125,327,589,1042
gemma-2-2b,0,es,ja,en,en,es,val,freq,20.25,20.625,18.625,0.375,-1.625,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,val,freq,5.0,4.125,3.40625,-0.875,-1.59375,1648,1176,1427
gemma-2-2b,0,es,ja,en,en,ja,val,freq,0.0,0.0,0.0,0.0,0.0,19534,8149,7761
gemma-2-2b,0,es,ja,en,en,ko,val,freq,1.546875,0.439453125,-0.75,-1.107421875,-2.296875,9264,6584,11452
gemma-2-2b,0,es,ja,en,en,en,freq,desc,12.8125,13.5,13.5,0.6875,0.6875,17,22,21
gemma-2-2b,0,es,ja,en,en,fr,freq,desc,9.375,11.0,10.9375,1.625,1.5625,153,126,129
gemma-2-2b,0,es,ja,en,en,de,freq,desc,8.0,9.0625,9.1875,1.0625,1.1875,327,343,316
gemma-2-2b,0,es,ja,en,en,es,freq,desc,20.25,20.5,20.5,0.25,0.25,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,freq,desc,5.0,5.625,5.78125,0.625,0.78125,1648,2039,1898
gemma-2-2b,0,es,ja,en,en,ja,freq,desc,0.0,0.0,0.0,0.0,0.0,19534,25585,25429
gemma-2-2b,0,es,ja,en,en,ko,freq,desc,1.546875,1.6484375,1.75,0.1015625,0.203125,9264,12708,12083
gemma-2-2b,0,es,ja,en,en,en,freq,val,12.8125,13.5,12.5625,0.6875,-0.25,17,22,23
gemma-2-2b,0,es,ja,en,en,fr,freq,val,9.375,11.0,10.0625,1.625,0.6875,153,126,137
gemma-2-2b,0,es,ja,en,en,de,freq,val,8.0,9.0625,8.1875,1.0625,0.1875,327,343,380
gemma-2-2b,0,es,ja,en,en,es,freq,val,20.25,20.5,20.125,0.25,-0.125,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,freq,val,5.0,5.625,5.25,0.625,0.25,1648,2039,1862
gemma-2-2b,0,es,ja,en,en,ja,freq,val,0.0,0.0,0.0,0.0,0.0,19534,25585,22508
gemma-2-2b,0,es,ja,en,en,ko,freq,val,1.546875,1.6484375,2.140625,0.1015625,0.59375,9264,12708,8524
gemma-2-2b,0,es,ja,en,en,en,freq,freq,12.8125,13.5,12.8125,0.6875,0.0,17,22,18
gemma-2-2b,0,es,ja,en,en,fr,freq,freq,9.375,11.0,9.4375,1.625,0.0625,153,126,154
gemma-2-2b,0,es,ja,en,en,de,freq,freq,8.0,9.0625,8.0625,1.0625,0.0625,327,343,325
gemma-2-2b,0,es,ja,en,en,es,freq,freq,20.25,20.5,20.375,0.25,0.125,0,0,0
gemma-2-2b,0,es,ja,en,en,zh,freq,freq,5.0,5.625,5.03125,0.625,0.03125,1648,2039,1653
gemma-2-2b,0,es,ja,en,en,ja,freq,freq,0.0,0.0,0.0,0.0,0.0,19534,25585,19998
gemma-2-2b,0,es,ja,en,en,ko,freq,freq,1.546875,1.6484375,1.640625,0.1015625,0.09375,9264,12708,9105
gemma-2-2b,0,es,ja,fr,fr,en,desc,desc,12.8125,9.875,12.8125,-2.9375,0.0,17,44,18
