model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,fr,es,en,en,en,desc,desc,0.5625,1.3125,0.5625,0.75,0.0,26,21,26
gemma-2-2b,0,fr,es,en,en,fr,desc,desc,8.125,8.0,8.125,-0.125,0.0,0,0,0
gemma-2-2b,0,fr,es,en,en,de,desc,desc,-3.25,-2.9375,-3.3125,0.3125,-0.0625,283,317,292
gemma-2-2b,0,fr,es,en,en,es,desc,desc,0.0,0.0,0.0,0.0,0.0,40,57,38
gemma-2-2b,0,fr,es,en,en,zh,desc,desc,-8.125,-7.4375,-8.125,0.6875,0.0,3488,3438,3440
gemma-2-2b,0,fr,es,en,en,ja,desc,desc,-8.25,-7.375,-8.25,0.875,0.0,3727,3261,3742
gemma-2-2b,0,fr,es,en,en,ko,desc,desc,-12.3125,-12.0,-12.3125,0.3125,0.0,27118,33416,27401
gemma-2-2b,0,fr,es,en,en,en,desc,val,0.5625,1.3125,1.4375,0.75,0.875,26,21,21
gemma-2-2b,0,fr,es,en,en,fr,desc,val,8.125,8.0,8.0625,-0.125,-0.0625,0,0,0
gemma-2-2b,0,fr,es,en,en,de,desc,val,-3.25,-2.9375,-2.5625,0.3125,0.6875,283,317,296
gemma-2-2b,0,fr,es,en,en,es,desc,val,0.0,0.0,0.0,0.0,0.0,40,57,61
gemma-2-2b,0,fr,es,en,en,zh,desc,val,-8.125,-7.4375,-7.21875,0.6875,0.90625,3488,3438,3379
gemma-2-2b,0,fr,es,en,en,ja,desc,val,-8.25,-7.375,-7.25,0.875,1.0,3727,3261,3432
gemma-2-2b,0,fr,es,en,en,ko,desc,val,-12.3125,-12.0,-11.625,0.3125,0.6875,27118,33416,31767
gemma-2-2b,0,fr,es,en,en,en,desc,freq,0.5625,1.3125,1.5,0.75,0.9375,26,21,19
gemma-2-2b,0,fr,es,en,en,fr,desc,freq,8.125,8.0,8.0,-0.125,-0.125,0,0,0
gemma-2-2b,0,fr,es,en,en,de,desc,freq,-3.25,-2.9375,-2.6875,0.3125,0.5625,283,317,302
gemma-2-2b,0,fr,es,en,en,es,desc,freq,0.0,0.0,0.0,0.0,0.0,40,57,62
gemma-2-2b,0,fr,es,en,en,zh,desc,freq,-8.125,-7.4375,-7.1875,0.6875,0.9375,3488,3438,3361
gemma-2-2b,0,fr,es,en,en,ja,desc,freq,-8.25,-7.375,-7.21875,0.875,1.03125,3727,3261,3388
gemma-2-2b,0,fr,es,en,en,ko,desc,freq,-12.3125,-12.0,-11.625,0.3125,0.6875,27118,33416,30952
gemma-2-2b,0,fr,es,en,en,en,val,desc,0.5625,1.75,1.8125,1.1875,1.25,26,14,12
gemma-2-2b,0,fr,es,en,en,fr,val,desc,8.125,8.6875,8.5625,0.5625,0.4375,0,0,0
gemma-2-2b,0,fr,es,en,en,de,val,desc,-3.25,-4.5,-4.125,-1.25,-0.875,283,457,375
gemma-2-2b,0,fr,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,40,46,48
gemma-2-2b,0,fr,es,en,en,zh,val,desc,-8.125,-8.875,-8.625,-0.75,-0.5,3488,3507,3101
