model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,es,de,en,en,en,desc,desc,4.8125,5.0,4.8125,0.1875,0.0,17,15,18
gemma-2-2b,0,es,de,en,en,fr,desc,desc,1.375,0.1875,1.375,-1.1875,0.0,153,285,156
gemma-2-2b,0,es,de,en,en,de,desc,desc,0.0,0.0,0.0,0.0,0.0,327,329,328
gemma-2-2b,0,es,de,en,en,es,desc,desc,12.25,12.0625,12.25,-0.1875,0.0,0,0,0
gemma-2-2b,0,es,de,en,en,zh,desc,desc,-3.0,-3.1875,-3.0,-0.1875,0.0,1648,1751,1665
gemma-2-2b,0,es,de,en,en,ja,desc,desc,-8.0,-7.875,-8.0625,0.125,-0.0625,19534,18530,19850
gemma-2-2b,0,es,de,en,en,ko,desc,desc,-6.46875,-6.1875,-6.40625,0.28125,0.0625,9264,8080,9050
gemma-2-2b,0,es,de,en,en,en,desc,val,4.8125,5.0,5.0625,0.1875,0.25,17,15,14
gemma-2-2b,0,es,de,en,en,fr,desc,val,1.375,0.1875,0.1875,-1.1875,-1.1875,153,285,286
gemma-2-2b,0,es,de,en,en,de,desc,val,0.0,0.0,0.0,0.0,0.0,327,329,329
gemma-2-2b,0,es,de,en,en,es,desc,val,12.25,12.0625,12.0,-0.1875,-0.25,0,0,0
gemma-2-2b,0,es,de,en,en,zh,desc,val,-3.0,-3.1875,-3.03125,-0.1875,-0.03125,1648,1751,1664
gemma-2-2b,0,es,de,en,en,ja,desc,val,-8.0,-7.875,-7.75,0.125,0.25,19534,18530,18432
gemma-2-2b,0,es,de,en,en,ko,desc,val,-6.46875,-6.1875,-6.0,0.28125,0.46875,9264,8080,7582
gemma-2-2b,0,es,de,en,en,en,desc,freq,4.8125,5.0,4.9375,0.1875,0.125,17,15,15
gemma-2-2b,0,es,de,en,en,fr,desc,freq,1.375,0.1875,0.125,-1.1875,-1.25,153,285,292
gemma-2-2b,0,es,de,en,en,de,desc,freq,0.0,0.0,0.0,0.0,0.0,327,329,321
gemma-2-2b,0,es,de,en,en,es,desc,freq,12.25,12.0625,11.875,-0.1875,-0.375,0,0,0
gemma-2-2b,0,es,de,en,en,zh,desc,freq,-3.0,-3.1875,-3.15625,-0.1875,-0.15625,1648,1751,1705
gemma-2-2b,0,es,de,en,en,ja,desc,freq,-8.0,-7.875,-7.875,0.125,0.125,19534,18530,18868
gemma-2-2b,0,es,de,en,en,ko,desc,freq,-6.46875,-6.1875,-6.0625,0.28125,0.40625,9264,8080,7576
gemma-2-2b,0,es,de,en,en,en,val,desc,4.8125,7.0625,6.84375,2.25,2.03125,17,12,12
gemma-2-2b,0,es,de,en,en,fr,val,desc,1.375,2.875,2.53125,1.5,1.15625,153,153,167
gemma-2-2b,0,es,de,en,en,de,val,desc,0.0,0.0,0.0,0.0,0.0,327,589,526
gemma-2-2b,0,es,de,en,en,es,val,desc,12.25,15.0625,14.625,2.8125,2.375,0,0,0
gemma-2-2b,0,es,de,en,en,zh,val,desc,-3.0,-1.4375,-1.53125,1.5625,1.46875,1648,1176,1123
gemma-2-2b,0,es,de,en,en,ja,val,desc,-8.0,-5.5625,-5.75,2.4375,2.25,19534,8149,8023
