model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,es,es,en,en,en,desc,desc,-7.4375,-7.0625,-7.4375,0.375,0.0,17,15,18
gemma-2-2b,0,es,es,en,en,fr,desc,desc,-10.875,-11.875,-10.875,-1.0,0.0,153,285,156
gemma-2-2b,0,es,es,en,en,de,desc,desc,-12.25,-12.0625,-12.25,0.1875,0.0,327,329,328
gemma-2-2b,0,es,es,en,en,es,desc,desc,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,desc,desc,-15.25,-15.25,-15.25,0.0,0.0,1648,1751,1665
gemma-2-2b,0,es,es,en,en,ja,desc,desc,-20.25,-20.0,-20.25,0.25,0.0,19534,18530,19850
gemma-2-2b,0,es,es,en,en,ko,desc,desc,-18.75,-18.25,-18.625,0.5,0.125,9264,8080,9050
gemma-2-2b,0,es,es,en,en,en,desc,val,-7.4375,-7.0625,-6.9375,0.375,0.5,17,15,14
gemma-2-2b,0,es,es,en,en,fr,desc,val,-10.875,-11.875,-11.8125,-1.0,-0.9375,153,285,286
gemma-2-2b,0,es,es,en,en,de,desc,val,-12.25,-12.0625,-12.0,0.1875,0.25,327,329,329
gemma-2-2b,0,es,es,en,en,es,desc,val,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,desc,val,-15.25,-15.25,-15.0,0.0,0.25,1648,1751,1664
gemma-2-2b,0,es,es,en,en,ja,desc,val,-20.25,-20.0,-19.75,0.25,0.5,19534,18530,18432
gemma-2-2b,0,es,es,en,en,ko,desc,val,-18.75,-18.25,-18.0,0.5,0.75,9264,8080,7582
gemma-2-2b,0,es,es,en,en,en,desc,freq,-7.4375,-7.0625,-6.9375,0.375,0.5,17,15,15
gemma-2-2b,0,es,es,en,en,fr,desc,freq,-10.875,-11.875,-11.75,-1.0,-0.875,153,285,292
gemma-2-2b,0,es,es,en,en,de,desc,freq,-12.25,-12.0625,-11.875,0.1875,0.375,327,329,321
gemma-2-2b,0,es,es,en,en,es,desc,freq,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,desc,freq,-15.25,-15.25,-15.0,0.0,0.25,1648,1751,1705
gemma-2-2b,0,es,es,en,en,ja,desc,freq,-20.25,-20.0,-19.75,0.25,0.5,19534,18530,18868
gemma-2-2b,0,es,es,en,en,ko,desc,freq,-18.75,-18.25,-17.875,0.5,0.875,9264,8080,7576
gemma-2-2b,0,es,es,en,en,en,val,desc,-7.4375,-8.0,-7.8125,-0.5625,-0.375,17,12,12
gemma-2-2b,0,es,es,en,en,fr,val,desc,-10.875,-12.1875,-12.125,-1.3125,-1.25,153,153,167
gemma-2-2b,0,es,es,en,en,de,val,desc,-12.25,-15.0625,-14.625,-2.8125,-2.375,327,589,526
gemma-2-2b,0,es,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,val,desc,-15.25,-16.5,-16.25,-1.25,-1.0,1648,1176,1123
gemma-2-2b,0,es,es,en,en,ja,val,desc,-20.25,-20.625,-20.375,-0.375,-0.125,19534,8149,8023
gemma-2-2b,0,es,es,en,en,ko,val,desc,-18.75,-20.25,-19.75,-1.5,-1.0,9264,6584,5927
gemma-2-2b,0,es,es,en,en,en,val,val,-7.4375,-8.0,-7.5,-0.5625,-0.0625,17,12,18
gemma-2-2b,0,es,es,en,en,fr,val,val,-10.875,-12.1875,-10.875,-1.3125,0.0,153,153,153
gemma-2-2b,0,es,es,en,en,de,val,val,-12.25,-15.0625,-12.3125,-2.8125,-0.0625,327,589,335
gemma-2-2b,0,es,es,en,en,es,val,val,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,val,val,-15.25,-16.5,-15.25,-1.25,0.0,1648,1176,1636
gemma-2-2b,0,es,es,en,en,ja,val,val,-20.25,-20.625,-20.375,-0.375,-0.125,19534,8149,19972
gemma-2-2b,0,es,es,en,en,ko,val,val,-18.75,-20.25,-18.625,-1.5,0.125,9264,6584,8925
gemma-2-2b,0,es,es,en,en,en,val,freq,-7.4375,-8.0,-6.625,-0.5625,0.8125,17,12,11
gemma-2-2b,0,es,es,en,en,fr,val,freq,-10.875,-12.1875,-11.5625,-1.3125,-0.6875,153,153,218
gemma-2-2b,0,es,es,en,en,de,val,freq,-12.25,-15.0625,-14.625,-2.8125,-2.375,327,589,1042
gemma-2-2b,0,es,es,en,en,es,val,freq,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,val,freq,-15.25,-16.5,-15.1875,-1.25,0.0625,1648,1176,1427
gemma-2-2b,0,es,es,en,en,ja,val,freq,-20.25,-20.625,-18.625,-0.375,1.625,19534,8149,7761
gemma-2-2b,0,es,es,en,en,ko,val,freq,-18.75,-20.25,-19.375,-1.5,-0.625,9264,6584,11452
gemma-2-2b,0,es,es,en,en,en,freq,desc,-7.4375,-7.0,-6.9375,0.4375,0.5,17,22,21
gemma-2-2b,0,es,es,en,en,fr,freq,desc,-10.875,-9.4375,-9.5,1.4375,1.375,153,123,128
gemma-2-2b,0,es,es,en,en,de,freq,desc,-12.25,-11.375,-11.3125,0.875,0.9375,327,334,318
gemma-2-2b,0,es,es,en,en,es,freq,desc,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,freq,desc,-15.25,-14.8125,-14.75,0.4375,0.5,1648,2003,1954
gemma-2-2b,0,es,es,en,en,ja,freq,desc,-20.25,-20.5,-20.5,-0.25,-0.25,19534,25797,25516
gemma-2-2b,0,es,es,en,en,ko,freq,desc,-18.75,-18.875,-18.75,-0.125,0.0,9264,12601,12561
gemma-2-2b,0,es,es,en,en,en,freq,val,-7.4375,-7.0,-7.5625,0.4375,-0.125,17,22,23
gemma-2-2b,0,es,es,en,en,fr,freq,val,-10.875,-9.4375,-10.0,1.4375,0.875,153,123,133
gemma-2-2b,0,es,es,en,en,de,freq,val,-12.25,-11.375,-11.875,0.875,0.375,327,334,376
gemma-2-2b,0,es,es,en,en,es,freq,val,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,freq,val,-15.25,-14.8125,-14.875,0.4375,0.375,1648,2003,1881
gemma-2-2b,0,es,es,en,en,ja,freq,val,-20.25,-20.5,-20.125,-0.25,0.125,19534,25797,22526
gemma-2-2b,0,es,es,en,en,ko,freq,val,-18.75,-18.875,-18.0,-0.125,0.75,9264,12601,8588
gemma-2-2b,0,es,es,en,en,en,freq,freq,-7.4375,-7.0,-7.5,0.4375,-0.0625,17,22,18
gemma-2-2b,0,es,es,en,en,fr,freq,freq,-10.875,-9.4375,-10.875,1.4375,0.0,153,123,154
gemma-2-2b,0,es,es,en,en,de,freq,freq,-12.25,-11.375,-12.25,0.875,0.0,327,334,325
gemma-2-2b,0,es,es,en,en,es,freq,freq,0.0,0.0,0.0,0.0,0.0,0,0,0
gemma-2-2b,0,es,es,en,en,zh,freq,freq,-15.25,-14.8125,-15.25,0.4375,0.0,1648,2003,1653
gemma-2-2b,0,es,es,en,en,ja,freq,freq,-20.25,-20.5,-20.375,-0.25,-0.125,19534,25797,19998
gemma-2-2b,0,es,es,en,en,ko,freq,freq,-18.75,-18.875,-18.75,-0.125,0.0,9264,12601,9105
