model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,zh,ja,en,en,en,desc,desc,6.5,7.65625,6.4375,1.15625,-0.0625,15,7,16
gemma-2-2b,0,zh,ja,en,en,fr,desc,desc,-0.34375,-0.5,-0.375,-0.15625,-0.03125,1160,1402,1167
gemma-2-2b,0,zh,ja,en,en,de,desc,desc,-7.6875,-6.59375,-7.75,1.09375,-0.0625,38953,27460,39560
gemma-2-2b,0,zh,ja,en,en,es,desc,desc,0.125,0.75,0.09375,0.625,-0.03125,900,690,926
gemma-2-2b,0,zh,ja,en,en,zh,desc,desc,11.5625,11.25,11.5625,-0.3125,0.0,1,0,1
gemma-2-2b,0,zh,ja,en,en,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,981,1074,972
gemma-2-2b,0,zh,ja,en,en,ko,desc,desc,-3.59375,-3.78125,-3.578125,-0.1875,0.015625,6463,7686,6363
gemma-2-2b,0,zh,ja,en,en,en,desc,val,6.5,7.65625,7.5,1.15625,1.0,15,7,10
gemma-2-2b,0,zh,ja,en,en,fr,desc,val,-0.34375,-0.5,-0.71875,-0.15625,-0.375,1160,1402,2182
gemma-2-2b,0,zh,ja,en,en,de,desc,val,-7.6875,-6.59375,-5.96875,1.09375,1.71875,38953,27460,27905
gemma-2-2b,0,zh,ja,en,en,es,desc,val,0.125,0.75,0.625,0.625,0.5,900,690,1039
gemma-2-2b,0,zh,ja,en,en,zh,desc,val,11.5625,11.25,11.875,-0.3125,0.3125,1,0,0
gemma-2-2b,0,zh,ja,en,en,ja,desc,val,0.0,0.0,0.0,0.0,0.0,981,1074,1514
gemma-2-2b,0,zh,ja,en,en,ko,desc,val,-3.59375,-3.78125,-2.859375,-0.1875,0.734375,6463,7686,6763
gemma-2-2b,0,zh,ja,en,en,en,desc,freq,6.5,7.65625,7.5,1.15625,1.0,15,7,10
gemma-2-2b,0,zh,ja,en,en,fr,desc,freq,-0.34375,-0.5,-0.65625,-0.15625,-0.3125,1160,1402,2083
gemma-2-2b,0,zh,ja,en,en,de,desc,freq,-7.6875,-6.59375,-6.0,1.09375,1.6875,38953,27460,27843
gemma-2-2b,0,zh,ja,en,en,es,desc,freq,0.125,0.75,0.65625,0.625,0.53125,900,690,993
gemma-2-2b,0,zh,ja,en,en,zh,desc,freq,11.5625,11.25,11.875,-0.3125,0.3125,1,0,0
gemma-2-2b,0,zh,ja,en,en,ja,desc,freq,0.0,0.0,0.0,0.0,0.0,981,1074,1475
gemma-2-2b,0,zh,ja,en,en,ko,desc,freq,-3.59375,-3.78125,-2.890625,-0.1875,0.703125,6463,7686,6760
gemma-2-2b,0,zh,ja,en,en,en,val,desc,6.5,4.8125,4.78125,-1.6875,-1.71875,15,31,33
gemma-2-2b,0,zh,ja,en,en,fr,val,desc,-0.34375,-2.21875,-2.453125,-1.875,-2.109375,1160,2307,2527
gemma-2-2b,0,zh,ja,en,en,de,val,desc,-7.6875,-8.125,-8.3125,-0.4375,-0.625,38953,34137,34285
gemma-2-2b,0,zh,ja,en,en,es,val,desc,0.125,-1.4453125,-1.640625,-1.5703125,-1.765625,900,1540,1698
gemma-2-2b,0,zh,ja,en,en,zh,val,desc,11.5625,11.125,11.125,-0.4375,-0.4375,1,1,1
gemma-2-2b,0,zh,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,981,670,664
gemma-2-2b,0,zh,ja,en,en,ko,val,desc,-3.59375,-6.09375,-6.09375,-2.5,-2.5,6463,14846,14130
gemma-2-2b,0,zh,ja,en,en,en,val,val,6.5,4.8125,6.46875,-1.6875,-0.03125,15,31,16
gemma-2-2b,0,zh,ja,en,en,fr,val,val,-0.34375,-2.21875,-0.3125,-1.875,0.03125,1160,2307,1142
gemma-2-2b,0,zh,ja,en,en,de,val,val,-7.6875,-8.125,-7.75,-0.4375,-0.0625,38953,34137,39885
gemma-2-2b,0,zh,ja,en,en,es,val,val,0.125,-1.4453125,0.125,-1.5703125,0.0,900,1540,918
gemma-2-2b,0,zh,ja,en,en,zh,val,val,11.5625,11.125,11.625,-0.4375,0.0625,1,1,1
gemma-2-2b,0,zh,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,981,670,991
gemma-2-2b,0,zh,ja,en,en,ko,val,val,-3.59375,-6.09375,-3.5625,-2.5,0.03125,6463,14846,6375
gemma-2-2b,0,zh,ja,en,en,en,val,freq,6.5,4.8125,5.03125,-1.6875,-1.46875,15,31,13
gemma-2-2b,0,zh,ja,en,en,fr,val,freq,-0.34375,-2.21875,-3.1875,-1.875,-2.84375,1160,2307,2509
gemma-2-2b,0,zh,ja,en,en,de,val,freq,-7.6875,-8.125,-9.5,-0.4375,-1.8125,38953,34137,43607
gemma-2-2b,0,zh,ja,en,en,es,val,freq,0.125,-1.4453125,-1.46875,-1.5703125,-1.59375,900,1540,987
gemma-2-2b,0,zh,ja,en,en,zh,val,freq,11.5625,11.125,9.75,-0.4375,-1.8125,1,1,1
gemma-2-2b,0,zh,ja,en,en,ja,val,freq,0.0,0.0,0.0,0.0,0.0,981,670,375
gemma-2-2b,0,zh,ja,en,en,ko,val,freq,-3.59375,-6.09375,-7.15625,-2.5,-3.5625,6463,14846,16965
gemma-2-2b,0,zh,ja,en,en,en,freq,desc,6.5,6.90625,6.96875,0.40625,0.46875,15,15,15
gemma-2-2b,0,zh,ja,en,en,fr,freq,desc,-0.34375,0.40625,0.40625,0.75,0.75,1160,914,1015
gemma-2-2b,0,zh,ja,en,en,de,freq,desc,-7.6875,-6.96875,-6.8125,0.71875,0.875,38953,33955,34139
gemma-2-2b,0,zh,ja,en,en,es,freq,desc,0.125,-0.375,-0.28125,-0.5,-0.40625,900,1455,1542
gemma-2-2b,0,zh,ja,en,en,zh,freq,desc,11.5625,11.875,12.0,0.3125,0.4375,1,0,0
gemma-2-2b,0,zh,ja,en,en,ja,freq,desc,0.0,0.0,0.0,0.0,0.0,981,1182,1281
