model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,en,ja,en,en,en,desc,desc,15.25,15.125,15.3125,-0.125,0.0625,0,0,0
gemma-2-2b,0,en,ja,en,en,fr,desc,desc,2.0625,0.5625,2.125,-1.5,0.0625,1288,2478,1292
gemma-2-2b,0,en,ja,en,en,de,desc,desc,3.75,3.8125,3.8125,0.0625,0.0625,528,527,530
gemma-2-2b,0,en,ja,en,en,es,desc,desc,3.875,3.3125,3.9375,-0.5625,0.0625,519,699,520
gemma-2-2b,0,en,ja,en,en,zh,desc,desc,1.125,0.4375,1.1875,-0.6875,0.0625,1997,2605,2004
gemma-2-2b,0,en,ja,en,en,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,3146,3184,3232
gemma-2-2b,0,en,ja,en,en,ko,desc,desc,-2.90625,-3.0,-2.90625,-0.09375,0.0,10029,10073,10280
gemma-2-2b,0,en,ja,en,en,en,desc,val,15.25,15.125,14.9375,-0.125,-0.3125,0,0,0
gemma-2-2b,0,en,ja,en,en,fr,desc,val,2.0625,0.5625,0.4375,-1.5,-1.625,1288,2478,2529
gemma-2-2b,0,en,ja,en,en,de,desc,val,3.75,3.8125,3.625,0.0625,-0.125,528,527,524
gemma-2-2b,0,en,ja,en,en,es,desc,val,3.875,3.3125,3.0,-0.5625,-0.875,519,699,758
gemma-2-2b,0,en,ja,en,en,zh,desc,val,1.125,0.4375,0.25,-0.6875,-0.875,1997,2605,2731
gemma-2-2b,0,en,ja,en,en,ja,desc,val,0.0,0.0,0.0,0.0,0.0,3146,3184,3109
gemma-2-2b,0,en,ja,en,en,ko,desc,val,-2.90625,-3.0,-3.0625,-0.09375,-0.15625,10029,10073,10398
gemma-2-2b,0,en,ja,en,en,en,desc,freq,15.25,15.125,15.0625,-0.125,-0.1875,0,0,0
gemma-2-2b,0,en,ja,en,en,fr,desc,freq,2.0625,0.5625,0.5625,-1.5,-1.5,1288,2478,2483
gemma-2-2b,0,en,ja,en,en,de,desc,freq,3.75,3.8125,3.75,0.0625,0.0,528,527,515
gemma-2-2b,0,en,ja,en,en,es,desc,freq,3.875,3.3125,3.1875,-0.5625,-0.6875,519,699,720
gemma-2-2b,0,en,ja,en,en,zh,desc,freq,1.125,0.4375,0.3125,-0.6875,-0.8125,1997,2605,2750
gemma-2-2b,0,en,ja,en,en,ja,desc,freq,0.0,0.0,0.0,0.0,0.0,3146,3184,3203
gemma-2-2b,0,en,ja,en,en,ko,desc,freq,-2.90625,-3.0,-2.9375,-0.09375,-0.03125,10029,10073,10257
gemma-2-2b,0,en,ja,en,en,en,val,desc,15.25,17.5,17.25,2.25,2.0,0,0,0
gemma-2-2b,0,en,ja,en,en,fr,val,desc,2.0625,0.6875,0.375,-1.375,-1.6875,1288,840,951
gemma-2-2b,0,en,ja,en,en,de,val,desc,3.75,2.25,2.3125,-1.5,-1.4375,528,458,422
gemma-2-2b,0,en,ja,en,en,es,val,desc,3.875,2.625,2.3125,-1.25,-1.5625,519,391,442
gemma-2-2b,0,en,ja,en,en,zh,val,desc,1.125,-0.0625,0.125,-1.1875,-1.0,1997,1122,1037
gemma-2-2b,0,en,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,3146,1087,1079
gemma-2-2b,0,en,ja,en,en,ko,val,desc,-2.90625,-5.8125,-5.53125,-2.90625,-2.625,10029,7811,7000
gemma-2-2b,0,en,ja,en,en,en,val,val,15.25,17.5,15.25,2.25,0.0,0,0,0
gemma-2-2b,0,en,ja,en,en,fr,val,val,2.0625,0.6875,2.0625,-1.375,0.0,1288,840,1301
