model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,en,fr,en,en,en,desc,desc,13.1875,14.5625,13.1875,1.375,0.0,0,0,0
gemma-2-2b,0,en,fr,en,en,fr,desc,desc,0.0,0.0,0.0,0.0,0.0,1288,2478,1292
gemma-2-2b,0,en,fr,en,en,de,desc,desc,1.6875,3.25,1.6875,1.5625,0.0,528,527,530
gemma-2-2b,0,en,fr,en,en,es,desc,desc,1.8125,2.75,1.8125,0.9375,0.0,519,699,520
gemma-2-2b,0,en,fr,en,en,zh,desc,desc,-0.9375,-0.125,-0.9375,0.8125,0.0,1997,2605,2004
gemma-2-2b,0,en,fr,en,en,ja,desc,desc,-2.0625,-0.5625,-2.125,1.5,-0.0625,3146,3184,3232
gemma-2-2b,0,en,fr,en,en,ko,desc,desc,-4.96875,-3.5625,-5.03125,1.40625,-0.0625,10029,10073,10280
gemma-2-2b,0,en,fr,en,en,en,desc,val,13.1875,14.5625,14.5,1.375,1.3125,0,0,0
gemma-2-2b,0,en,fr,en,en,fr,desc,val,0.0,0.0,0.0,0.0,0.0,1288,2478,2529
gemma-2-2b,0,en,fr,en,en,de,desc,val,1.6875,3.25,3.1875,1.5625,1.5,528,527,524
gemma-2-2b,0,en,fr,en,en,es,desc,val,1.8125,2.75,2.5625,0.9375,0.75,519,699,758
gemma-2-2b,0,en,fr,en,en,zh,desc,val,-0.9375,-0.125,-0.1875,0.8125,0.75,1997,2605,2731
gemma-2-2b,0,en,fr,en,en,ja,desc,val,-2.0625,-0.5625,-0.4375,1.5,1.625,3146,3184,3109
gemma-2-2b,0,en,fr,en,en,ko,desc,val,-4.96875,-3.5625,-3.5,1.40625,1.46875,10029,10073,10398
gemma-2-2b,0,en,fr,en,en,en,desc,freq,13.1875,14.5625,14.5,1.375,1.3125,0,0,0
gemma-2-2b,0,en,fr,en,en,fr,desc,freq,0.0,0.0,0.0,0.0,0.0,1288,2478,2483
gemma-2-2b,0,en,fr,en,en,de,desc,freq,1.6875,3.25,3.1875,1.5625,1.5,528,527,515
gemma-2-2b,0,en,fr,en,en,es,desc,freq,1.8125,2.75,2.625,0.9375,0.8125,519,699,720
gemma-2-2b,0,en,fr,en,en,zh,desc,freq,-0.9375,-0.125,-0.25,0.8125,0.6875,1997,2605,2750
gemma-2-2b,0,en,fr,en,en,ja,desc,freq,-2.0625,-0.5625,-0.5625,1.5,1.5,3146,3184,3203
gemma-2-2b,0,en,fr,en,en,ko,desc,freq,-4.96875,-3.5625,-3.5,1.40625,1.46875,10029,10073,10257
gemma-2-2b,0,en,fr,en,en,en,val,desc,13.1875,16.75,16.75,3.5625,3.5625,0,0,0
