model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,de,ja,en,en,en,desc,desc,9.5,9.3125,9.375,-0.1875,-0.125,26,15,27
gemma-2-2b,0,de,ja,en,en,fr,desc,desc,6.03125,4.125,6.09375,-1.90625,0.0625,380,674,359
gemma-2-2b,0,de,ja,en,en,de,desc,desc,14.75,13.6875,14.75,-1.0625,0.0,0,0,0
gemma-2-2b,0,de,ja,en,en,es,desc,desc,2.65625,1.4375,2.59375,-1.21875,-0.0625,2340,2846,2401
gemma-2-2b,0,de,ja,en,en,zh,desc,desc,2.71875,1.1875,2.65625,-1.53125,-0.0625,2260,3234,2327
gemma-2-2b,0,de,ja,en,en,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,8986,6217,8920
gemma-2-2b,0,de,ja,en,en,ko,desc,desc,-5.53125,-6.15625,-5.59375,-0.625,-0.0625,88090,83367,88882
gemma-2-2b,0,de,ja,en,en,en,desc,val,9.5,9.3125,9.375,-0.1875,-0.125,26,15,13
gemma-2-2b,0,de,ja,en,en,fr,desc,val,6.03125,4.125,3.9375,-1.90625,-2.09375,380,674,726
gemma-2-2b,0,de,ja,en,en,de,desc,val,14.75,13.6875,13.875,-1.0625,-0.875,0,0,0
gemma-2-2b,0,de,ja,en,en,es,desc,val,2.65625,1.4375,1.4375,-1.21875,-1.21875,2340,2846,2804
gemma-2-2b,0,de,ja,en,en,zh,desc,val,2.71875,1.1875,1.5,-1.53125,-1.21875,2260,3234,2727
gemma-2-2b,0,de,ja,en,en,ja,desc,val,0.0,0.0,0.0,0.0,0.0,8986,6217,6087
gemma-2-2b,0,de,ja,en,en,ko,desc,val,-5.53125,-6.15625,-6.0625,-0.625,-0.53125,88090,83367,81618
gemma-2-2b,0,de,ja,en,en,en,desc,freq,9.5,9.3125,9.375,-0.1875,-0.125,26,15,13
gemma-2-2b,0,de,ja,en,en,fr,desc,freq,6.03125,4.125,3.9375,-1.90625,-2.09375,380,674,722
gemma-2-2b,0,de,ja,en,en,de,desc,freq,14.75,13.6875,13.75,-1.0625,-1.0,0,0,0
gemma-2-2b,0,de,ja,en,en,es,desc,freq,2.65625,1.4375,1.4375,-1.21875,-1.21875,2340,2846,2780
