model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,en,zh,en,en,en,desc,desc,14.125,14.6875,14.125,0.5625,0.0,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,desc,desc,0.9375,0.125,0.9375,-0.8125,0.0,1288,2478,1292
gemma-2-2b,0,en,zh,en,en,de,desc,desc,2.625,3.375,2.625,0.75,0.0,528,527,530
gemma-2-2b,0,en,zh,en,en,es,desc,desc,2.75,2.875,2.75,0.125,0.0,519,699,520
gemma-2-2b,0,en,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,1997,2605,2004
gemma-2-2b,0,en,zh,en,en,ja,desc,desc,-1.125,-0.4375,-1.1875,0.6875,-0.0625,3146,3184,3232
gemma-2-2b,0,en,zh,en,en,ko,desc,desc,-4.03125,-3.4375,-4.09375,0.59375,-0.0625,10029,10073,10280
gemma-2-2b,0,en,zh,en,en,en,desc,val,14.125,14.6875,14.6875,0.5625,0.5625,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,desc,val,0.9375,0.125,0.1875,-0.8125,-0.75,1288,2478,2529
gemma-2-2b,0,en,zh,en,en,de,desc,val,2.625,3.375,3.375,0.75,0.75,528,527,524
gemma-2-2b,0,en,zh,en,en,es,desc,val,2.75,2.875,2.75,0.125,0.0,519,699,758
gemma-2-2b,0,en,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,1997,2605,2731
gemma-2-2b,0,en,zh,en,en,ja,desc,val,-1.125,-0.4375,-0.25,0.6875,0.875,3146,3184,3109
gemma-2-2b,0,en,zh,en,en,ko,desc,val,-4.03125,-3.4375,-3.3125,0.59375,0.71875,10029,10073,10398
gemma-2-2b,0,en,zh,en,en,en,desc,freq,14.125,14.6875,14.75,0.5625,0.625,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,desc,freq,0.9375,0.125,0.25,-0.8125,-0.6875,1288,2478,2483
gemma-2-2b,0,en,zh,en,en,de,desc,freq,2.625,3.375,3.4375,0.75,0.8125,528,527,515
gemma-2-2b,0,en,zh,en,en,es,desc,freq,2.75,2.875,2.875,0.125,0.125,519,699,720
gemma-2-2b,0,en,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,1997,2605,2750
gemma-2-2b,0,en,zh,en,en,ja,desc,freq,-1.125,-0.4375,-0.3125,0.6875,0.8125,3146,3184,3203
gemma-2-2b,0,en,zh,en,en,ko,desc,freq,-4.03125,-3.4375,-3.25,0.59375,0.78125,10029,10073,10257
gemma-2-2b,0,en,zh,en,en,en,val,desc,14.125,17.5,17.0,3.375,2.875,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,val,desc,0.9375,0.75,0.25,-0.1875,-0.6875,1288,840,951
gemma-2-2b,0,en,zh,en,en,de,val,desc,2.625,2.3125,2.1875,-0.3125,-0.4375,528,458,422
gemma-2-2b,0,en,zh,en,en,es,val,desc,2.75,2.6875,2.1875,-0.0625,-0.5625,519,391,442
gemma-2-2b,0,en,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,1997,1122,1037
gemma-2-2b,0,en,zh,en,en,ja,val,desc,-1.125,0.0625,-0.125,1.1875,1.0,3146,1087,1079
gemma-2-2b,0,en,zh,en,en,ko,val,desc,-4.03125,-5.75,-5.65625,-1.71875,-1.625,10029,7811,7000
gemma-2-2b,0,en,zh,en,en,en,val,val,14.125,17.5,14.125,3.375,0.0,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,val,val,0.9375,0.75,0.9375,-0.1875,0.0,1288,840,1301
gemma-2-2b,0,en,zh,en,en,de,val,val,2.625,2.3125,2.625,-0.3125,0.0,528,458,532
gemma-2-2b,0,en,zh,en,en,es,val,val,2.75,2.6875,2.75,-0.0625,0.0,519,391,521
gemma-2-2b,0,en,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,1997,1122,2016
gemma-2-2b,0,en,zh,en,en,ja,val,val,-1.125,0.0625,-1.125,1.1875,0.0,3146,1087,3176
gemma-2-2b,0,en,zh,en,en,ko,val,val,-4.03125,-5.75,-4.09375,-1.71875,-0.0625,10029,7811,10378
gemma-2-2b,0,en,zh,en,en,en,val,freq,14.125,17.5,15.0625,3.375,0.9375,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,val,freq,0.9375,0.75,0.375,-0.1875,-0.5625,1288,840,1062
gemma-2-2b,0,en,zh,en,en,de,val,freq,2.625,2.3125,0.75,-0.3125,-1.875,528,458,863
gemma-2-2b,0,en,zh,en,en,es,val,freq,2.75,2.6875,2.625,-0.0625,-0.125,519,391,356
gemma-2-2b,0,en,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,1997,1122,1247
gemma-2-2b,0,en,zh,en,en,ja,val,freq,-1.125,0.0625,0.375,1.1875,1.5,3146,1087,1063
gemma-2-2b,0,en,zh,en,en,ko,val,freq,-4.03125,-5.75,-6.75,-1.71875,-2.71875,10029,7811,19656
gemma-2-2b,0,en,zh,en,en,en,freq,desc,14.125,14.625,14.5625,0.5,0.4375,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,freq,desc,0.9375,1.5,1.375,0.5625,0.4375,1288,1119,1189
gemma-2-2b,0,en,zh,en,en,de,freq,desc,2.625,3.5625,3.625,0.9375,1.0,528,377,368
gemma-2-2b,0,en,zh,en,en,es,freq,desc,2.75,2.0,1.875,-0.75,-0.875,519,893,962
gemma-2-2b,0,en,zh,en,en,zh,freq,desc,0.0,0.0,0.0,0.0,0.0,1997,2151,2195
gemma-2-2b,0,en,zh,en,en,ja,freq,desc,-1.125,-1.25,-1.25,-0.125,-0.125,3146,3348,3449
gemma-2-2b,0,en,zh,en,en,ko,freq,desc,-4.03125,-4.84375,-4.75,-0.8125,-0.71875,10029,11910,12066
gemma-2-2b,0,en,zh,en,en,en,freq,val,14.125,14.625,13.875,0.5,-0.25,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,freq,val,0.9375,1.5,1.3125,0.5625,0.375,1288,1119,1238
gemma-2-2b,0,en,zh,en,en,de,freq,val,2.625,3.5625,2.9375,0.9375,0.3125,528,377,518
gemma-2-2b,0,en,zh,en,en,es,freq,val,2.75,2.0,2.625,-0.75,-0.125,519,893,671
gemma-2-2b,0,en,zh,en,en,zh,freq,val,0.0,0.0,0.0,0.0,0.0,1997,2151,2237
gemma-2-2b,0,en,zh,en,en,ja,freq,val,-1.125,-1.25,-0.875,-0.125,0.25,3146,3348,3053
gemma-2-2b,0,en,zh,en,en,ko,freq,val,-4.03125,-4.84375,-3.9375,-0.8125,0.09375,10029,11910,10130
gemma-2-2b,0,en,zh,en,en,en,freq,freq,14.125,14.625,14.125,0.5,0.0,0,0,0
gemma-2-2b,0,en,zh,en,en,fr,freq,freq,0.9375,1.5,0.9375,0.5625,0.0,1288,1119,1289
gemma-2-2b,0,en,zh,en,en,de,freq,freq,2.625,3.5625,2.625,0.9375,0.0,528,377,529
