model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,fr,zh,en,en,en,desc,desc,8.6875,8.75,8.625,0.0625,-0.0625,26,21,26
gemma-2-2b,0,fr,zh,en,en,fr,desc,desc,16.25,15.4375,16.25,-0.8125,0.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,desc,desc,4.875,4.5,4.78125,-0.375,-0.09375,283,317,292
gemma-2-2b,0,fr,zh,en,en,es,desc,desc,8.125,7.4375,8.125,-0.6875,0.0,40,57,38
gemma-2-2b,0,fr,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,3488,3438,3440
gemma-2-2b,0,fr,zh,en,en,ja,desc,desc,-0.15625,0.0625,-0.1875,0.21875,-0.03125,3727,3261,3742
gemma-2-2b,0,fr,zh,en,en,ko,desc,desc,-4.1875,-4.59375,-4.25,-0.40625,-0.0625,27118,33416,27401
gemma-2-2b,0,fr,zh,en,en,en,desc,val,8.6875,8.75,8.625,0.0625,-0.0625,26,21,21
gemma-2-2b,0,fr,zh,en,en,fr,desc,val,16.25,15.4375,15.25,-0.8125,-1.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,desc,val,4.875,4.5,4.65625,-0.375,-0.21875,283,317,296
gemma-2-2b,0,fr,zh,en,en,es,desc,val,8.125,7.4375,7.21875,-0.6875,-0.90625,40,57,61
gemma-2-2b,0,fr,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,3488,3438,3379
gemma-2-2b,0,fr,zh,en,en,ja,desc,val,-0.15625,0.0625,-0.03125,0.21875,0.125,3727,3261,3432
gemma-2-2b,0,fr,zh,en,en,ko,desc,val,-4.1875,-4.59375,-4.4375,-0.40625,-0.25,27118,33416,31767
gemma-2-2b,0,fr,zh,en,en,en,desc,freq,8.6875,8.75,8.6875,0.0625,0.0,26,21,19
gemma-2-2b,0,fr,zh,en,en,fr,desc,freq,16.25,15.4375,15.1875,-0.8125,-1.0625,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,desc,freq,4.875,4.5,4.5,-0.375,-0.375,283,317,302
gemma-2-2b,0,fr,zh,en,en,es,desc,freq,8.125,7.4375,7.1875,-0.6875,-0.9375,40,57,62
gemma-2-2b,0,fr,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,3488,3438,3361
gemma-2-2b,0,fr,zh,en,en,ja,desc,freq,-0.15625,0.0625,-0.03125,0.21875,0.125,3727,3261,3388
gemma-2-2b,0,fr,zh,en,en,ko,desc,freq,-4.1875,-4.59375,-4.40625,-0.40625,-0.21875,27118,33416,30952
gemma-2-2b,0,fr,zh,en,en,en,val,desc,8.6875,10.625,10.4375,1.9375,1.75,26,14,12
gemma-2-2b,0,fr,zh,en,en,fr,val,desc,16.25,17.625,17.25,1.375,1.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,val,desc,4.875,4.375,4.5,-0.5,-0.375,283,457,375
gemma-2-2b,0,fr,zh,en,en,es,val,desc,8.125,8.875,8.625,0.75,0.5,40,46,48
gemma-2-2b,0,fr,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,3488,3507,3101
gemma-2-2b,0,fr,zh,en,en,ja,val,desc,-0.15625,2.703125,2.328125,2.859375,2.484375,3727,997,1039
gemma-2-2b,0,fr,zh,en,en,ko,val,desc,-4.1875,-4.96875,-4.8125,-0.78125,-0.625,27118,33690,28335
gemma-2-2b,0,fr,zh,en,en,en,val,val,8.6875,10.625,8.625,1.9375,-0.0625,26,14,27
gemma-2-2b,0,fr,zh,en,en,fr,val,val,16.25,17.625,16.25,1.375,0.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,val,val,4.875,4.375,4.84375,-0.5,-0.03125,283,457,289
gemma-2-2b,0,fr,zh,en,en,es,val,val,8.125,8.875,8.125,0.75,0.0,40,46,37
gemma-2-2b,0,fr,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,3488,3507,3483
gemma-2-2b,0,fr,zh,en,en,ja,val,val,-0.15625,2.703125,-0.15625,2.859375,0.0,3727,997,3740
gemma-2-2b,0,fr,zh,en,en,ko,val,val,-4.1875,-4.96875,-4.1875,-0.78125,0.0,27118,33690,27127
gemma-2-2b,0,fr,zh,en,en,en,val,freq,8.6875,10.625,10.1875,1.9375,1.5,26,14,6
gemma-2-2b,0,fr,zh,en,en,fr,val,freq,16.25,17.625,15.375,1.375,-0.875,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,val,freq,4.875,4.375,3.6875,-0.5,-1.1875,283,457,610
gemma-2-2b,0,fr,zh,en,en,es,val,freq,8.125,8.875,8.125,0.75,0.0,40,46,51
gemma-2-2b,0,fr,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,3488,3507,4057
gemma-2-2b,0,fr,zh,en,en,ja,val,freq,-0.15625,2.703125,2.625,2.859375,2.78125,3727,997,1007
gemma-2-2b,0,fr,zh,en,en,ko,val,freq,-4.1875,-4.96875,-5.25,-0.78125,-1.0625,27118,33690,49084
gemma-2-2b,0,fr,zh,en,en,en,freq,desc,8.6875,9.125,9.0,0.4375,0.3125,26,20,21
gemma-2-2b,0,fr,zh,en,en,fr,freq,desc,16.25,16.375,16.25,0.125,0.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,freq,desc,4.875,5.21875,5.21875,0.34375,0.34375,283,279,269
gemma-2-2b,0,fr,zh,en,en,es,freq,desc,8.125,7.96875,7.84375,-0.15625,-0.28125,40,53,53
gemma-2-2b,0,fr,zh,en,en,zh,freq,desc,0.0,0.0,0.0,0.0,0.0,3488,3697,3636
gemma-2-2b,0,fr,zh,en,en,ja,freq,desc,-0.15625,-0.4375,-0.53125,-0.28125,-0.375,3727,4573,4601
gemma-2-2b,0,fr,zh,en,en,ko,freq,desc,-4.1875,-5.59375,-5.5,-1.40625,-1.3125,27118,41531,39583
gemma-2-2b,0,fr,zh,en,en,en,freq,val,8.6875,9.125,8.5,0.4375,-0.1875,26,20,22
gemma-2-2b,0,fr,zh,en,en,fr,freq,val,16.25,16.375,15.5,0.125,-0.75,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,freq,val,4.875,5.21875,4.59375,0.34375,-0.28125,283,279,320
gemma-2-2b,0,fr,zh,en,en,es,freq,val,8.125,7.96875,7.96875,-0.15625,-0.15625,40,53,34
gemma-2-2b,0,fr,zh,en,en,zh,freq,val,0.0,0.0,0.0,0.0,0.0,3488,3697,3486
gemma-2-2b,0,fr,zh,en,en,ja,freq,val,-0.15625,-0.4375,-0.28125,-0.28125,-0.125,3727,4573,3877
gemma-2-2b,0,fr,zh,en,en,ko,freq,val,-4.1875,-5.59375,-4.8125,-1.40625,-0.625,27118,41531,31771
gemma-2-2b,0,fr,zh,en,en,en,freq,freq,8.6875,9.125,8.625,0.4375,-0.0625,26,20,27
gemma-2-2b,0,fr,zh,en,en,fr,freq,freq,16.25,16.375,16.25,0.125,0.0,0,0,0
gemma-2-2b,0,fr,zh,en,en,de,freq,freq,4.875,5.21875,4.8125,0.34375,-0.0625,283,279,292
gemma-2-2b,0,fr,zh,en,en,es,freq,freq,8.125,7.96875,8.125,-0.15625,0.0,40,53,39
gemma-2-2b,0,fr,zh,en,en,zh,freq,freq,0.0,0.0,0.0,0.0,0.0,3488,3697,3483
