model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,en,es,en,en,en,desc,desc,11.375,11.8125,11.375,0.4375,0.0,0,0,0
gemma-2-2b,0,en,es,en,en,fr,desc,desc,-1.8125,-2.75,-1.8125,-0.9375,0.0,1288,2478,1292
gemma-2-2b,0,en,es,en,en,de,desc,desc,-0.125,0.5,-0.125,0.625,0.0,528,527,530
gemma-2-2b,0,en,es,en,en,es,desc,desc,0.0,0.0,0.0,0.0,0.0,519,699,520
gemma-2-2b,0,en,es,en,en,zh,desc,desc,-2.75,-2.875,-2.75,-0.125,0.0,1997,2605,2004
gemma-2-2b,0,en,es,en,en,ja,desc,desc,-3.875,-3.3125,-3.9375,0.5625,-0.0625,3146,3184,3232
gemma-2-2b,0,en,es,en,en,ko,desc,desc,-6.78125,-6.3125,-6.84375,0.46875,-0.0625,10029,10073,10280
gemma-2-2b,0,en,es,en,en,en,desc,val,11.375,11.8125,11.9375,0.4375,0.5625,0,0,0
gemma-2-2b,0,en,es,en,en,fr,desc,val,-1.8125,-2.75,-2.5625,-0.9375,-0.75,1288,2478,2529
gemma-2-2b,0,en,es,en,en,de,desc,val,-0.125,0.5,0.625,0.625,0.75,528,527,524
gemma-2-2b,0,en,es,en,en,es,desc,val,0.0,0.0,0.0,0.0,0.0,519,699,758
gemma-2-2b,0,en,es,en,en,zh,desc,val,-2.75,-2.875,-2.75,-0.125,0.0,1997,2605,2731
gemma-2-2b,0,en,es,en,en,ja,desc,val,-3.875,-3.3125,-3.0,0.5625,0.875,3146,3184,3109
gemma-2-2b,0,en,es,en,en,ko,desc,val,-6.78125,-6.3125,-6.0625,0.46875,0.71875,10029,10073,10398
gemma-2-2b,0,en,es,en,en,en,desc,freq,11.375,11.8125,11.875,0.4375,0.5,0,0,0
gemma-2-2b,0,en,es,en,en,fr,desc,freq,-1.8125,-2.75,-2.625,-0.9375,-0.8125,1288,2478,2483
gemma-2-2b,0,en,es,en,en,de,desc,freq,-0.125,0.5,0.5625,0.625,0.6875,528,527,515
gemma-2-2b,0,en,es,en,en,es,desc,freq,0.0,0.0,0.0,0.0,0.0,519,699,720
gemma-2-2b,0,en,es,en,en,zh,desc,freq,-2.75,-2.875,-2.875,-0.125,-0.125,1997,2605,2750
gemma-2-2b,0,en,es,en,en,ja,desc,freq,-3.875,-3.3125,-3.1875,0.5625,0.6875,3146,3184,3203
gemma-2-2b,0,en,es,en,en,ko,desc,freq,-6.78125,-6.3125,-6.125,0.46875,0.65625,10029,10073,10257
gemma-2-2b,0,en,es,en,en,en,val,desc,11.375,14.8125,14.875,3.4375,3.5,0,0,0
gemma-2-2b,0,en,es,en,en,fr,val,desc,-1.8125,-1.9375,-1.9375,-0.125,-0.125,1288,840,951
gemma-2-2b,0,en,es,en,en,de,val,desc,-0.125,-0.375,0.0,-0.25,0.125,528,458,422
gemma-2-2b,0,en,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,519,391,442
gemma-2-2b,0,en,es,en,en,zh,val,desc,-2.75,-2.6875,-2.1875,0.0625,0.5625,1997,1122,1037
gemma-2-2b,0,en,es,en,en,ja,val,desc,-3.875,-2.625,-2.3125,1.25,1.5625,3146,1087,1079
gemma-2-2b,0,en,es,en,en,ko,val,desc,-6.78125,-8.4375,-7.84375,-1.65625,-1.0625,10029,7811,7000
gemma-2-2b,0,en,es,en,en,en,val,val,11.375,14.8125,11.375,3.4375,0.0,0,0,0
gemma-2-2b,0,en,es,en,en,fr,val,val,-1.8125,-1.9375,-1.8125,-0.125,0.0,1288,840,1301
gemma-2-2b,0,en,es,en,en,de,val,val,-0.125,-0.375,-0.125,-0.25,0.0,528,458,532
gemma-2-2b,0,en,es,en,en,es,val,val,0.0,0.0,0.0,0.0,0.0,519,391,521
gemma-2-2b,0,en,es,en,en,zh,val,val,-2.75,-2.6875,-2.75,0.0625,0.0,1997,1122,2016
gemma-2-2b,0,en,es,en,en,ja,val,val,-3.875,-2.625,-3.875,1.25,0.0,3146,1087,3176
gemma-2-2b,0,en,es,en,en,ko,val,val,-6.78125,-8.4375,-6.84375,-1.65625,-0.0625,10029,7811,10378
gemma-2-2b,0,en,es,en,en,en,val,freq,11.375,14.8125,12.4375,3.4375,1.0625,0,0,0
gemma-2-2b,0,en,es,en,en,fr,val,freq,-1.8125,-1.9375,-2.25,-0.125,-0.4375,1288,840,1062
gemma-2-2b,0,en,es,en,en,de,val,freq,-0.125,-0.375,-1.875,-0.25,-1.75,528,458,863
gemma-2-2b,0,en,es,en,en,es,val,freq,0.0,0.0,0.0,0.0,0.0,519,391,356
gemma-2-2b,0,en,es,en,en,zh,val,freq,-2.75,-2.6875,-2.625,0.0625,0.125,1997,1122,1247
gemma-2-2b,0,en,es,en,en,ja,val,freq,-3.875,-2.625,-2.25,1.25,1.625,3146,1087,1063
gemma-2-2b,0,en,es,en,en,ko,val,freq,-6.78125,-8.4375,-9.375,-1.65625,-2.59375,10029,7811,19656
gemma-2-2b,0,en,es,en,en,en,freq,desc,11.375,12.625,12.6875,1.25,1.3125,0,0,0
gemma-2-2b,0,en,es,en,en,fr,freq,desc,-1.8125,-0.5,-0.3125,1.3125,1.5,1288,1116,1106
gemma-2-2b,0,en,es,en,en,de,freq,desc,-0.125,1.5625,1.625,1.6875,1.75,528,383,394
gemma-2-2b,0,en,es,en,en,es,freq,desc,0.0,0.0,0.0,0.0,0.0,519,888,953
