model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,de,zh,en,en,en,desc,desc,6.75,8.125,6.75,1.375,0.0,26,15,27
gemma-2-2b,0,de,zh,en,en,fr,desc,desc,3.3125,2.9375,3.4375,-0.375,0.125,380,674,359
gemma-2-2b,0,de,zh,en,en,de,desc,desc,12.0625,12.5,12.0625,0.4375,0.0,0,0,0
gemma-2-2b,0,de,zh,en,en,es,desc,desc,-0.0625,0.25,-0.0625,0.3125,0.0,2340,2846,2401
gemma-2-2b,0,de,zh,en,en,zh,desc,desc,0.0,0.0,0.0,0.0,0.0,2260,3234,2327
gemma-2-2b,0,de,zh,en,en,ja,desc,desc,-2.71875,-1.1875,-2.65625,1.53125,0.0625,8986,6217,8920
gemma-2-2b,0,de,zh,en,en,ko,desc,desc,-8.25,-7.34375,-8.25,0.90625,0.0,88090,83367,88882
gemma-2-2b,0,de,zh,en,en,en,desc,val,6.75,8.125,7.875,1.375,1.125,26,15,13
gemma-2-2b,0,de,zh,en,en,fr,desc,val,3.3125,2.9375,2.4375,-0.375,-0.875,380,674,726
gemma-2-2b,0,de,zh,en,en,de,desc,val,12.0625,12.5,12.375,0.4375,0.3125,0,0,0
gemma-2-2b,0,de,zh,en,en,es,desc,val,-0.0625,0.25,-0.0625,0.3125,0.0,2340,2846,2804
gemma-2-2b,0,de,zh,en,en,zh,desc,val,0.0,0.0,0.0,0.0,0.0,2260,3234,2727
gemma-2-2b,0,de,zh,en,en,ja,desc,val,-2.71875,-1.1875,-1.5,1.53125,1.21875,8986,6217,6087
gemma-2-2b,0,de,zh,en,en,ko,desc,val,-8.25,-7.34375,-7.5625,0.90625,0.6875,88090,83367,81618
gemma-2-2b,0,de,zh,en,en,en,desc,freq,6.75,8.125,7.875,1.375,1.125,26,15,13
gemma-2-2b,0,de,zh,en,en,fr,desc,freq,3.3125,2.9375,2.4375,-0.375,-0.875,380,674,722
gemma-2-2b,0,de,zh,en,en,de,desc,freq,12.0625,12.5,12.25,0.4375,0.1875,0,0,0
gemma-2-2b,0,de,zh,en,en,es,desc,freq,-0.0625,0.25,-0.0625,0.3125,0.0,2340,2846,2780
gemma-2-2b,0,de,zh,en,en,zh,desc,freq,0.0,0.0,0.0,0.0,0.0,2260,3234,2707
gemma-2-2b,0,de,zh,en,en,ja,desc,freq,-2.71875,-1.1875,-1.5,1.53125,1.21875,8986,6217,6056
gemma-2-2b,0,de,zh,en,en,ko,desc,freq,-8.25,-7.34375,-7.53125,0.90625,0.71875,88090,83367,81310
gemma-2-2b,0,de,zh,en,en,en,val,desc,6.75,7.96875,7.71875,1.21875,0.96875,26,20,25
