model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,ko,ja,en,en,en,desc,desc,5.375,6.1875,5.3125,0.8125,-0.0625,4,0,5
gemma-2-2b,0,ko,ja,en,en,fr,desc,desc,-2.75,-3.0625,-2.6875,-0.3125,0.0625,1049,1515,1033
gemma-2-2b,0,ko,ja,en,en,de,desc,desc,-6.1875,-5.34375,-6.15625,0.84375,0.03125,8881,6510,8852
gemma-2-2b,0,ko,ja,en,en,es,desc,desc,-1.0625,-0.6875,-1.125,0.375,-0.0625,440,418,457
gemma-2-2b,0,ko,ja,en,en,zh,desc,desc,1.3125,1.375,1.375,0.0625,0.0625,103,122,102
gemma-2-2b,0,ko,ja,en,en,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,238,285,244
gemma-2-2b,0,ko,ja,en,en,ko,desc,desc,6.25,6.1875,6.3125,-0.0625,0.0625,0,1,0
gemma-2-2b,0,ko,ja,en,en,en,desc,val,5.375,6.1875,5.9375,0.8125,0.5625,4,0,1
gemma-2-2b,0,ko,ja,en,en,fr,desc,val,-2.75,-3.0625,-3.375,-0.3125,-0.625,1049,1515,1877
gemma-2-2b,0,ko,ja,en,en,de,desc,val,-6.1875,-5.34375,-5.375,0.84375,0.8125,8881,6510,6613
gemma-2-2b,0,ko,ja,en,en,es,desc,val,-1.0625,-0.6875,-1.0625,0.375,0.0,440,418,523
gemma-2-2b,0,ko,ja,en,en,zh,desc,val,1.3125,1.375,1.625,0.0625,0.3125,103,122,113
gemma-2-2b,0,ko,ja,en,en,ja,desc,val,0.0,0.0,0.0,0.0,0.0,238,285,289
gemma-2-2b,0,ko,ja,en,en,ko,desc,val,6.25,6.1875,6.4375,-0.0625,0.1875,0,1,0
gemma-2-2b,0,ko,ja,en,en,en,desc,freq,5.375,6.1875,5.9375,0.8125,0.5625,4,0,1
gemma-2-2b,0,ko,ja,en,en,fr,desc,freq,-2.75,-3.0625,-3.4375,-0.3125,-0.6875,1049,1515,1900
gemma-2-2b,0,ko,ja,en,en,de,desc,freq,-6.1875,-5.34375,-5.375,0.84375,0.8125,8881,6510,6505
gemma-2-2b,0,ko,ja,en,en,es,desc,freq,-1.0625,-0.6875,-1.0625,0.375,0.0,440,418,516
gemma-2-2b,0,ko,ja,en,en,zh,desc,freq,1.3125,1.375,1.5625,0.0625,0.25,103,122,115
gemma-2-2b,0,ko,ja,en,en,ja,desc,freq,0.0,0.0,0.0,0.0,0.0,238,285,285
gemma-2-2b,0,ko,ja,en,en,ko,desc,freq,6.25,6.1875,6.4375,-0.0625,0.1875,0,1,0
gemma-2-2b,0,ko,ja,en,en,en,val,desc,5.375,4.3125,4.1875,-1.0625,-1.1875,4,3,4
gemma-2-2b,0,ko,ja,en,en,fr,val,desc,-2.75,-5.875,-6.0625,-3.125,-3.3125,1049,2169,2451
gemma-2-2b,0,ko,ja,en,en,de,val,desc,-6.1875,-9.6875,-9.625,-3.5,-3.4375,8881,21048,20131
gemma-2-2b,0,ko,ja,en,en,es,val,desc,-1.0625,-5.0625,-5.125,-4.0,-4.0625,440,1445,1506
gemma-2-2b,0,ko,ja,en,en,zh,val,desc,1.3125,0.5625,0.4375,-0.75,-0.875,103,63,75
gemma-2-2b,0,ko,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,238,89,98
gemma-2-2b,0,ko,ja,en,en,ko,val,desc,6.25,4.75,5.0625,-1.5,-1.1875,0,2,1
gemma-2-2b,0,ko,ja,en,en,en,val,val,5.375,4.3125,5.375,-1.0625,0.0,4,3,4
gemma-2-2b,0,ko,ja,en,en,fr,val,val,-2.75,-5.875,-2.75,-3.125,0.0,1049,2169,1046
gemma-2-2b,0,ko,ja,en,en,de,val,val,-6.1875,-9.6875,-6.21875,-3.5,-0.03125,8881,21048,9052
gemma-2-2b,0,ko,ja,en,en,es,val,val,-1.0625,-5.0625,-1.125,-4.0,-0.0625,440,1445,452
gemma-2-2b,0,ko,ja,en,en,zh,val,val,1.3125,0.5625,1.3125,-0.75,0.0,103,63,101
gemma-2-2b,0,ko,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,238,89,237
gemma-2-2b,0,ko,ja,en,en,ko,val,val,6.25,4.75,6.25,-1.5,0.0,0,2,0
gemma-2-2b,0,ko,ja,en,en,en,val,freq,5.375,4.3125,4.4375,-1.0625,-0.9375,4,3,1
gemma-2-2b,0,ko,ja,en,en,fr,val,freq,-2.75,-5.875,-5.3125,-3.125,-2.5625,1049,2169,1991
gemma-2-2b,0,ko,ja,en,en,de,val,freq,-6.1875,-9.6875,-9.75,-3.5,-3.5625,8881,21048,30851
gemma-2-2b,0,ko,ja,en,en,es,val,freq,-1.0625,-5.0625,-4.0,-4.0,-2.9375,440,1445,1000
gemma-2-2b,0,ko,ja,en,en,zh,val,freq,1.3125,0.5625,0.375,-0.75,-0.9375,103,63,73
gemma-2-2b,0,ko,ja,en,en,ja,val,freq,0.0,0.0,0.0,0.0,0.0,238,89,96
gemma-2-2b,0,ko,ja,en,en,ko,val,freq,6.25,4.75,3.8125,-1.5,-2.4375,0,2,4
gemma-2-2b,0,ko,ja,en,en,en,freq,desc,5.375,5.8125,5.875,0.4375,0.5,4,2,2
gemma-2-2b,0,ko,ja,en,en,fr,freq,desc,-2.75,-1.75,-1.9375,1.0,0.8125,1049,848,929
gemma-2-2b,0,ko,ja,en,en,de,freq,desc,-6.1875,-5.40625,-5.4375,0.78125,0.75,8881,7411,7586
gemma-2-2b,0,ko,ja,en,en,es,freq,desc,-1.0625,-1.625,-1.75,-0.5625,-0.6875,440,797,859
gemma-2-2b,0,ko,ja,en,en,zh,freq,desc,1.3125,1.75,1.6875,0.4375,0.375,103,103,109
gemma-2-2b,0,ko,ja,en,en,ja,freq,desc,0.0,0.0,0.0,0.0,0.0,238,307,314
gemma-2-2b,0,ko,ja,en,en,ko,freq,desc,6.25,5.9375,6.0,-0.3125,-0.25,0,1,1
gemma-2-2b,0,ko,ja,en,en,en,freq,val,5.375,5.8125,4.9375,0.4375,-0.4375,4,2,4
gemma-2-2b,0,ko,ja,en,en,fr,freq,val,-2.75,-1.75,-2.625,1.0,0.125,1049,848,1162
gemma-2-2b,0,ko,ja,en,en,de,freq,val,-6.1875,-5.40625,-6.15625,0.78125,0.03125,8881,7411,10966
gemma-2-2b,0,ko,ja,en,en,es,freq,val,-1.0625,-1.625,-1.25,-0.5625,-0.1875,440,797,514
gemma-2-2b,0,ko,ja,en,en,zh,freq,val,1.3125,1.75,1.375,0.4375,0.0625,103,103,112
gemma-2-2b,0,ko,ja,en,en,ja,freq,val,0.0,0.0,0.0,0.0,0.0,238,307,253
gemma-2-2b,0,ko,ja,en,en,ko,freq,val,6.25,5.9375,6.1875,-0.3125,-0.0625,0,1,0
gemma-2-2b,0,ko,ja,en,en,en,freq,freq,5.375,5.8125,5.25,0.4375,-0.125,4,2,5
gemma-2-2b,0,ko,ja,en,en,fr,freq,freq,-2.75,-1.75,-2.75,1.0,0.0,1049,848,1059
gemma-2-2b,0,ko,ja,en,en,de,freq,freq,-6.1875,-5.40625,-6.15625,0.78125,0.03125,8881,7411,8808
gemma-2-2b,0,ko,ja,en,en,es,freq,freq,-1.0625,-1.625,-1.125,-0.5625,-0.0625,440,797,458
gemma-2-2b,0,ko,ja,en,en,zh,freq,freq,1.3125,1.75,1.3125,0.4375,0.0,103,103,109
gemma-2-2b,0,ko,ja,en,en,ja,freq,freq,0.0,0.0,0.0,0.0,0.0,238,307,242
gemma-2-2b,0,ko,ja,en,en,ko,freq,freq,6.25,5.9375,6.25,-0.3125,0.0,0,1,0
gemma-2-2b,0,ko,ja,fr,fr,en,desc,desc,5.375,4.125,5.3125,-1.25,-0.0625,4,15,4
gemma-2-2b,0,ko,ja,fr,fr,fr,desc,desc,-2.75,8.8125,-2.8125,11.5625,-0.0625,1049,0,1060
gemma-2-2b,0,ko,ja,fr,fr,de,desc,desc,-6.1875,-4.9375,-6.21875,1.25,-0.03125,8881,7108,8813
gemma-2-2b,0,ko,ja,fr,fr,es,desc,desc,-1.0625,0.875,-1.125,1.9375,-0.0625,440,176,443
gemma-2-2b,0,ko,ja,fr,fr,zh,desc,desc,1.3125,0.9375,1.3125,-0.375,0.0,103,173,98
gemma-2-2b,0,ko,ja,fr,fr,ja,desc,desc,0.0,0.0,0.0,0.0,0.0,238,327,232
gemma-2-2b,0,ko,ja,fr,fr,ko,desc,desc,6.25,3.1875,6.1875,-3.0625,-0.0625,0,46,0
gemma-2-2b,0,ko,ja,fr,fr,en,desc,val,5.375,4.125,3.75,-1.25,-1.625,4,15,20
gemma-2-2b,0,ko,ja,fr,fr,fr,desc,val,-2.75,8.8125,-1.8125,11.5625,0.9375,1049,0,627
gemma-2-2b,0,ko,ja,fr,fr,de,desc,val,-6.1875,-4.9375,-6.6875,1.25,-0.5,8881,7108,12444
gemma-2-2b,0,ko,ja,fr,fr,es,desc,val,-1.0625,0.875,-1.0,1.9375,0.0625,440,176,427
gemma-2-2b,0,ko,ja,fr,fr,zh,desc,val,1.3125,0.9375,1.0,-0.375,-0.3125,103,173,130
gemma-2-2b,0,ko,ja,fr,fr,ja,desc,val,0.0,0.0,0.0,0.0,0.0,238,327,234
gemma-2-2b,0,ko,ja,fr,fr,ko,desc,val,6.25,3.1875,6.6875,-3.0625,0.4375,0,46,0
gemma-2-2b,0,ko,ja,fr,fr,en,desc,freq,5.375,4.125,5.5,-1.25,0.125,4,15,3
gemma-2-2b,0,ko,ja,fr,fr,fr,desc,freq,-2.75,8.8125,-2.125,11.5625,0.625,1049,0,785
