model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,fr,de,en,en,en,desc,desc,3.8125,4.25,3.875,0.4375,0.0625,26,21,26
gemma-2-2b,0,fr,de,en,en,fr,desc,desc,11.375,10.9375,11.4375,-0.4375,0.0625,0,0,0
gemma-2-2b,0,fr,de,en,en,de,desc,desc,0.0,0.0,0.0,0.0,0.0,283,317,292
gemma-2-2b,0,fr,de,en,en,es,desc,desc,3.25,2.9375,3.3125,-0.3125,0.0625,40,57,38
gemma-2-2b,0,fr,de,en,en,zh,desc,desc,-4.875,-4.5,-4.78125,0.375,0.09375,3488,3438,3440
gemma-2-2b,0,fr,de,en,en,ja,desc,desc,-5.03125,-4.4375,-4.96875,0.59375,0.0625,3727,3261,3742
gemma-2-2b,0,fr,de,en,en,ko,desc,desc,-9.0625,-9.0625,-9.0,0.0,0.0625,27118,33416,27401
gemma-2-2b,0,fr,de,en,en,en,desc,val,3.8125,4.25,4.0,0.4375,0.1875,26,21,21
gemma-2-2b,0,fr,de,en,en,fr,desc,val,11.375,10.9375,10.625,-0.4375,-0.75,0,0,0
gemma-2-2b,0,fr,de,en,en,de,desc,val,0.0,0.0,0.0,0.0,0.0,283,317,296
gemma-2-2b,0,fr,de,en,en,es,desc,val,3.25,2.9375,2.5625,-0.3125,-0.6875,40,57,61
gemma-2-2b,0,fr,de,en,en,zh,desc,val,-4.875,-4.5,-4.65625,0.375,0.21875,3488,3438,3379
gemma-2-2b,0,fr,de,en,en,ja,desc,val,-5.03125,-4.4375,-4.6875,0.59375,0.34375,3727,3261,3432
gemma-2-2b,0,fr,de,en,en,ko,desc,val,-9.0625,-9.0625,-9.0625,0.0,0.0,27118,33416,31767
gemma-2-2b,0,fr,de,en,en,en,desc,freq,3.8125,4.25,4.1875,0.4375,0.375,26,21,19
gemma-2-2b,0,fr,de,en,en,fr,desc,freq,11.375,10.9375,10.6875,-0.4375,-0.6875,0,0,0
gemma-2-2b,0,fr,de,en,en,de,desc,freq,0.0,0.0,0.0,0.0,0.0,283,317,302
gemma-2-2b,0,fr,de,en,en,es,desc,freq,3.25,2.9375,2.6875,-0.3125,-0.5625,40,57,62
gemma-2-2b,0,fr,de,en,en,zh,desc,freq,-4.875,-4.5,-4.5,0.375,0.375,3488,3438,3361
gemma-2-2b,0,fr,de,en,en,ja,desc,freq,-5.03125,-4.4375,-4.53125,0.59375,0.5,3727,3261,3388
gemma-2-2b,0,fr,de,en,en,ko,desc,freq,-9.0625,-9.0625,-8.9375,0.0,0.125,27118,33416,30952
gemma-2-2b,0,fr,de,en,en,en,val,desc,3.8125,6.25,5.9375,2.4375,2.125,26,14,12
gemma-2-2b,0,fr,de,en,en,fr,val,desc,11.375,13.1875,12.6875,1.8125,1.3125,0,0,0
gemma-2-2b,0,fr,de,en,en,de,val,desc,0.0,0.0,0.0,0.0,0.0,283,457,375
gemma-2-2b,0,fr,de,en,en,es,val,desc,3.25,4.5,4.125,1.25,0.875,40,46,48
gemma-2-2b,0,fr,de,en,en,zh,val,desc,-4.875,-4.375,-4.5,0.5,0.375,3488,3507,3101
gemma-2-2b,0,fr,de,en,en,ja,val,desc,-5.03125,-1.6875,-2.1875,3.34375,2.84375,3727,997,1039
gemma-2-2b,0,fr,de,en,en,ko,val,desc,-9.0625,-9.375,-9.3125,-0.3125,-0.25,27118,33690,28335
gemma-2-2b,0,fr,de,en,en,en,val,val,3.8125,6.25,3.8125,2.4375,0.0,26,14,27
gemma-2-2b,0,fr,de,en,en,fr,val,val,11.375,13.1875,11.375,1.8125,0.0,0,0,0
gemma-2-2b,0,fr,de,en,en,de,val,val,0.0,0.0,0.0,0.0,0.0,283,457,289
gemma-2-2b,0,fr,de,en,en,es,val,val,3.25,4.5,3.3125,1.25,0.0625,40,46,37
gemma-2-2b,0,fr,de,en,en,zh,val,val,-4.875,-4.375,-4.84375,0.5,0.03125,3488,3507,3483
gemma-2-2b,0,fr,de,en,en,ja,val,val,-5.03125,-1.6875,-5.0,3.34375,0.03125,3727,997,3740
gemma-2-2b,0,fr,de,en,en,ko,val,val,-9.0625,-9.375,-9.0,-0.3125,0.0625,27118,33690,27127
gemma-2-2b,0,fr,de,en,en,en,val,freq,3.8125,6.25,6.5,2.4375,2.6875,26,14,6
gemma-2-2b,0,fr,de,en,en,fr,val,freq,11.375,13.1875,11.6875,1.8125,0.3125,0,0,0
gemma-2-2b,0,fr,de,en,en,de,val,freq,0.0,0.0,0.0,0.0,0.0,283,457,610
gemma-2-2b,0,fr,de,en,en,es,val,freq,3.25,4.5,4.4375,1.25,1.1875,40,46,51
gemma-2-2b,0,fr,de,en,en,zh,val,freq,-4.875,-4.375,-3.6875,0.5,1.1875,3488,3507,4057
gemma-2-2b,0,fr,de,en,en,ja,val,freq,-5.03125,-1.6875,-1.0625,3.34375,3.96875,3727,997,1007
gemma-2-2b,0,fr,de,en,en,ko,val,freq,-9.0625,-9.375,-8.9375,-0.3125,0.125,27118,33690,49084
gemma-2-2b,0,fr,de,en,en,en,freq,desc,3.8125,3.75,3.75,-0.0625,-0.0625,26,21,20
gemma-2-2b,0,fr,de,en,en,fr,freq,desc,11.375,11.125,11.0,-0.25,-0.375,0,0,0
gemma-2-2b,0,fr,de,en,en,de,freq,desc,0.0,0.0,0.0,0.0,0.0,283,273,268
gemma-2-2b,0,fr,de,en,en,es,freq,desc,3.25,2.75,2.5625,-0.5,-0.6875,40,50,56
gemma-2-2b,0,fr,de,en,en,zh,freq,desc,-4.875,-5.28125,-5.21875,-0.40625,-0.34375,3488,3669,3636
gemma-2-2b,0,fr,de,en,en,ja,freq,desc,-5.03125,-5.71875,-5.71875,-0.6875,-0.6875,3727,4540,4534
gemma-2-2b,0,fr,de,en,en,ko,freq,desc,-9.0625,-10.875,-10.75,-1.8125,-1.6875,27118,41729,40724
gemma-2-2b,0,fr,de,en,en,en,freq,val,3.8125,3.75,3.8125,-0.0625,0.0,26,21,23
gemma-2-2b,0,fr,de,en,en,fr,freq,val,11.375,11.125,10.9375,-0.25,-0.4375,0,0,0
gemma-2-2b,0,fr,de,en,en,de,freq,val,0.0,0.0,0.0,0.0,0.0,283,273,313
gemma-2-2b,0,fr,de,en,en,es,freq,val,3.25,2.75,3.25,-0.5,0.0,40,50,36
gemma-2-2b,0,fr,de,en,en,zh,freq,val,-4.875,-5.28125,-4.6875,-0.40625,0.1875,3488,3669,3569
gemma-2-2b,0,fr,de,en,en,ja,freq,val,-5.03125,-5.71875,-4.9375,-0.6875,0.09375,3727,4540,3914
gemma-2-2b,0,fr,de,en,en,ko,freq,val,-9.0625,-10.875,-9.375,-1.8125,-0.3125,27118,41729,31489
gemma-2-2b,0,fr,de,en,en,en,freq,freq,3.8125,3.75,3.8125,-0.0625,0.0,26,21,27
gemma-2-2b,0,fr,de,en,en,fr,freq,freq,11.375,11.125,11.5,-0.25,0.125,0,0,0
gemma-2-2b,0,fr,de,en,en,de,freq,freq,0.0,0.0,0.0,0.0,0.0,283,273,292
gemma-2-2b,0,fr,de,en,en,es,freq,freq,3.25,2.75,3.3125,-0.5,0.0625,40,50,39
gemma-2-2b,0,fr,de,en,en,zh,freq,freq,-4.875,-5.28125,-4.8125,-0.40625,0.0625,3488,3669,3483
gemma-2-2b,0,fr,de,en,en,ja,freq,freq,-5.03125,-5.71875,-4.90625,-0.6875,0.125,3727,4540,3604
gemma-2-2b,0,fr,de,en,en,ko,freq,freq,-9.0625,-10.875,-9.0625,-1.8125,0.0,27118,41729,27878
gemma-2-2b,0,fr,de,fr,fr,en,desc,desc,3.8125,4.21875,3.75,0.40625,-0.0625,26,33,26
gemma-2-2b,0,fr,de,fr,fr,fr,desc,desc,11.375,12.5,11.4375,1.125,0.0625,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,desc,desc,0.0,0.0,0.0,0.0,0.0,283,404,286
gemma-2-2b,0,fr,de,fr,fr,es,desc,desc,3.25,3.78125,3.3125,0.53125,0.0625,40,53,38
gemma-2-2b,0,fr,de,fr,fr,zh,desc,desc,-4.875,-4.34375,-4.84375,0.53125,0.03125,3488,3776,3484
gemma-2-2b,0,fr,de,fr,fr,ja,desc,desc,-5.03125,-5.6875,-5.0,-0.65625,0.03125,3727,7383,3732
gemma-2-2b,0,fr,de,fr,fr,ko,desc,desc,-9.0625,-9.5625,-9.0625,-0.5,0.0,27118,41750,27388
gemma-2-2b,0,fr,de,fr,fr,en,desc,val,3.8125,4.21875,3.875,0.40625,0.0625,26,33,40
gemma-2-2b,0,fr,de,fr,fr,fr,desc,val,11.375,12.5,11.875,1.125,0.5,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,desc,val,0.0,0.0,0.0,0.0,0.0,283,404,353
gemma-2-2b,0,fr,de,fr,fr,es,desc,val,3.25,3.78125,4.125,0.53125,0.875,40,53,32
gemma-2-2b,0,fr,de,fr,fr,zh,desc,val,-4.875,-4.34375,-4.28125,0.53125,0.59375,3488,3776,3023
gemma-2-2b,0,fr,de,fr,fr,ja,desc,val,-5.03125,-5.6875,-4.875,-0.65625,0.15625,3727,7383,4078
gemma-2-2b,0,fr,de,fr,fr,ko,desc,val,-9.0625,-9.5625,-9.375,-0.5,-0.3125,27118,41750,34056
gemma-2-2b,0,fr,de,fr,fr,en,desc,freq,3.8125,4.21875,4.0,0.40625,0.1875,26,33,25
gemma-2-2b,0,fr,de,fr,fr,fr,desc,freq,11.375,12.5,11.9375,1.125,0.5625,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,desc,freq,0.0,0.0,0.0,0.0,0.0,283,404,304
gemma-2-2b,0,fr,de,fr,fr,es,desc,freq,3.25,3.78125,3.5625,0.53125,0.3125,40,53,37
gemma-2-2b,0,fr,de,fr,fr,zh,desc,freq,-4.875,-4.34375,-4.625,0.53125,0.25,3488,3776,3461
gemma-2-2b,0,fr,de,fr,fr,ja,desc,freq,-5.03125,-5.6875,-4.78125,-0.65625,0.25,3727,7383,3700
gemma-2-2b,0,fr,de,fr,fr,ko,desc,freq,-9.0625,-9.5625,-9.0625,-0.5,0.0,27118,41750,29444
gemma-2-2b,0,fr,de,fr,fr,en,val,desc,3.8125,4.34375,3.84375,0.53125,0.03125,26,17,17
gemma-2-2b,0,fr,de,fr,fr,fr,val,desc,11.375,13.0,12.375,1.625,1.0,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,val,desc,0.0,0.0,0.0,0.0,0.0,283,291,184
gemma-2-2b,0,fr,de,fr,fr,es,val,desc,3.25,4.09375,4.03125,0.84375,0.78125,40,22,15
gemma-2-2b,0,fr,de,fr,fr,zh,val,desc,-4.875,-4.71875,-4.75,0.15625,0.125,3488,3565,2507
gemma-2-2b,0,fr,de,fr,fr,ja,val,desc,-5.03125,-5.15625,-4.0625,-0.125,0.96875,3727,4434,1736
gemma-2-2b,0,fr,de,fr,fr,ko,val,desc,-9.0625,-9.3125,-8.5,-0.25,0.5625,27118,28297,17780
gemma-2-2b,0,fr,de,fr,fr,en,val,val,3.8125,4.34375,3.75,0.53125,-0.0625,26,17,27
gemma-2-2b,0,fr,de,fr,fr,fr,val,val,11.375,13.0,11.4375,1.625,0.0625,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,val,val,0.0,0.0,0.0,0.0,0.0,283,291,288
gemma-2-2b,0,fr,de,fr,fr,es,val,val,3.25,4.09375,3.3125,0.84375,0.0625,40,22,40
gemma-2-2b,0,fr,de,fr,fr,zh,val,val,-4.875,-4.71875,-4.8125,0.15625,0.0625,3488,3565,3450
gemma-2-2b,0,fr,de,fr,fr,ja,val,val,-5.03125,-5.15625,-5.0,-0.125,0.03125,3727,4434,3747
gemma-2-2b,0,fr,de,fr,fr,ko,val,val,-9.0625,-9.3125,-9.0,-0.25,0.0625,27118,28297,27100
gemma-2-2b,0,fr,de,fr,fr,en,val,freq,3.8125,4.34375,4.25,0.53125,0.4375,26,17,21
gemma-2-2b,0,fr,de,fr,fr,fr,val,freq,11.375,13.0,12.75,1.625,1.375,0,0,0
gemma-2-2b,0,fr,de,fr,fr,de,val,freq,0.0,0.0,0.0,0.0,0.0,283,291,269
gemma-2-2b,0,fr,de,fr,fr,es,val,freq,3.25,4.09375,3.6875,0.84375,0.4375,40,22,34
gemma-2-2b,0,fr,de,fr,fr,zh,val,freq,-4.875,-4.71875,-4.03125,0.15625,0.84375,3488,3565,2142
gemma-2-2b,0,fr,de,fr,fr,ja,val,freq,-5.03125,-5.15625,-3.859375,-0.125,1.171875,3727,4434,1961
gemma-2-2b,0,fr,de,fr,fr,ko,val,freq,-9.0625,-9.3125,-8.6875,-0.25,0.375,27118,28297,23695
gemma-2-2b,0,fr,de,fr,fr,en,freq,desc,3.8125,9.5625,9.3125,5.75,5.5,26,3,3
gemma-2-2b,0,fr,de,fr,fr,fr,freq,desc,11.375,10.4375,9.6875,-0.9375,-1.6875,0,2,1
gemma-2-2b,0,fr,de,fr,fr,de,freq,desc,0.0,0.0,0.0,0.0,0.0,283,920,895
gemma-2-2b,0,fr,de,fr,fr,es,freq,desc,3.25,4.125,5.9375,0.875,2.6875,40,92,40
gemma-2-2b,0,fr,de,fr,fr,zh,freq,desc,-4.875,-2.34375,-1.1875,2.53125,3.6875,3488,2920,1653
gemma-2-2b,0,fr,de,fr,fr,ja,freq,desc,-5.03125,-3.9375,-1.65625,1.09375,3.375,3727,5836,2045
gemma-2-2b,0,fr,de,fr,fr,ko,freq,desc,-9.0625,-6.6875,-4.25,2.375,4.8125,27118,17871,7018
gemma-2-2b,0,fr,de,fr,fr,en,freq,val,3.8125,9.5625,8.25,5.75,4.4375,26,3,7
gemma-2-2b,0,fr,de,fr,fr,fr,freq,val,11.375,10.4375,8.75,-0.9375,-2.625,0,2,4
gemma-2-2b,0,fr,de,fr,fr,de,freq,val,0.0,0.0,0.0,0.0,0.0,283,920,895
gemma-2-2b,0,fr,de,fr,fr,es,freq,val,3.25,4.125,4.46875,0.875,1.21875,40,92,86
gemma-2-2b,0,fr,de,fr,fr,zh,freq,val,-4.875,-2.34375,-1.34375,2.53125,3.53125,3488,2920,1774
