model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
gemma-2-2b,0,fr,ko,en,en,en,desc,desc,12.875,13.3125,12.875,0.4375,0.0,26,21,26
gemma-2-2b,0,fr,ko,en,en,fr,desc,desc,20.375,20.0,20.5,-0.375,0.125,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,desc,desc,9.0625,9.0625,9.0,0.0,-0.0625,283,317,292
gemma-2-2b,0,fr,ko,en,en,es,desc,desc,12.3125,12.0,12.3125,-0.3125,0.0,40,57,38
gemma-2-2b,0,fr,ko,en,en,zh,desc,desc,4.1875,4.59375,4.25,0.40625,0.0625,3488,3438,3440
gemma-2-2b,0,fr,ko,en,en,ja,desc,desc,4.03125,4.65625,4.0625,0.625,0.03125,3727,3261,3742
gemma-2-2b,0,fr,ko,en,en,ko,desc,desc,0.0,0.0,0.0,0.0,0.0,27118,33416,27401
gemma-2-2b,0,fr,ko,en,en,en,desc,val,12.875,13.3125,13.0625,0.4375,0.1875,26,21,21
gemma-2-2b,0,fr,ko,en,en,fr,desc,val,20.375,20.0,19.75,-0.375,-0.625,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,desc,val,9.0625,9.0625,9.0625,0.0,0.0,283,317,296
gemma-2-2b,0,fr,ko,en,en,es,desc,val,12.3125,12.0,11.625,-0.3125,-0.6875,40,57,61
gemma-2-2b,0,fr,ko,en,en,zh,desc,val,4.1875,4.59375,4.4375,0.40625,0.25,3488,3438,3379
gemma-2-2b,0,fr,ko,en,en,ja,desc,val,4.03125,4.65625,4.40625,0.625,0.375,3727,3261,3432
gemma-2-2b,0,fr,ko,en,en,ko,desc,val,0.0,0.0,0.0,0.0,0.0,27118,33416,31767
gemma-2-2b,0,fr,ko,en,en,en,desc,freq,12.875,13.3125,13.125,0.4375,0.25,26,21,19
gemma-2-2b,0,fr,ko,en,en,fr,desc,freq,20.375,20.0,19.625,-0.375,-0.75,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,desc,freq,9.0625,9.0625,8.9375,0.0,-0.125,283,317,302
gemma-2-2b,0,fr,ko,en,en,es,desc,freq,12.3125,12.0,11.625,-0.3125,-0.6875,40,57,62
gemma-2-2b,0,fr,ko,en,en,zh,desc,freq,4.1875,4.59375,4.40625,0.40625,0.21875,3488,3438,3361
gemma-2-2b,0,fr,ko,en,en,ja,desc,freq,4.03125,4.65625,4.375,0.625,0.34375,3727,3261,3388
gemma-2-2b,0,fr,ko,en,en,ko,desc,freq,0.0,0.0,0.0,0.0,0.0,27118,33416,30952
gemma-2-2b,0,fr,ko,en,en,en,val,desc,12.875,15.625,15.25,2.75,2.375,26,14,12
gemma-2-2b,0,fr,ko,en,en,fr,val,desc,20.375,22.5,22.0,2.125,1.625,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,val,desc,9.0625,9.375,9.3125,0.3125,0.25,283,457,375
gemma-2-2b,0,fr,ko,en,en,es,val,desc,12.3125,13.875,13.4375,1.5625,1.125,40,46,48
gemma-2-2b,0,fr,ko,en,en,zh,val,desc,4.1875,4.96875,4.8125,0.78125,0.625,3488,3507,3101
gemma-2-2b,0,fr,ko,en,en,ja,val,desc,4.03125,7.65625,7.125,3.625,3.09375,3727,997,1039
gemma-2-2b,0,fr,ko,en,en,ko,val,desc,0.0,0.0,0.0,0.0,0.0,27118,33690,28335
gemma-2-2b,0,fr,ko,en,en,en,val,val,12.875,15.625,12.875,2.75,0.0,26,14,27
gemma-2-2b,0,fr,ko,en,en,fr,val,val,20.375,22.5,20.375,2.125,0.0,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,val,val,9.0625,9.375,9.0,0.3125,-0.0625,283,457,289
gemma-2-2b,0,fr,ko,en,en,es,val,val,12.3125,13.875,12.375,1.5625,0.0625,40,46,37
gemma-2-2b,0,fr,ko,en,en,zh,val,val,4.1875,4.96875,4.1875,0.78125,0.0,3488,3507,3483
gemma-2-2b,0,fr,ko,en,en,ja,val,val,4.03125,7.65625,4.03125,3.625,0.0,3727,997,3740
gemma-2-2b,0,fr,ko,en,en,ko,val,val,0.0,0.0,0.0,0.0,0.0,27118,33690,27127
gemma-2-2b,0,fr,ko,en,en,en,val,freq,12.875,15.625,15.4375,2.75,2.5625,26,14,6
gemma-2-2b,0,fr,ko,en,en,fr,val,freq,20.375,22.5,20.625,2.125,0.25,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,val,freq,9.0625,9.375,8.9375,0.3125,-0.125,283,457,610
gemma-2-2b,0,fr,ko,en,en,es,val,freq,12.3125,13.875,13.375,1.5625,1.0625,40,46,51
gemma-2-2b,0,fr,ko,en,en,zh,val,freq,4.1875,4.96875,5.25,0.78125,1.0625,3488,3507,4057
gemma-2-2b,0,fr,ko,en,en,ja,val,freq,4.03125,7.65625,7.875,3.625,3.84375,3727,997,1007
gemma-2-2b,0,fr,ko,en,en,ko,val,freq,0.0,0.0,0.0,0.0,0.0,27118,33690,49084
gemma-2-2b,0,fr,ko,en,en,en,freq,desc,12.875,14.625,14.5,1.75,1.625,26,20,20
gemma-2-2b,0,fr,ko,en,en,fr,freq,desc,20.375,21.875,21.75,1.5,1.375,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,freq,desc,9.0625,10.75,10.875,1.6875,1.8125,283,280,260
gemma-2-2b,0,fr,ko,en,en,es,freq,desc,12.3125,13.5,13.375,1.1875,1.0625,40,54,54
gemma-2-2b,0,fr,ko,en,en,zh,freq,desc,4.1875,5.5625,5.59375,1.375,1.40625,3488,3691,3616
gemma-2-2b,0,fr,ko,en,en,ja,freq,desc,4.03125,5.125,5.0,1.09375,0.96875,3727,4555,4701
gemma-2-2b,0,fr,ko,en,en,ko,freq,desc,0.0,0.0,0.0,0.0,0.0,27118,40723,40983
gemma-2-2b,0,fr,ko,en,en,en,freq,val,12.875,14.625,13.375,1.75,0.5,26,20,22
gemma-2-2b,0,fr,ko,en,en,fr,freq,val,20.375,21.875,20.375,1.5,0.0,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,freq,val,9.0625,10.75,9.375,1.6875,0.3125,283,280,317
gemma-2-2b,0,fr,ko,en,en,es,freq,val,12.3125,13.5,12.75,1.1875,0.4375,40,54,34
gemma-2-2b,0,fr,ko,en,en,zh,freq,val,4.1875,5.5625,4.8125,1.375,0.625,3488,3691,3456
gemma-2-2b,0,fr,ko,en,en,ja,freq,val,4.03125,5.125,4.53125,1.09375,0.5,3727,4555,3853
gemma-2-2b,0,fr,ko,en,en,ko,freq,val,0.0,0.0,0.0,0.0,0.0,27118,40723,31841
gemma-2-2b,0,fr,ko,en,en,en,freq,freq,12.875,14.625,12.875,1.75,0.0,26,20,27
gemma-2-2b,0,fr,ko,en,en,fr,freq,freq,20.375,21.875,20.5,1.5,0.125,0,0,0
gemma-2-2b,0,fr,ko,en,en,de,freq,freq,9.0625,10.75,9.0625,1.6875,0.0,283,280,292
gemma-2-2b,0,fr,ko,en,en,es,freq,freq,12.3125,13.5,12.375,1.1875,0.0625,40,54,39
gemma-2-2b,0,fr,ko,en,en,zh,freq,freq,4.1875,5.5625,4.25,1.375,0.0625,3488,3691,3483
gemma-2-2b,0,fr,ko,en,en,ja,freq,freq,4.03125,5.125,4.15625,1.09375,0.125,3727,4555,3604
gemma-2-2b,0,fr,ko,en,en,ko,freq,freq,0.0,0.0,0.0,0.0,0.0,27118,40723,27878
gemma-2-2b,0,fr,ko,fr,fr,en,desc,desc,12.875,13.8125,12.8125,0.9375,-0.0625,26,33,26
gemma-2-2b,0,fr,ko,fr,fr,fr,desc,desc,20.375,22.0,20.5,1.625,0.125,0,0,0
gemma-2-2b,0,fr,ko,fr,fr,de,desc,desc,9.0625,9.5625,9.0625,0.5,0.0,283,404,286
gemma-2-2b,0,fr,ko,fr,fr,es,desc,desc,12.3125,13.375,12.375,1.0625,0.0625,40,53,38
gemma-2-2b,0,fr,ko,fr,fr,zh,desc,desc,4.1875,5.21875,4.1875,1.03125,0.0,3488,3776,3484
gemma-2-2b,0,fr,ko,fr,fr,ja,desc,desc,4.03125,3.90625,4.0625,-0.125,0.03125,3727,7383,3732
gemma-2-2b,0,fr,ko,fr,fr,ko,desc,desc,0.0,0.0,0.0,0.0,0.0,27118,41750,27388
gemma-2-2b,0,fr,ko,fr,fr,en,desc,val,12.875,13.8125,13.25,0.9375,0.375,26,33,40
gemma-2-2b,0,fr,ko,fr,fr,fr,desc,val,20.375,22.0,21.25,1.625,0.875,0,0,0
gemma-2-2b,0,fr,ko,fr,fr,de,desc,val,9.0625,9.5625,9.375,0.5,0.3125,283,404,353
gemma-2-2b,0,fr,ko,fr,fr,es,desc,val,12.3125,13.375,13.5,1.0625,1.1875,40,53,32
gemma-2-2b,0,fr,ko,fr,fr,zh,desc,val,4.1875,5.21875,5.125,1.03125,0.9375,3488,3776,3023
gemma-2-2b,0,fr,ko,fr,fr,ja,desc,val,4.03125,3.90625,4.53125,-0.125,0.5,3727,7383,4078
gemma-2-2b,0,fr,ko,fr,fr,ko,desc,val,0.0,0.0,0.0,0.0,0.0,27118,41750,34056
gemma-2-2b,0,fr,ko,fr,fr,en,desc,freq,12.875,13.8125,13.0625,0.9375,0.1875,26,33,25
gemma-2-2b,0,fr,ko,fr,fr,fr,desc,freq,20.375,22.0,21.0,1.625,0.625,0,0,0
gemma-2-2b,0,fr,ko,fr,fr,de,desc,freq,9.0625,9.5625,9.0625,0.5,0.0,283,404,304
gemma-2-2b,0,fr,ko,fr,fr,es,desc,freq,12.3125,13.375,12.625,1.0625,0.3125,40,53,37
gemma-2-2b,0,fr,ko,fr,fr,zh,desc,freq,4.1875,5.21875,4.46875,1.03125,0.28125,3488,3776,3461
gemma-2-2b,0,fr,ko,fr,fr,ja,desc,freq,4.03125,3.90625,4.3125,-0.125,0.28125,3727,7383,3700
gemma-2-2b,0,fr,ko,fr,fr,ko,desc,freq,0.0,0.0,0.0,0.0,0.0,27118,41750,29444
gemma-2-2b,0,fr,ko,fr,fr,en,val,desc,12.875,13.6875,12.375,0.8125,-0.5,26,17,17
