model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,es,es,en,en,en,desc,desc,-12.625,nan,nan,nan,nan,30,13855,13855
qwen3-4b,0,es,es,en,en,fr,desc,desc,-9.125,nan,nan,nan,nan,6,1728,1728
qwen3-4b,0,es,es,en,en,de,desc,desc,-21.25,nan,nan,nan,nan,4177,21062,21062
qwen3-4b,0,es,es,en,en,es,desc,desc,0.0,nan,nan,nan,nan,0,76,76
qwen3-4b,0,es,es,en,en,zh,desc,desc,-21.0,nan,nan,nan,nan,3852,100250,100250
qwen3-4b,0,es,es,en,en,ja,desc,desc,-18.0,nan,nan,nan,nan,828,132430,132430
qwen3-4b,0,es,es,en,en,ko,desc,desc,-22.875,nan,nan,nan,nan,9226,60315,60315
qwen3-4b,0,es,es,en,en,en,desc,val,-12.625,nan,nan,nan,nan,30,13855,13855
qwen3-4b,0,es,es,en,en,fr,desc,val,-9.125,nan,nan,nan,nan,6,1728,1728
qwen3-4b,0,es,es,en,en,de,desc,val,-21.25,nan,nan,nan,nan,4177,21062,21062
qwen3-4b,0,es,es,en,en,es,desc,val,0.0,nan,nan,nan,nan,0,76,76
qwen3-4b,0,es,es,en,en,zh,desc,val,-21.0,nan,nan,nan,nan,3852,100250,100250
qwen3-4b,0,es,es,en,en,ja,desc,val,-18.0,nan,nan,nan,nan,828,132430,132430
qwen3-4b,0,es,es,en,en,ko,desc,val,-22.875,nan,nan,nan,nan,9226,60315,60315
qwen3-4b,0,es,es,en,en,en,desc,freq,-12.625,nan,nan,nan,nan,30,13855,13855
qwen3-4b,0,es,es,en,en,fr,desc,freq,-9.125,nan,nan,nan,nan,6,1728,1728
qwen3-4b,0,es,es,en,en,de,desc,freq,-21.25,nan,nan,nan,nan,4177,21062,21062
qwen3-4b,0,es,es,en,en,es,desc,freq,0.0,nan,nan,nan,nan,0,76,76
qwen3-4b,0,es,es,en,en,zh,desc,freq,-21.0,nan,nan,nan,nan,3852,100250,100250
qwen3-4b,0,es,es,en,en,ja,desc,freq,-18.0,nan,nan,nan,nan,828,132430,132430
qwen3-4b,0,es,es,en,en,ko,desc,freq,-22.875,nan,nan,nan,nan,9226,60315,60315
qwen3-4b,0,es,es,en,en,en,val,desc,-12.625,-9.625,-9.625,3.0,3.0,30,66,66
qwen3-4b,0,es,es,en,en,fr,val,desc,-9.125,-6.0625,-6.0,3.0625,3.125,6,6,5
qwen3-4b,0,es,es,en,en,de,val,desc,-21.25,-17.25,-17.25,4.0,4.0,4177,10745,10607
qwen3-4b,0,es,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,0,1,1
qwen3-4b,0,es,es,en,en,zh,val,desc,-21.0,-14.625,-15.125,6.375,5.875,3852,2145,2879
qwen3-4b,0,es,es,en,en,ja,val,desc,-18.0,-12.125,-11.9375,5.875,6.0625,828,429,357
qwen3-4b,0,es,es,en,en,ko,val,desc,-22.875,-15.125,-16.125,7.75,6.75,9226,2987,5648
qwen3-4b,0,es,es,en,en,en,val,val,-12.625,-9.625,-12.625,3.0,0.0,30,66,30
qwen3-4b,0,es,es,en,en,fr,val,val,-9.125,-6.0625,-9.125,3.0625,0.0,6,6,6
qwen3-4b,0,es,es,en,en,de,val,val,-21.25,-17.25,-21.25,4.0,0.0,4177,10745,4177
qwen3-4b,0,es,es,en,en,es,val,val,0.0,0.0,0.0,0.0,0.0,0,1,0
qwen3-4b,0,es,es,en,en,zh,val,val,-21.0,-14.625,-21.0,6.375,0.0,3852,2145,3852
qwen3-4b,0,es,es,en,en,ja,val,val,-18.0,-12.125,-18.0,5.875,0.0,828,429,828
qwen3-4b,0,es,es,en,en,ko,val,val,-22.875,-15.125,-22.875,7.75,0.0,9226,2987,9226
qwen3-4b,0,es,es,en,en,en,val,freq,-12.625,-9.625,-9.625,3.0,3.0,30,66,49
qwen3-4b,0,es,es,en,en,fr,val,freq,-9.125,-6.0625,-6.25,3.0625,2.875,6,6,5
qwen3-4b,0,es,es,en,en,de,val,freq,-21.25,-17.25,-17.625,4.0,3.625,4177,10745,9509
qwen3-4b,0,es,es,en,en,es,val,freq,0.0,0.0,0.0,0.0,0.0,0,1,1
qwen3-4b,0,es,es,en,en,zh,val,freq,-21.0,-14.625,-15.4375,6.375,5.5625,3852,2145,2591
qwen3-4b,0,es,es,en,en,ja,val,freq,-18.0,-12.125,-12.875,5.875,5.125,828,429,527
qwen3-4b,0,es,es,en,en,ko,val,freq,-22.875,-15.125,-16.75,7.75,6.125,9226,2987,5634
