model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,ko,de,en,en,en,desc,desc,8.375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,de,en,en,fr,desc,desc,2.109375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,de,en,en,de,desc,desc,0.0,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,de,en,en,es,desc,desc,1.828125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,de,en,en,zh,desc,desc,7.625,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,de,en,en,ja,desc,desc,6.9375,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,de,en,en,ko,desc,desc,13.25,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,de,en,en,en,desc,val,8.375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,de,en,en,fr,desc,val,2.109375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,de,en,en,de,desc,val,0.0,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,de,en,en,es,desc,val,1.828125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,de,en,en,zh,desc,val,7.625,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,de,en,en,ja,desc,val,6.9375,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,de,en,en,ko,desc,val,13.25,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,de,en,en,en,desc,freq,8.375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,de,en,en,fr,desc,freq,2.109375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,de,en,en,de,desc,freq,0.0,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,de,en,en,es,desc,freq,1.828125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,de,en,en,zh,desc,freq,7.625,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,de,en,en,ja,desc,freq,6.9375,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,de,en,en,ko,desc,freq,13.25,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,de,en,en,en,val,desc,8.375,7.75,7.90625,-0.625,-0.46875,14,102,116
qwen3-4b,0,ko,de,en,en,fr,val,desc,2.109375,3.125,3.3125,1.015625,1.203125,1346,3320,3690
qwen3-4b,0,ko,de,en,en,de,val,desc,0.0,0.0,0.0,0.0,0.0,6022,29184,34298
qwen3-4b,0,ko,de,en,en,es,val,desc,1.828125,0.53125,0.84375,-1.296875,-0.984375,1652,21255,21068
qwen3-4b,0,ko,de,en,en,zh,val,desc,7.625,10.0,9.875,2.375,2.25,41,11,16
qwen3-4b,0,ko,de,en,en,ja,val,desc,6.9375,9.125,9.5,2.1875,2.5625,83,24,26
qwen3-4b,0,ko,de,en,en,ko,val,desc,13.25,13.25,13.75,0.0,0.5,0,0,0
qwen3-4b,0,ko,de,en,en,en,val,val,8.375,7.75,8.375,-0.625,0.0,14,102,14
qwen3-4b,0,ko,de,en,en,fr,val,val,2.109375,3.125,2.109375,1.015625,0.0,1346,3320,1346
qwen3-4b,0,ko,de,en,en,de,val,val,0.0,0.0,0.0,0.0,0.0,6022,29184,6022
qwen3-4b,0,ko,de,en,en,es,val,val,1.828125,0.53125,1.828125,-1.296875,0.0,1652,21255,1652
qwen3-4b,0,ko,de,en,en,zh,val,val,7.625,10.0,7.625,2.375,0.0,41,11,41
qwen3-4b,0,ko,de,en,en,ja,val,val,6.9375,9.125,6.9375,2.1875,0.0,83,24,83
qwen3-4b,0,ko,de,en,en,ko,val,val,13.25,13.25,13.25,0.0,0.0,0,0,0
qwen3-4b,0,ko,de,en,en,en,val,freq,8.375,7.75,8.5,-0.625,0.125,14,102,92
qwen3-4b,0,ko,de,en,en,fr,val,freq,2.109375,3.125,3.4375,1.015625,1.328125,1346,3320,3457
qwen3-4b,0,ko,de,en,en,de,val,freq,0.0,0.0,0.0,0.0,0.0,6022,29184,33045
qwen3-4b,0,ko,de,en,en,es,val,freq,1.828125,0.53125,1.0,-1.296875,-0.828125,1652,21255,18549
qwen3-4b,0,ko,de,en,en,zh,val,freq,7.625,10.0,10.3125,2.375,2.6875,41,11,14
qwen3-4b,0,ko,de,en,en,ja,val,freq,6.9375,9.125,9.1875,2.1875,2.25,83,24,58
qwen3-4b,0,ko,de,en,en,ko,val,freq,13.25,13.25,14.375,0.0,1.125,0,0,0
qwen3-4b,0,ko,de,en,en,en,freq,desc,8.375,7.65625,8.0625,-0.71875,-0.3125,14,17,21
qwen3-4b,0,ko,de,en,en,fr,freq,desc,2.109375,1.59375,2.15625,-0.515625,0.046875,1346,1315,1319
qwen3-4b,0,ko,de,en,en,de,freq,desc,0.0,0.0,0.0,0.0,0.0,6022,4182,6135
qwen3-4b,0,ko,de,en,en,es,freq,desc,1.828125,1.15625,1.84375,-0.671875,0.015625,1652,1807,1651
qwen3-4b,0,ko,de,en,en,zh,freq,desc,7.625,7.21875,7.1875,-0.40625,-0.4375,41,28,50
qwen3-4b,0,ko,de,en,en,ja,freq,desc,6.9375,6.84375,7.1875,-0.09375,0.25,83,39,52
qwen3-4b,0,ko,de,en,en,ko,freq,desc,13.25,12.0,13.0,-1.25,-0.25,0,0,0
qwen3-4b,0,ko,de,en,en,en,freq,val,8.375,7.65625,8.25,-0.71875,-0.125,14,17,14
qwen3-4b,0,ko,de,en,en,fr,freq,val,2.109375,1.59375,2.109375,-0.515625,0.0,1346,1315,1325
qwen3-4b,0,ko,de,en,en,de,freq,val,0.0,0.0,0.0,0.0,0.0,6022,4182,5845
qwen3-4b,0,ko,de,en,en,es,freq,val,1.828125,1.15625,1.703125,-0.671875,-0.125,1652,1807,1749
qwen3-4b,0,ko,de,en,en,zh,freq,val,7.625,7.21875,7.4375,-0.40625,-0.1875,41,28,42
qwen3-4b,0,ko,de,en,en,ja,freq,val,6.9375,6.84375,6.8125,-0.09375,-0.125,83,39,81
qwen3-4b,0,ko,de,en,en,ko,freq,val,13.25,12.0,13.1875,-1.25,-0.0625,0,0,0
qwen3-4b,0,ko,de,en,en,en,freq,freq,8.375,7.65625,8.375,-0.71875,0.0,14,17,14
qwen3-4b,0,ko,de,en,en,fr,freq,freq,2.109375,1.59375,2.109375,-0.515625,0.0,1346,1315,1346
qwen3-4b,0,ko,de,en,en,de,freq,freq,0.0,0.0,0.0,0.0,0.0,6022,4182,6022
qwen3-4b,0,ko,de,en,en,es,freq,freq,1.828125,1.15625,1.828125,-0.671875,0.0,1652,1807,1652
qwen3-4b,0,ko,de,en,en,zh,freq,freq,7.625,7.21875,7.625,-0.40625,0.0,41,28,41
qwen3-4b,0,ko,de,en,en,ja,freq,freq,6.9375,6.84375,6.9375,-0.09375,0.0,83,39,83
qwen3-4b,0,ko,de,en,en,ko,freq,freq,13.25,12.0,13.25,-1.25,0.0,0,0,0
qwen3-4b,0,ko,de,fr,fr,en,desc,desc,8.375,4.1875,8.375,-4.1875,0.0,14,75,14
qwen3-4b,0,ko,de,fr,fr,fr,desc,desc,2.109375,6.75,2.109375,4.640625,0.0,1346,11,1346
qwen3-4b,0,ko,de,fr,fr,de,desc,desc,0.0,0.0,0.0,0.0,0.0,6022,1508,6022
qwen3-4b,0,ko,de,fr,fr,es,desc,desc,1.828125,1.9375,1.828125,0.109375,0.0,1652,379,1652
qwen3-4b,0,ko,de,fr,fr,zh,desc,desc,7.625,4.3125,7.625,-3.3125,0.0,41,71,41
qwen3-4b,0,ko,de,fr,fr,ja,desc,desc,6.9375,5.1875,6.9375,-1.75,0.0,83,35,83
qwen3-4b,0,ko,de,fr,fr,ko,desc,desc,13.25,7.4375,13.25,-5.8125,0.0,0,5,0
qwen3-4b,0,ko,de,fr,fr,en,desc,val,8.375,4.1875,8.25,-4.1875,-0.125,14,75,19
qwen3-4b,0,ko,de,fr,fr,fr,desc,val,2.109375,6.75,2.890625,4.640625,0.78125,1346,11,857
qwen3-4b,0,ko,de,fr,fr,de,desc,val,0.0,0.0,0.0,0.0,0.0,6022,1508,6304
qwen3-4b,0,ko,de,fr,fr,es,desc,val,1.828125,1.9375,2.140625,0.109375,0.3125,1652,379,1400
qwen3-4b,0,ko,de,fr,fr,zh,desc,val,7.625,4.3125,7.75,-3.3125,0.125,41,71,37
qwen3-4b,0,ko,de,fr,fr,ja,desc,val,6.9375,5.1875,6.8125,-1.75,-0.125,83,35,86
qwen3-4b,0,ko,de,fr,fr,ko,desc,val,13.25,7.4375,13.125,-5.8125,-0.125,0,5,0
qwen3-4b,0,ko,de,fr,fr,en,desc,freq,8.375,4.1875,8.3125,-4.1875,-0.0625,14,75,18
qwen3-4b,0,ko,de,fr,fr,fr,desc,freq,2.109375,6.75,2.390625,4.640625,0.28125,1346,11,1125
qwen3-4b,0,ko,de,fr,fr,de,desc,freq,0.0,0.0,0.0,0.0,0.0,6022,1508,6097
qwen3-4b,0,ko,de,fr,fr,es,desc,freq,1.828125,1.9375,2.046875,0.109375,0.21875,1652,379,1408
qwen3-4b,0,ko,de,fr,fr,zh,desc,freq,7.625,4.3125,7.625,-3.3125,0.0,41,71,39
qwen3-4b,0,ko,de,fr,fr,ja,desc,freq,6.9375,5.1875,6.875,-1.75,-0.0625,83,35,85
qwen3-4b,0,ko,de,fr,fr,ko,desc,freq,13.25,7.4375,13.125,-5.8125,-0.125,0,5,0
qwen3-4b,0,ko,de,fr,fr,en,val,desc,8.375,4.03125,7.53125,-4.34375,-0.84375,14,42,6
qwen3-4b,0,ko,de,fr,fr,fr,val,desc,2.109375,6.65625,2.40625,4.546875,0.296875,1346,2,770
qwen3-4b,0,ko,de,fr,fr,de,val,desc,0.0,0.0,0.0,0.0,0.0,6022,1315,5490
qwen3-4b,0,ko,de,fr,fr,es,val,desc,1.828125,2.78125,2.78125,0.953125,0.953125,1652,126,555
qwen3-4b,0,ko,de,fr,fr,zh,val,desc,7.625,3.34375,6.34375,-4.28125,-1.28125,41,75,36
qwen3-4b,0,ko,de,fr,fr,ja,val,desc,6.9375,4.53125,6.15625,-2.40625,-0.78125,83,28,44
qwen3-4b,0,ko,de,fr,fr,ko,val,desc,13.25,5.34375,10.375,-7.90625,-2.875,0,13,0
qwen3-4b,0,ko,de,fr,fr,en,val,val,8.375,4.03125,8.375,-4.34375,0.0,14,42,14
qwen3-4b,0,ko,de,fr,fr,fr,val,val,2.109375,6.65625,2.109375,4.546875,0.0,1346,2,1346
qwen3-4b,0,ko,de,fr,fr,de,val,val,0.0,0.0,0.0,0.0,0.0,6022,1315,6022
qwen3-4b,0,ko,de,fr,fr,es,val,val,1.828125,2.78125,1.828125,0.953125,0.0,1652,126,1652
