model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,en,de,en,en,en,desc,desc,17.875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,de,en,en,fr,desc,desc,-0.59375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,de,en,en,de,desc,desc,0.0,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,de,en,en,es,desc,desc,3.40625,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,de,en,en,zh,desc,desc,5.65625,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,de,en,en,ja,desc,desc,3.78125,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,de,en,en,ko,desc,desc,-2.75,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,de,en,en,en,desc,val,17.875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,de,en,en,fr,desc,val,-0.59375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,de,en,en,de,desc,val,0.0,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,de,en,en,es,desc,val,3.40625,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,de,en,en,zh,desc,val,5.65625,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,de,en,en,ja,desc,val,3.78125,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,de,en,en,ko,desc,val,-2.75,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,de,en,en,en,desc,freq,17.875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,de,en,en,fr,desc,freq,-0.59375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,de,en,en,de,desc,freq,0.0,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,de,en,en,es,desc,freq,3.40625,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,de,en,en,zh,desc,freq,5.65625,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,de,en,en,ja,desc,freq,3.78125,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,de,en,en,ko,desc,freq,-2.75,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,de,en,en,en,val,desc,17.875,14.75,15.0,-3.125,-2.875,0,0,0
qwen3-4b,0,en,de,en,en,fr,val,desc,-0.59375,0.96875,1.09375,1.5625,1.6875,1362,2263,1799
qwen3-4b,0,en,de,en,en,de,val,desc,0.0,0.0,0.0,0.0,0.0,991,4363,3783
qwen3-4b,0,en,de,en,en,es,val,desc,3.40625,2.03125,2.15625,-1.375,-1.25,114,1023,785
qwen3-4b,0,en,de,en,en,zh,val,desc,5.65625,8.875,8.125,3.21875,2.46875,31,11,18
qwen3-4b,0,en,de,en,en,ja,val,desc,3.78125,6.46875,6.46875,2.6875,2.6875,88,57,43
qwen3-4b,0,en,de,en,en,ko,val,desc,-2.75,2.71875,1.46875,5.46875,4.21875,3896,641,1422
qwen3-4b,0,en,de,en,en,en,val,val,17.875,14.75,17.875,-3.125,0.0,0,0,0
qwen3-4b,0,en,de,en,en,fr,val,val,-0.59375,0.96875,-0.59375,1.5625,0.0,1362,2263,1362
