model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,ja,fr,en,en,en,desc,desc,9.75,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,fr,en,en,fr,desc,desc,0.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,fr,en,en,de,desc,desc,2.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,fr,en,en,es,desc,desc,3.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,fr,en,en,zh,desc,desc,7.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,fr,en,en,ja,desc,desc,21.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,fr,en,en,ko,desc,desc,0.9765625,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,fr,en,en,en,desc,val,9.75,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,fr,en,en,fr,desc,val,0.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,fr,en,en,de,desc,val,2.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,fr,en,en,es,desc,val,3.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,fr,en,en,zh,desc,val,7.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,fr,en,en,ja,desc,val,21.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,fr,en,en,ko,desc,val,0.9765625,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,fr,en,en,en,desc,freq,9.75,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,fr,en,en,fr,desc,freq,0.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,fr,en,en,de,desc,freq,2.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,fr,en,en,es,desc,freq,3.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,fr,en,en,zh,desc,freq,7.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,fr,en,en,ja,desc,freq,21.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,fr,en,en,ko,desc,freq,0.9765625,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,fr,en,en,en,val,desc,9.75,6.5,6.15625,-3.25,-3.59375,73,113,202
qwen3-4b,0,ja,fr,en,en,fr,val,desc,0.0,0.0,0.0,0.0,0.0,23551,30142,34326
qwen3-4b,0,ja,fr,en,en,de,val,desc,2.0,-0.65625,-1.078125,-2.65625,-3.078125,7180,45998,63624
qwen3-4b,0,ja,fr,en,en,es,val,desc,3.40625,-0.09375,-0.03125,-3.5,-3.4375,3035,32141,35048
qwen3-4b,0,ja,fr,en,en,zh,val,desc,7.78125,5.9375,6.71875,-1.84375,-1.0625,261,175,132
qwen3-4b,0,ja,fr,en,en,ja,val,desc,21.5,15.3125,15.75,-6.1875,-5.75,0,0,0
qwen3-4b,0,ja,fr,en,en,ko,val,desc,0.9765625,1.65625,1.6875,0.6796875,0.7109375,13511,7927,9341
qwen3-4b,0,ja,fr,en,en,en,val,val,9.75,6.5,9.75,-3.25,0.0,73,113,73
qwen3-4b,0,ja,fr,en,en,fr,val,val,0.0,0.0,0.0,0.0,0.0,23551,30142,23551
qwen3-4b,0,ja,fr,en,en,de,val,val,2.0,-0.65625,2.0,-2.65625,0.0,7180,45998,7180
qwen3-4b,0,ja,fr,en,en,es,val,val,3.40625,-0.09375,3.40625,-3.5,0.0,3035,32141,3035
qwen3-4b,0,ja,fr,en,en,zh,val,val,7.78125,5.9375,7.78125,-1.84375,0.0,261,175,261
qwen3-4b,0,ja,fr,en,en,ja,val,val,21.5,15.3125,21.5,-6.1875,0.0,0,0,0
qwen3-4b,0,ja,fr,en,en,ko,val,val,0.9765625,1.65625,0.9765625,0.6796875,0.0,13511,7927,13511
qwen3-4b,0,ja,fr,en,en,en,val,freq,9.75,6.5,6.90625,-3.25,-2.84375,73,113,218
qwen3-4b,0,ja,fr,en,en,fr,val,freq,0.0,0.0,0.0,0.0,0.0,23551,30142,37514
qwen3-4b,0,ja,fr,en,en,de,val,freq,2.0,-0.65625,-0.875,-2.65625,-2.875,7180,45998,60954
qwen3-4b,0,ja,fr,en,en,es,val,freq,3.40625,-0.09375,0.03125,-3.5,-3.375,3035,32141,36831
qwen3-4b,0,ja,fr,en,en,zh,val,freq,7.78125,5.9375,7.84375,-1.84375,0.0625,261,175,108
qwen3-4b,0,ja,fr,en,en,ja,val,freq,21.5,15.3125,16.125,-6.1875,-5.375,0,0,0
qwen3-4b,0,ja,fr,en,en,ko,val,freq,0.9765625,1.65625,2.21875,0.6796875,1.2421875,13511,7927,7289
qwen3-4b,0,ja,fr,en,en,en,freq,desc,9.75,9.3125,8.8125,-0.4375,-0.9375,73,50,77
qwen3-4b,0,ja,fr,en,en,fr,freq,desc,0.0,0.0,0.0,0.0,0.0,23551,20930,18765
qwen3-4b,0,ja,fr,en,en,de,freq,desc,2.0,2.375,1.609375,0.375,-0.390625,7180,4764,7063
qwen3-4b,0,ja,fr,en,en,es,freq,desc,3.40625,3.34375,3.5625,-0.0625,0.15625,3035,2508,2040
qwen3-4b,0,ja,fr,en,en,zh,freq,desc,7.78125,5.71875,6.28125,-2.0625,-1.5,261,519,374
qwen3-4b,0,ja,fr,en,en,ja,freq,desc,21.5,20.5,20.75,-1.0,-0.75,0,0,0
qwen3-4b,0,ja,fr,en,en,ko,freq,desc,0.9765625,0.296875,0.3984375,-0.6796875,-0.578125,13511,17738,14915
qwen3-4b,0,ja,fr,en,en,en,freq,val,9.75,9.3125,9.5625,-0.4375,-0.1875,73,50,75
qwen3-4b,0,ja,fr,en,en,fr,freq,val,0.0,0.0,0.0,0.0,0.0,23551,20930,22599
qwen3-4b,0,ja,fr,en,en,de,freq,val,2.0,2.375,2.015625,0.375,0.015625,7180,4764,6877
qwen3-4b,0,ja,fr,en,en,es,freq,val,3.40625,3.34375,3.53125,-0.0625,0.125,3035,2508,2753
