model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,fr,ja,en,en,en,desc,desc,7.34375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,ja,en,en,fr,desc,desc,20.125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,ja,en,en,de,desc,desc,0.9375,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,ja,en,en,es,desc,desc,11.125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,ja,en,en,zh,desc,desc,0.34375,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,ja,en,en,ja,desc,desc,0.0,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,ja,en,en,ko,desc,desc,-6.3125,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,ja,en,en,en,desc,val,7.34375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,ja,en,en,fr,desc,val,20.125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,ja,en,en,de,desc,val,0.9375,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,ja,en,en,es,desc,val,11.125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,ja,en,en,zh,desc,val,0.34375,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,ja,en,en,ja,desc,val,0.0,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,ja,en,en,ko,desc,val,-6.3125,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,ja,en,en,en,desc,freq,7.34375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,ja,en,en,fr,desc,freq,20.125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,ja,en,en,de,desc,freq,0.9375,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,ja,en,en,es,desc,freq,11.125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,ja,en,en,zh,desc,freq,0.34375,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,ja,en,en,ja,desc,freq,0.0,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,ja,en,en,ko,desc,freq,-6.3125,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,ja,en,en,en,val,desc,7.34375,3.8125,3.6875,-3.53125,-3.65625,14,16,19
qwen3-4b,0,fr,ja,en,en,fr,val,desc,20.125,15.1875,15.3125,-4.9375,-4.8125,0,0,0
qwen3-4b,0,fr,ja,en,en,de,val,desc,0.9375,-2.53125,-2.71875,-3.46875,-3.65625,454,1414,1306
qwen3-4b,0,fr,ja,en,en,es,val,desc,11.125,5.9375,5.8125,-5.1875,-5.3125,3,4,4
qwen3-4b,0,fr,ja,en,en,zh,val,desc,0.34375,0.1875,-0.625,-0.15625,-0.96875,640,222,364
qwen3-4b,0,fr,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,766,257,214
qwen3-4b,0,fr,ja,en,en,ko,val,desc,-6.3125,-4.6875,-6.28125,1.625,0.03125,17305,5753,11994
qwen3-4b,0,fr,ja,en,en,en,val,val,7.34375,3.8125,7.34375,-3.53125,0.0,14,16,14
qwen3-4b,0,fr,ja,en,en,fr,val,val,20.125,15.1875,20.125,-4.9375,0.0,0,0,0
qwen3-4b,0,fr,ja,en,en,de,val,val,0.9375,-2.53125,0.9375,-3.46875,0.0,454,1414,454
qwen3-4b,0,fr,ja,en,en,es,val,val,11.125,5.9375,11.125,-5.1875,0.0,3,4,3
qwen3-4b,0,fr,ja,en,en,zh,val,val,0.34375,0.1875,0.34375,-0.15625,0.0,640,222,640
qwen3-4b,0,fr,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,766,257,766
qwen3-4b,0,fr,ja,en,en,ko,val,val,-6.3125,-4.6875,-6.3125,1.625,0.0,17305,5753,17305
qwen3-4b,0,fr,ja,en,en,en,val,freq,7.34375,3.8125,4.6875,-3.53125,-2.65625,14,16,15
qwen3-4b,0,fr,ja,en,en,fr,val,freq,20.125,15.1875,16.25,-4.9375,-3.875,0,0,0
qwen3-4b,0,fr,ja,en,en,de,val,freq,0.9375,-2.53125,-1.84375,-3.46875,-2.78125,454,1414,1071
qwen3-4b,0,fr,ja,en,en,es,val,freq,11.125,5.9375,6.5625,-5.1875,-4.5625,3,4,4
qwen3-4b,0,fr,ja,en,en,zh,val,freq,0.34375,0.1875,-0.125,-0.15625,-0.46875,640,222,378
qwen3-4b,0,fr,ja,en,en,ja,val,freq,0.0,0.0,0.0,0.0,0.0,766,257,353
qwen3-4b,0,fr,ja,en,en,ko,val,freq,-6.3125,-4.6875,-5.84375,1.625,0.46875,17305,5753,11811
qwen3-4b,0,fr,ja,en,en,en,freq,desc,7.34375,6.59375,6.6875,-0.75,-0.65625,14,15,16
qwen3-4b,0,fr,ja,en,en,fr,freq,desc,20.125,19.5,19.75,-0.625,-0.375,0,0,0
qwen3-4b,0,fr,ja,en,en,de,freq,desc,0.9375,0.375,0.28125,-0.5625,-0.65625,454,508,575
qwen3-4b,0,fr,ja,en,en,es,freq,desc,11.125,10.625,10.8125,-0.5,-0.3125,3,3,3
qwen3-4b,0,fr,ja,en,en,zh,freq,desc,0.34375,0.625,-0.15625,0.28125,-0.5,640,454,738
qwen3-4b,0,fr,ja,en,en,ja,freq,desc,0.0,0.0,0.0,0.0,0.0,766,649,678
qwen3-4b,0,fr,ja,en,en,ko,freq,desc,-6.3125,-4.9375,-6.34375,1.375,-0.03125,17305,8634,16890
qwen3-4b,0,fr,ja,en,en,en,freq,val,7.34375,6.59375,7.25,-0.75,-0.09375,14,15,15
qwen3-4b,0,fr,ja,en,en,fr,freq,val,20.125,19.5,20.25,-0.625,0.125,0,0,0
qwen3-4b,0,fr,ja,en,en,de,freq,val,0.9375,0.375,0.875,-0.5625,-0.0625,454,508,493
qwen3-4b,0,fr,ja,en,en,es,freq,val,11.125,10.625,11.0625,-0.5,-0.0625,3,3,3
qwen3-4b,0,fr,ja,en,en,zh,freq,val,0.34375,0.625,0.28125,0.28125,-0.0625,640,454,699
qwen3-4b,0,fr,ja,en,en,ja,freq,val,0.0,0.0,0.0,0.0,0.0,766,649,812
qwen3-4b,0,fr,ja,en,en,ko,freq,val,-6.3125,-4.9375,-6.15625,1.375,0.15625,17305,8634,17103
qwen3-4b,0,fr,ja,en,en,en,freq,freq,7.34375,6.59375,7.34375,-0.75,0.0,14,15,14
qwen3-4b,0,fr,ja,en,en,fr,freq,freq,20.125,19.5,20.125,-0.625,0.0,0,0,0
qwen3-4b,0,fr,ja,en,en,de,freq,freq,0.9375,0.375,0.9375,-0.5625,0.0,454,508,454
qwen3-4b,0,fr,ja,en,en,es,freq,freq,11.125,10.625,11.125,-0.5,0.0,3,3,3
qwen3-4b,0,fr,ja,en,en,zh,freq,freq,0.34375,0.625,0.34375,0.28125,0.0,640,454,640
