model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,fr,en,en,en,en,desc,desc,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,en,en,en,fr,desc,desc,12.8125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,en,en,en,de,desc,desc,-6.40625,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,en,en,en,es,desc,desc,3.8125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,en,en,en,zh,desc,desc,-7.0,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,en,en,en,ja,desc,desc,-7.34375,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,en,en,en,ko,desc,desc,-13.625,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,en,en,en,en,desc,val,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,en,en,en,fr,desc,val,12.8125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,en,en,en,de,desc,val,-6.40625,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,en,en,en,es,desc,val,3.8125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,en,en,en,zh,desc,val,-7.0,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,en,en,en,ja,desc,val,-7.34375,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,en,en,en,ko,desc,val,-13.625,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,en,en,en,en,desc,freq,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,fr,en,en,en,fr,desc,freq,12.8125,nan,nan,nan,nan,0,1728,1728
qwen3-4b,0,fr,en,en,en,de,desc,freq,-6.40625,nan,nan,nan,nan,454,21062,21062
qwen3-4b,0,fr,en,en,en,es,desc,freq,3.8125,nan,nan,nan,nan,3,76,76
qwen3-4b,0,fr,en,en,en,zh,desc,freq,-7.0,nan,nan,nan,nan,640,100250,100250
qwen3-4b,0,fr,en,en,en,ja,desc,freq,-7.34375,nan,nan,nan,nan,766,132430,132430
qwen3-4b,0,fr,en,en,en,ko,desc,freq,-13.625,nan,nan,nan,nan,17305,60315,60315
qwen3-4b,0,fr,en,en,en,en,val,desc,0.0,0.0,0.0,0.0,0.0,14,16,19
qwen3-4b,0,fr,en,en,en,fr,val,desc,12.8125,11.375,11.625,-1.4375,-1.1875,0,0,0
qwen3-4b,0,fr,en,en,en,de,val,desc,-6.40625,-6.34375,-6.40625,0.0625,0.0,454,1414,1306
qwen3-4b,0,fr,en,en,en,es,val,desc,3.8125,2.125,2.125,-1.6875,-1.6875,3,4,4
qwen3-4b,0,fr,en,en,en,zh,val,desc,-7.0,-3.625,-4.3125,3.375,2.6875,640,222,364
qwen3-4b,0,fr,en,en,en,ja,val,desc,-7.34375,-3.8125,-3.6875,3.53125,3.65625,766,257,214
qwen3-4b,0,fr,en,en,en,ko,val,desc,-13.625,-8.5,-10.0,5.125,3.625,17305,5753,11994
qwen3-4b,0,fr,en,en,en,en,val,val,0.0,0.0,0.0,0.0,0.0,14,16,14
qwen3-4b,0,fr,en,en,en,fr,val,val,12.8125,11.375,12.8125,-1.4375,0.0,0,0,0
qwen3-4b,0,fr,en,en,en,de,val,val,-6.40625,-6.34375,-6.40625,0.0625,0.0,454,1414,454
qwen3-4b,0,fr,en,en,en,es,val,val,3.8125,2.125,3.8125,-1.6875,0.0,3,4,3
qwen3-4b,0,fr,en,en,en,zh,val,val,-7.0,-3.625,-7.0,3.375,0.0,640,222,640
qwen3-4b,0,fr,en,en,en,ja,val,val,-7.34375,-3.8125,-7.34375,3.53125,0.0,766,257,766
qwen3-4b,0,fr,en,en,en,ko,val,val,-13.625,-8.5,-13.625,5.125,0.0,17305,5753,17305
qwen3-4b,0,fr,en,en,en,en,val,freq,0.0,0.0,0.0,0.0,0.0,14,16,15
qwen3-4b,0,fr,en,en,en,fr,val,freq,12.8125,11.375,11.625,-1.4375,-1.1875,0,0,0
qwen3-4b,0,fr,en,en,en,de,val,freq,-6.40625,-6.34375,-6.53125,0.0625,-0.125,454,1414,1071
qwen3-4b,0,fr,en,en,en,es,val,freq,3.8125,2.125,1.875,-1.6875,-1.9375,3,4,4
qwen3-4b,0,fr,en,en,en,zh,val,freq,-7.0,-3.625,-4.8125,3.375,2.1875,640,222,378
qwen3-4b,0,fr,en,en,en,ja,val,freq,-7.34375,-3.8125,-4.6875,3.53125,2.65625,766,257,353
qwen3-4b,0,fr,en,en,en,ko,val,freq,-13.625,-8.5,-10.5,5.125,3.125,17305,5753,11811
qwen3-4b,0,fr,en,en,en,en,freq,desc,0.0,0.0,0.0,0.0,0.0,14,15,16
qwen3-4b,0,fr,en,en,en,fr,freq,desc,12.8125,12.9375,13.0,0.125,0.1875,0,0,0
qwen3-4b,0,fr,en,en,en,de,freq,desc,-6.40625,-6.21875,-6.40625,0.1875,0.0,454,508,575
qwen3-4b,0,fr,en,en,en,es,freq,desc,3.8125,4.0625,4.125,0.25,0.3125,3,3,3
qwen3-4b,0,fr,en,en,en,zh,freq,desc,-7.0,-5.96875,-6.84375,1.03125,0.15625,640,454,738
qwen3-4b,0,fr,en,en,en,ja,freq,desc,-7.34375,-6.59375,-6.6875,0.75,0.65625,766,649,678
qwen3-4b,0,fr,en,en,en,ko,freq,desc,-13.625,-11.5625,-13.0625,2.0625,0.5625,17305,8634,16890
qwen3-4b,0,fr,en,en,en,en,freq,val,0.0,0.0,0.0,0.0,0.0,14,15,15
qwen3-4b,0,fr,en,en,en,fr,freq,val,12.8125,12.9375,12.9375,0.125,0.125,0,0,0
qwen3-4b,0,fr,en,en,en,de,freq,val,-6.40625,-6.21875,-6.375,0.1875,0.03125,454,508,493
qwen3-4b,0,fr,en,en,en,es,freq,val,3.8125,4.0625,3.8125,0.25,0.0,3,3,3
qwen3-4b,0,fr,en,en,en,zh,freq,val,-7.0,-5.96875,-6.96875,1.03125,0.03125,640,454,699
qwen3-4b,0,fr,en,en,en,ja,freq,val,-7.34375,-6.59375,-7.25,0.75,0.09375,766,649,812
qwen3-4b,0,fr,en,en,en,ko,freq,val,-13.625,-11.5625,-13.4375,2.0625,0.1875,17305,8634,17103
qwen3-4b,0,fr,en,en,en,en,freq,freq,0.0,0.0,0.0,0.0,0.0,14,15,14
qwen3-4b,0,fr,en,en,en,fr,freq,freq,12.8125,12.9375,12.8125,0.125,0.0,0,0,0
qwen3-4b,0,fr,en,en,en,de,freq,freq,-6.40625,-6.21875,-6.40625,0.1875,0.0,454,508,454
qwen3-4b,0,fr,en,en,en,es,freq,freq,3.8125,4.0625,3.8125,0.25,0.0,3,3,3
qwen3-4b,0,fr,en,en,en,zh,freq,freq,-7.0,-5.96875,-7.0,1.03125,0.0,640,454,640
qwen3-4b,0,fr,en,en,en,ja,freq,freq,-7.34375,-6.59375,-7.34375,0.75,0.0,766,649,766
qwen3-4b,0,fr,en,en,en,ko,freq,freq,-13.625,-11.5625,-13.625,2.0625,0.0,17305,8634,17305
qwen3-4b,0,fr,en,fr,fr,en,desc,desc,0.0,0.0,0.0,0.0,0.0,14,13,14
qwen3-4b,0,fr,en,fr,fr,fr,desc,desc,12.8125,12.125,12.8125,-0.6875,0.0,0,0,0
qwen3-4b,0,fr,en,fr,fr,de,desc,desc,-6.40625,-6.25,-6.40625,0.15625,0.0,454,360,454
