model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,zh,en,en,en,en,desc,desc,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,en,en,en,fr,desc,desc,-4.375,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,en,en,en,de,desc,desc,-13.5,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,en,en,en,es,desc,desc,-8.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,en,en,en,zh,desc,desc,8.0625,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,en,en,en,ja,desc,desc,-5.75,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,en,en,en,ko,desc,desc,-10.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,en,en,en,en,desc,val,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,en,en,en,fr,desc,val,-4.375,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,en,en,en,de,desc,val,-13.5,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,en,en,en,es,desc,val,-8.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,en,en,en,zh,desc,val,8.0625,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,en,en,en,ja,desc,val,-5.75,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,en,en,en,ko,desc,val,-10.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,en,en,en,en,desc,freq,0.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,en,en,en,fr,desc,freq,-4.375,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,en,en,en,de,desc,freq,-13.5,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,en,en,en,es,desc,freq,-8.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,en,en,en,zh,desc,freq,8.0625,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,en,en,en,ja,desc,freq,-5.75,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,en,en,en,ko,desc,freq,-10.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,en,en,en,en,val,desc,0.0,0.0,0.0,0.0,0.0,14,37,55
qwen3-4b,0,zh,en,en,en,fr,val,desc,-4.375,-4.5,-4.0625,-0.125,0.3125,129,669,951
qwen3-4b,0,zh,en,en,en,de,val,desc,-13.5,-10.9375,-10.8125,2.5625,2.6875,26701,68584,81282
qwen3-4b,0,zh,en,en,en,es,val,desc,-8.0,-8.25,-7.84375,-0.25,0.15625,1098,11083,12533
qwen3-4b,0,zh,en,en,en,zh,val,desc,8.0625,5.9375,7.625,-2.125,-0.4375,0,0,0
qwen3-4b,0,zh,en,en,en,ja,val,desc,-5.75,-1.875,-0.9375,3.875,4.8125,303,136,113
qwen3-4b,0,zh,en,en,en,ko,val,desc,-10.625,-6.28125,-6.34375,4.34375,4.28125,5044,2295,4363
qwen3-4b,0,zh,en,en,en,en,val,val,0.0,0.0,0.0,0.0,0.0,14,37,14
qwen3-4b,0,zh,en,en,en,fr,val,val,-4.375,-4.5,-4.375,-0.125,0.0,129,669,129
qwen3-4b,0,zh,en,en,en,de,val,val,-13.5,-10.9375,-13.5,2.5625,0.0,26701,68584,26701
qwen3-4b,0,zh,en,en,en,es,val,val,-8.0,-8.25,-8.0,-0.25,0.0,1098,11083,1098
qwen3-4b,0,zh,en,en,en,zh,val,val,8.0625,5.9375,8.0625,-2.125,0.0,0,0,0
qwen3-4b,0,zh,en,en,en,ja,val,val,-5.75,-1.875,-5.75,3.875,0.0,303,136,303
qwen3-4b,0,zh,en,en,en,ko,val,val,-10.625,-6.28125,-10.625,4.34375,0.0,5044,2295,5044
qwen3-4b,0,zh,en,en,en,en,val,freq,0.0,0.0,0.0,0.0,0.0,14,37,86
qwen3-4b,0,zh,en,en,en,fr,val,freq,-4.375,-4.5,-4.8125,-0.125,-0.4375,129,669,1578
qwen3-4b,0,zh,en,en,en,de,val,freq,-13.5,-10.9375,-11.625,2.5625,1.875,26701,68584,86754
qwen3-4b,0,zh,en,en,en,es,val,freq,-8.0,-8.25,-8.5,-0.25,-0.5,1098,11083,14273
qwen3-4b,0,zh,en,en,en,zh,val,freq,8.0625,5.9375,8.1875,-2.125,0.125,0,0,0
qwen3-4b,0,zh,en,en,en,ja,val,freq,-5.75,-1.875,-1.8125,3.875,3.9375,303,136,273
qwen3-4b,0,zh,en,en,en,ko,val,freq,-10.625,-6.28125,-6.65625,4.34375,3.96875,5044,2295,4546
qwen3-4b,0,zh,en,en,en,en,freq,desc,0.0,0.0,0.0,0.0,0.0,14,9,12
qwen3-4b,0,zh,en,en,en,fr,freq,desc,-4.375,-4.4375,-3.6875,-0.0625,0.6875,129,113,100
qwen3-4b,0,zh,en,en,en,de,freq,desc,-13.5,-12.875,-12.6875,0.625,0.8125,26701,19544,23218
qwen3-4b,0,zh,en,en,en,es,freq,desc,-8.0,-8.0,-7.09375,0.0,0.90625,1098,863,740
qwen3-4b,0,zh,en,en,en,zh,freq,desc,8.0625,6.625,7.4375,-1.4375,-0.625,0,0,0
qwen3-4b,0,zh,en,en,en,ja,freq,desc,-5.75,-5.8125,-5.3125,-0.0625,0.4375,303,236,264
qwen3-4b,0,zh,en,en,en,ko,freq,desc,-10.625,-10.0625,-10.125,0.5625,0.5,5044,3170,4748
qwen3-4b,0,zh,en,en,en,en,freq,val,0.0,0.0,0.0,0.0,0.0,14,9,14
qwen3-4b,0,zh,en,en,en,fr,freq,val,-4.375,-4.4375,-4.375,-0.0625,0.0,129,113,129
qwen3-4b,0,zh,en,en,en,de,freq,val,-13.5,-12.875,-13.4375,0.625,0.0625,26701,19544,26186
qwen3-4b,0,zh,en,en,en,es,freq,val,-8.0,-8.0,-7.90625,0.0,0.09375,1098,863,1039
qwen3-4b,0,zh,en,en,en,zh,freq,val,8.0625,6.625,8.125,-1.4375,0.0625,0,0,0
qwen3-4b,0,zh,en,en,en,ja,freq,val,-5.75,-5.8125,-5.8125,-0.0625,-0.0625,303,236,317
qwen3-4b,0,zh,en,en,en,ko,freq,val,-10.625,-10.0625,-10.625,0.5625,0.0,5044,3170,4978
qwen3-4b,0,zh,en,en,en,en,freq,freq,0.0,0.0,0.0,0.0,0.0,14,9,14
qwen3-4b,0,zh,en,en,en,fr,freq,freq,-4.375,-4.4375,-4.375,-0.0625,0.0,129,113,129
qwen3-4b,0,zh,en,en,en,de,freq,freq,-13.5,-12.875,-13.5,0.625,0.0,26701,19544,26701
qwen3-4b,0,zh,en,en,en,es,freq,freq,-8.0,-8.0,-8.0,0.0,0.0,1098,863,1098
qwen3-4b,0,zh,en,en,en,zh,freq,freq,8.0625,6.625,8.0625,-1.4375,0.0,0,0,0
qwen3-4b,0,zh,en,en,en,ja,freq,freq,-5.75,-5.8125,-5.75,-0.0625,0.0,303,236,303
qwen3-4b,0,zh,en,en,en,ko,freq,freq,-10.625,-10.0625,-10.625,0.5625,0.0,5044,3170,5044
qwen3-4b,0,zh,en,fr,fr,en,desc,desc,0.0,0.0,0.0,0.0,0.0,14,17,14
qwen3-4b,0,zh,en,fr,fr,fr,desc,desc,-4.375,0.0625,-4.375,4.4375,0.0,129,15,129
qwen3-4b,0,zh,en,fr,fr,de,desc,desc,-13.5,-11.0,-13.5,2.5,0.0,26701,10563,26701
qwen3-4b,0,zh,en,fr,fr,es,desc,desc,-8.0,-5.71875,-8.0,2.28125,0.0,1098,430,1098
qwen3-4b,0,zh,en,fr,fr,zh,desc,desc,8.0625,7.75,8.0625,-0.3125,0.0,0,0,0
qwen3-4b,0,zh,en,fr,fr,ja,desc,desc,-5.75,-3.8125,-5.75,1.9375,0.0,303,141,303
qwen3-4b,0,zh,en,fr,fr,ko,desc,desc,-10.625,-11.8125,-10.625,-1.1875,0.0,5044,17119,5044
qwen3-4b,0,zh,en,fr,fr,en,desc,val,0.0,0.0,0.0,0.0,0.0,14,17,14
qwen3-4b,0,zh,en,fr,fr,fr,desc,val,-4.375,0.0625,-3.6875,4.4375,0.6875,129,15,92
qwen3-4b,0,zh,en,fr,fr,de,desc,val,-13.5,-11.0,-13.125,2.5,0.375,26701,10563,23010
qwen3-4b,0,zh,en,fr,fr,es,desc,val,-8.0,-5.71875,-7.65625,2.28125,0.34375,1098,430,884
qwen3-4b,0,zh,en,fr,fr,zh,desc,val,8.0625,7.75,7.9375,-0.3125,-0.125,0,0,0
qwen3-4b,0,zh,en,fr,fr,ja,desc,val,-5.75,-3.8125,-5.75,1.9375,0.0,303,141,283
qwen3-4b,0,zh,en,fr,fr,ko,desc,val,-10.625,-11.8125,-10.75,-1.1875,-0.125,5044,17119,5389
qwen3-4b,0,zh,en,fr,fr,en,desc,freq,0.0,0.0,0.0,0.0,0.0,14,17,14
qwen3-4b,0,zh,en,fr,fr,fr,desc,freq,-4.375,0.0625,-4.0,4.4375,0.375,129,15,111
qwen3-4b,0,zh,en,fr,fr,de,desc,freq,-13.5,-11.0,-13.375,2.5,0.125,26701,10563,25962
qwen3-4b,0,zh,en,fr,fr,es,desc,freq,-8.0,-5.71875,-7.65625,2.28125,0.34375,1098,430,923
qwen3-4b,0,zh,en,fr,fr,zh,desc,freq,8.0625,7.75,8.125,-0.3125,0.0625,0,0,0
qwen3-4b,0,zh,en,fr,fr,ja,desc,freq,-5.75,-3.8125,-5.75,1.9375,0.0,303,141,311
qwen3-4b,0,zh,en,fr,fr,ko,desc,freq,-10.625,-11.8125,-10.6875,-1.1875,-0.0625,5044,17119,5288
qwen3-4b,0,zh,en,fr,fr,en,val,desc,0.0,0.0,0.0,0.0,0.0,14,16,17
qwen3-4b,0,zh,en,fr,fr,fr,val,desc,-4.375,-2.0,-4.125,2.375,0.25,129,66,219
qwen3-4b,0,zh,en,fr,fr,de,val,desc,-13.5,-9.125,-10.5,4.375,3.0,26701,11376,17064
qwen3-4b,0,zh,en,fr,fr,es,val,desc,-8.0,-5.125,-5.625,2.875,2.375,1098,545,575
qwen3-4b,0,zh,en,fr,fr,zh,val,desc,8.0625,4.375,4.4375,-3.6875,-3.625,0,0,0
qwen3-4b,0,zh,en,fr,fr,ja,val,desc,-5.75,-2.5625,-3.9375,3.1875,1.8125,303,104,203
qwen3-4b,0,zh,en,fr,fr,ko,val,desc,-10.625,-11.0,-10.0,-0.375,0.625,5044,41164,11633
qwen3-4b,0,zh,en,fr,fr,en,val,val,0.0,0.0,0.0,0.0,0.0,14,16,14
qwen3-4b,0,zh,en,fr,fr,fr,val,val,-4.375,-2.0,-4.375,2.375,0.0,129,66,129
qwen3-4b,0,zh,en,fr,fr,de,val,val,-13.5,-9.125,-13.5,4.375,0.0,26701,11376,26701
qwen3-4b,0,zh,en,fr,fr,es,val,val,-8.0,-5.125,-8.0,2.875,0.0,1098,545,1098
qwen3-4b,0,zh,en,fr,fr,zh,val,val,8.0625,4.375,8.0625,-3.6875,0.0,0,0,0
qwen3-4b,0,zh,en,fr,fr,ja,val,val,-5.75,-2.5625,-5.75,3.1875,0.0,303,104,303
qwen3-4b,0,zh,en,fr,fr,ko,val,val,-10.625,-11.0,-10.625,-0.375,0.0,5044,41164,5044
qwen3-4b,0,zh,en,fr,fr,en,val,freq,0.0,0.0,0.0,0.0,0.0,14,16,14
qwen3-4b,0,zh,en,fr,fr,fr,val,freq,-4.375,-2.0,-5.0625,2.375,-0.6875,129,66,275
qwen3-4b,0,zh,en,fr,fr,de,val,freq,-13.5,-9.125,-12.0,4.375,1.5,26701,11376,24092
