model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,en,ja,en,en,en,desc,desc,14.0625,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,ja,en,en,fr,desc,desc,-4.375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,ja,en,en,de,desc,desc,-3.78125,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,ja,en,en,es,desc,desc,-0.375,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,ja,en,en,zh,desc,desc,1.875,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,ja,en,en,ja,desc,desc,0.0,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,ja,en,en,ko,desc,desc,-6.53125,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,ja,en,en,en,desc,val,14.0625,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,ja,en,en,fr,desc,val,-4.375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,ja,en,en,de,desc,val,-3.78125,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,ja,en,en,es,desc,val,-0.375,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,ja,en,en,zh,desc,val,1.875,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,ja,en,en,ja,desc,val,0.0,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,ja,en,en,ko,desc,val,-6.53125,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,ja,en,en,en,desc,freq,14.0625,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,ja,en,en,fr,desc,freq,-4.375,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,ja,en,en,de,desc,freq,-3.78125,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,ja,en,en,es,desc,freq,-0.375,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,ja,en,en,zh,desc,freq,1.875,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,ja,en,en,ja,desc,freq,0.0,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,ja,en,en,ko,desc,freq,-6.53125,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,ja,en,en,en,val,desc,14.0625,8.3125,8.5,-5.75,-5.5625,0,0,0
qwen3-4b,0,en,ja,en,en,fr,val,desc,-4.375,-5.5,-5.375,-1.125,-1.0,1362,2263,1799
qwen3-4b,0,en,ja,en,en,de,val,desc,-3.78125,-6.46875,-6.46875,-2.6875,-2.6875,991,4363,3783
qwen3-4b,0,en,ja,en,en,es,val,desc,-0.375,-4.4375,-4.3125,-4.0625,-3.9375,114,1023,785
qwen3-4b,0,en,ja,en,en,zh,val,desc,1.875,2.4375,1.625,0.5625,-0.25,31,11,18
qwen3-4b,0,en,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,88,57,43
qwen3-4b,0,en,ja,en,en,ko,val,desc,-6.53125,-3.75,-5.0,2.78125,1.53125,3896,641,1422
qwen3-4b,0,en,ja,en,en,en,val,val,14.0625,8.3125,14.0625,-5.75,0.0,0,0,0
qwen3-4b,0,en,ja,en,en,fr,val,val,-4.375,-5.5,-4.375,-1.125,0.0,1362,2263,1362
qwen3-4b,0,en,ja,en,en,de,val,val,-3.78125,-6.46875,-3.78125,-2.6875,0.0,991,4363,991
qwen3-4b,0,en,ja,en,en,es,val,val,-0.375,-4.4375,-0.375,-4.0625,0.0,114,1023,114
qwen3-4b,0,en,ja,en,en,zh,val,val,1.875,2.4375,1.875,0.5625,0.0,31,11,31
qwen3-4b,0,en,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,88,57,88
qwen3-4b,0,en,ja,en,en,ko,val,val,-6.53125,-3.75,-6.53125,2.78125,0.0,3896,641,3896
qwen3-4b,0,en,ja,en,en,en,val,freq,14.0625,8.3125,9.625,-5.75,-4.4375,0,0,0
qwen3-4b,0,en,ja,en,en,fr,val,freq,-4.375,-5.5,-4.875,-1.125,-0.5,1362,2263,1675
qwen3-4b,0,en,ja,en,en,de,val,freq,-3.78125,-6.46875,-5.875,-2.6875,-2.09375,991,4363,3231
qwen3-4b,0,en,ja,en,en,es,val,freq,-0.375,-4.4375,-3.75,-4.0625,-3.375,114,1023,734
qwen3-4b,0,en,ja,en,en,zh,val,freq,1.875,2.4375,2.3125,0.5625,0.4375,31,11,15
qwen3-4b,0,en,ja,en,en,ja,val,freq,0.0,0.0,0.0,0.0,0.0,88,57,59
qwen3-4b,0,en,ja,en,en,ko,val,freq,-6.53125,-3.75,-4.84375,2.78125,1.6875,3896,641,1664
qwen3-4b,0,en,ja,en,en,en,freq,desc,14.0625,12.75,13.0625,-1.3125,-1.0,0,0,0
