model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,de,ko,en,en,en,desc,desc,13.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,ko,en,en,fr,desc,desc,2.921875,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,ko,en,en,de,desc,desc,20.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,ko,en,en,es,desc,desc,10.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,ko,en,en,zh,desc,desc,4.75,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,ko,en,en,ja,desc,desc,0.828125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,ko,en,en,ko,desc,desc,0.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,ko,en,en,en,desc,val,13.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,ko,en,en,fr,desc,val,2.921875,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,ko,en,en,de,desc,val,20.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,ko,en,en,es,desc,val,10.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,ko,en,en,zh,desc,val,4.75,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,ko,en,en,ja,desc,val,0.828125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,ko,en,en,ko,desc,val,0.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,ko,en,en,en,desc,freq,13.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,ko,en,en,fr,desc,freq,2.921875,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,ko,en,en,de,desc,freq,20.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,ko,en,en,es,desc,freq,10.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,ko,en,en,zh,desc,freq,4.75,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,ko,en,en,ja,desc,freq,0.828125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,ko,en,en,ko,desc,freq,0.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,ko,en,en,en,val,desc,13.25,8.125,9.5,-5.125,-3.75,8,7,6
qwen3-4b,0,de,ko,en,en,fr,val,desc,2.921875,0.125,1.46875,-2.796875,-1.453125,1461,1366,1178
qwen3-4b,0,de,ko,en,en,de,val,desc,20.125,13.25,14.75,-6.875,-5.375,0,0,0
qwen3-4b,0,de,ko,en,en,es,val,desc,10.0,3.5,4.78125,-6.5,-5.21875,22,122,125
qwen3-4b,0,de,ko,en,en,zh,val,desc,4.75,4.125,4.59375,-0.625,-0.15625,556,79,145
qwen3-4b,0,de,ko,en,en,ja,val,desc,0.828125,0.3125,1.59375,-0.515625,0.765625,4479,1237,1107
qwen3-4b,0,de,ko,en,en,ko,val,desc,0.0,0.0,0.0,0.0,0.0,6942,1530,3326
qwen3-4b,0,de,ko,en,en,en,val,val,13.25,8.125,13.25,-5.125,0.0,8,7,8
qwen3-4b,0,de,ko,en,en,fr,val,val,2.921875,0.125,2.921875,-2.796875,0.0,1461,1366,1461
qwen3-4b,0,de,ko,en,en,de,val,val,20.125,13.25,20.125,-6.875,0.0,0,0,0
qwen3-4b,0,de,ko,en,en,es,val,val,10.0,3.5,10.0,-6.5,0.0,22,122,22
qwen3-4b,0,de,ko,en,en,zh,val,val,4.75,4.125,4.75,-0.625,0.0,556,79,556
qwen3-4b,0,de,ko,en,en,ja,val,val,0.828125,0.3125,0.828125,-0.515625,0.0,4479,1237,4479
qwen3-4b,0,de,ko,en,en,ko,val,val,0.0,0.0,0.0,0.0,0.0,6942,1530,6942
qwen3-4b,0,de,ko,en,en,en,val,freq,13.25,8.125,10.125,-5.125,-3.125,8,7,5
qwen3-4b,0,de,ko,en,en,fr,val,freq,2.921875,0.125,1.8125,-2.796875,-1.109375,1461,1366,1018
qwen3-4b,0,de,ko,en,en,de,val,freq,20.125,13.25,15.125,-6.875,-5.0,0,0,0
qwen3-4b,0,de,ko,en,en,es,val,freq,10.0,3.5,5.25,-6.5,-4.75,22,122,97
qwen3-4b,0,de,ko,en,en,zh,val,freq,4.75,4.125,4.875,-0.625,0.125,556,79,147
qwen3-4b,0,de,ko,en,en,ja,val,freq,0.828125,0.3125,1.125,-0.515625,0.296875,4479,1237,1653
qwen3-4b,0,de,ko,en,en,ko,val,freq,0.0,0.0,0.0,0.0,0.0,6942,1530,3465
qwen3-4b,0,de,ko,en,en,en,freq,desc,13.25,11.4375,12.5,-1.8125,-0.75,8,9,10
qwen3-4b,0,de,ko,en,en,fr,freq,desc,2.921875,1.03125,2.3125,-1.890625,-0.609375,1461,1900,1780
qwen3-4b,0,de,ko,en,en,de,freq,desc,20.125,18.5,19.375,-1.625,-0.75,0,0,0
qwen3-4b,0,de,ko,en,en,es,freq,desc,10.0,8.25,9.4375,-1.75,-0.5625,22,27,24
qwen3-4b,0,de,ko,en,en,zh,freq,desc,4.75,4.125,4.3125,-0.625,-0.4375,556,329,597
qwen3-4b,0,de,ko,en,en,ja,freq,desc,0.828125,-0.0625,0.90625,-0.890625,0.078125,4479,3588,3828
qwen3-4b,0,de,ko,en,en,ko,freq,desc,0.0,0.0,0.0,0.0,0.0,6942,3452,6322
qwen3-4b,0,de,ko,en,en,en,freq,val,13.25,11.4375,13.0,-1.8125,-0.25,8,9,8
qwen3-4b,0,de,ko,en,en,fr,freq,val,2.921875,1.03125,2.6875,-1.890625,-0.234375,1461,1900,1607
qwen3-4b,0,de,ko,en,en,de,freq,val,20.125,18.5,19.75,-1.625,-0.375,0,0,0
qwen3-4b,0,de,ko,en,en,es,freq,val,10.0,8.25,9.875,-1.75,-0.125,22,27,23
qwen3-4b,0,de,ko,en,en,zh,freq,val,4.75,4.125,4.65625,-0.625,-0.09375,556,329,553
qwen3-4b,0,de,ko,en,en,ja,freq,val,0.828125,-0.0625,0.8125,-0.890625,-0.015625,4479,3588,4347
qwen3-4b,0,de,ko,en,en,ko,freq,val,0.0,0.0,0.0,0.0,0.0,6942,3452,6728
qwen3-4b,0,de,ko,en,en,en,freq,freq,13.25,11.4375,13.25,-1.8125,0.0,8,9,8
qwen3-4b,0,de,ko,en,en,fr,freq,freq,2.921875,1.03125,2.921875,-1.890625,0.0,1461,1900,1461
qwen3-4b,0,de,ko,en,en,de,freq,freq,20.125,18.5,20.125,-1.625,0.0,0,0,0
qwen3-4b,0,de,ko,en,en,es,freq,freq,10.0,8.25,10.0,-1.75,0.0,22,27,22
qwen3-4b,0,de,ko,en,en,zh,freq,freq,4.75,4.125,4.75,-0.625,0.0,556,329,556
qwen3-4b,0,de,ko,en,en,ja,freq,freq,0.828125,-0.0625,0.828125,-0.890625,0.0,4479,3588,4479
qwen3-4b,0,de,ko,en,en,ko,freq,freq,0.0,0.0,0.0,0.0,0.0,6942,3452,6942
qwen3-4b,0,de,ko,fr,fr,en,desc,desc,13.25,13.125,13.25,-0.125,0.0,8,13,8
qwen3-4b,0,de,ko,fr,fr,fr,desc,desc,2.921875,10.625,2.921875,7.703125,0.0,1461,38,1461
qwen3-4b,0,de,ko,fr,fr,de,desc,desc,20.125,20.625,20.125,0.5,0.0,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,desc,desc,10.0,12.25,10.0,2.25,0.0,22,15,22
qwen3-4b,0,de,ko,fr,fr,zh,desc,desc,4.75,4.8125,4.75,0.0625,0.0,556,1377,556
qwen3-4b,0,de,ko,fr,fr,ja,desc,desc,0.828125,3.75,0.828125,2.921875,0.0,4479,2385,4479
qwen3-4b,0,de,ko,fr,fr,ko,desc,desc,0.0,0.0,0.0,0.0,0.0,6942,16314,6942
qwen3-4b,0,de,ko,fr,fr,en,desc,val,13.25,13.125,13.0625,-0.125,-0.1875,8,13,8
qwen3-4b,0,de,ko,fr,fr,fr,desc,val,2.921875,10.625,3.21875,7.703125,0.296875,1461,38,1270
qwen3-4b,0,de,ko,fr,fr,de,desc,val,20.125,20.625,20.0,0.5,-0.125,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,desc,val,10.0,12.25,10.0,2.25,0.0,22,15,21
qwen3-4b,0,de,ko,fr,fr,zh,desc,val,4.75,4.8125,4.9375,0.0625,0.1875,556,1377,500
qwen3-4b,0,de,ko,fr,fr,ja,desc,val,0.828125,3.75,0.96875,2.921875,0.140625,4479,2385,4300
qwen3-4b,0,de,ko,fr,fr,ko,desc,val,0.0,0.0,0.0,0.0,0.0,6942,16314,7218
qwen3-4b,0,de,ko,fr,fr,en,desc,freq,13.25,13.125,13.3125,-0.125,0.0625,8,13,8
qwen3-4b,0,de,ko,fr,fr,fr,desc,freq,2.921875,10.625,3.171875,7.703125,0.25,1461,38,1313
qwen3-4b,0,de,ko,fr,fr,de,desc,freq,20.125,20.625,20.125,0.5,0.0,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,desc,freq,10.0,12.25,10.125,2.25,0.125,22,15,22
qwen3-4b,0,de,ko,fr,fr,zh,desc,freq,4.75,4.8125,4.875,0.0625,0.125,556,1377,532
qwen3-4b,0,de,ko,fr,fr,ja,desc,freq,0.828125,3.75,0.921875,2.921875,0.09375,4479,2385,4403
qwen3-4b,0,de,ko,fr,fr,ko,desc,freq,0.0,0.0,0.0,0.0,0.0,6942,16314,7172
qwen3-4b,0,de,ko,fr,fr,en,val,desc,13.25,13.0,12.4375,-0.25,-0.8125,8,6,7
qwen3-4b,0,de,ko,fr,fr,fr,val,desc,2.921875,11.75,4.5,8.828125,1.578125,1461,16,586
qwen3-4b,0,de,ko,fr,fr,de,val,desc,20.125,18.5,17.75,-1.625,-2.375,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,val,desc,10.0,12.625,9.8125,2.625,-0.1875,22,9,16
qwen3-4b,0,de,ko,fr,fr,zh,val,desc,4.75,4.8125,4.625,0.0625,-0.125,556,1261,553
qwen3-4b,0,de,ko,fr,fr,ja,val,desc,0.828125,4.875,2.8125,4.046875,1.984375,4479,1217,1737
qwen3-4b,0,de,ko,fr,fr,ko,val,desc,0.0,0.0,0.0,0.0,0.0,6942,18997,9637
qwen3-4b,0,de,ko,fr,fr,en,val,val,13.25,13.0,13.25,-0.25,0.0,8,6,8
qwen3-4b,0,de,ko,fr,fr,fr,val,val,2.921875,11.75,2.921875,8.828125,0.0,1461,16,1461
qwen3-4b,0,de,ko,fr,fr,de,val,val,20.125,18.5,20.125,-1.625,0.0,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,val,val,10.0,12.625,10.0,2.625,0.0,22,9,22
qwen3-4b,0,de,ko,fr,fr,zh,val,val,4.75,4.8125,4.75,0.0625,0.0,556,1261,556
qwen3-4b,0,de,ko,fr,fr,ja,val,val,0.828125,4.875,0.828125,4.046875,0.0,4479,1217,4479
qwen3-4b,0,de,ko,fr,fr,ko,val,val,0.0,0.0,0.0,0.0,0.0,6942,18997,6942
qwen3-4b,0,de,ko,fr,fr,en,val,freq,13.25,13.0,12.875,-0.25,-0.375,8,6,6
qwen3-4b,0,de,ko,fr,fr,fr,val,freq,2.921875,11.75,3.40625,8.828125,0.484375,1461,16,1223
qwen3-4b,0,de,ko,fr,fr,de,val,freq,20.125,18.5,18.125,-1.625,-2.0,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,val,freq,10.0,12.625,9.6875,2.625,-0.3125,22,9,21
qwen3-4b,0,de,ko,fr,fr,zh,val,freq,4.75,4.8125,4.75,0.0625,0.0,556,1261,541
qwen3-4b,0,de,ko,fr,fr,ja,val,freq,0.828125,4.875,1.96875,4.046875,1.140625,4479,1217,2908
qwen3-4b,0,de,ko,fr,fr,ko,val,freq,0.0,0.0,0.0,0.0,0.0,6942,18997,9517
qwen3-4b,0,de,ko,fr,fr,en,freq,desc,13.25,13.125,13.5,-0.125,0.25,8,5,7
qwen3-4b,0,de,ko,fr,fr,fr,freq,desc,2.921875,11.3125,6.4375,8.390625,3.515625,1461,17,390
qwen3-4b,0,de,ko,fr,fr,de,freq,desc,20.125,18.125,20.0,-2.0,-0.125,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,freq,desc,10.0,12.0,11.25,2.0,1.25,22,12,19
qwen3-4b,0,de,ko,fr,fr,zh,freq,desc,4.75,4.5625,4.3125,-0.1875,-0.4375,556,1366,1244
qwen3-4b,0,de,ko,fr,fr,ja,freq,desc,0.828125,4.84375,3.265625,4.015625,2.4375,4479,1169,2178
qwen3-4b,0,de,ko,fr,fr,ko,freq,desc,0.0,0.0,0.0,0.0,0.0,6942,14464,11649
qwen3-4b,0,de,ko,fr,fr,en,freq,val,13.25,13.125,13.875,-0.125,0.625,8,5,6
qwen3-4b,0,de,ko,fr,fr,fr,freq,val,2.921875,11.3125,5.03125,8.390625,2.109375,1461,17,758
qwen3-4b,0,de,ko,fr,fr,de,freq,val,20.125,18.125,19.75,-2.0,-0.375,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,freq,val,10.0,12.0,10.75,2.0,0.75,22,12,23
qwen3-4b,0,de,ko,fr,fr,zh,freq,val,4.75,4.5625,5.25,-0.1875,0.5,556,1366,697
qwen3-4b,0,de,ko,fr,fr,ja,freq,val,0.828125,4.84375,2.9375,4.015625,2.109375,4479,1169,2273
qwen3-4b,0,de,ko,fr,fr,ko,freq,val,0.0,0.0,0.0,0.0,0.0,6942,14464,10330
qwen3-4b,0,de,ko,fr,fr,en,freq,freq,13.25,13.125,13.25,-0.125,0.0,8,5,8
qwen3-4b,0,de,ko,fr,fr,fr,freq,freq,2.921875,11.3125,2.921875,8.390625,0.0,1461,17,1461
qwen3-4b,0,de,ko,fr,fr,de,freq,freq,20.125,18.125,20.125,-2.0,0.0,0,0,0
qwen3-4b,0,de,ko,fr,fr,es,freq,freq,10.0,12.0,10.0,2.0,0.0,22,12,22
qwen3-4b,0,de,ko,fr,fr,zh,freq,freq,4.75,4.5625,4.75,-0.1875,0.0,556,1366,556
qwen3-4b,0,de,ko,fr,fr,ja,freq,freq,0.828125,4.84375,0.828125,4.015625,0.0,4479,1169,4479
qwen3-4b,0,de,ko,fr,fr,ko,freq,freq,0.0,0.0,0.0,0.0,0.0,6942,14464,6942
