model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,ja,en,en,en,en,desc,desc,0.0,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,en,en,en,fr,desc,desc,-9.75,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,en,en,en,de,desc,desc,-7.71875,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,en,en,en,es,desc,desc,-6.3125,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,en,en,en,zh,desc,desc,-1.9375,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,en,en,en,ja,desc,desc,11.8125,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,en,en,en,ko,desc,desc,-8.75,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,en,en,en,en,desc,val,0.0,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,en,en,en,fr,desc,val,-9.75,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,en,en,en,de,desc,val,-7.71875,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,en,en,en,es,desc,val,-6.3125,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,en,en,en,zh,desc,val,-1.9375,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,en,en,en,ja,desc,val,11.8125,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,en,en,en,ko,desc,val,-8.75,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,en,en,en,en,desc,freq,0.0,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,en,en,en,fr,desc,freq,-9.75,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,en,en,en,de,desc,freq,-7.71875,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,en,en,en,es,desc,freq,-6.3125,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,en,en,en,zh,desc,freq,-1.9375,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,en,en,en,ja,desc,freq,11.8125,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,en,en,en,ko,desc,freq,-8.75,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,en,en,en,en,val,desc,0.0,0.0,0.0,0.0,0.0,73,113,202
qwen3-4b,0,ja,en,en,en,fr,val,desc,-9.75,-6.5,-6.15625,3.25,3.59375,23551,30142,34326
qwen3-4b,0,ja,en,en,en,de,val,desc,-7.71875,-7.15625,-7.25,0.5625,0.46875,7180,45998,63624
qwen3-4b,0,ja,en,en,en,es,val,desc,-6.3125,-6.59375,-6.1875,-0.28125,0.125,3035,32141,35048
qwen3-4b,0,ja,en,en,en,zh,val,desc,-1.9375,-0.5625,0.5625,1.375,2.5,261,175,132
qwen3-4b,0,ja,en,en,en,ja,val,desc,11.8125,8.8125,9.625,-3.0,-2.1875,0,0,0
qwen3-4b,0,ja,en,en,en,ko,val,desc,-8.75,-4.84375,-4.46875,3.90625,4.28125,13511,7927,9341
qwen3-4b,0,ja,en,en,en,en,val,val,0.0,0.0,0.0,0.0,0.0,73,113,73
qwen3-4b,0,ja,en,en,en,fr,val,val,-9.75,-6.5,-9.75,3.25,0.0,23551,30142,23551
qwen3-4b,0,ja,en,en,en,de,val,val,-7.71875,-7.15625,-7.71875,0.5625,0.0,7180,45998,7180
qwen3-4b,0,ja,en,en,en,es,val,val,-6.3125,-6.59375,-6.3125,-0.28125,0.0,3035,32141,3035
qwen3-4b,0,ja,en,en,en,zh,val,val,-1.9375,-0.5625,-1.9375,1.375,0.0,261,175,261
qwen3-4b,0,ja,en,en,en,ja,val,val,11.8125,8.8125,11.8125,-3.0,0.0,0,0,0
qwen3-4b,0,ja,en,en,en,ko,val,val,-8.75,-4.84375,-8.75,3.90625,0.0,13511,7927,13511
qwen3-4b,0,ja,en,en,en,en,val,freq,0.0,0.0,0.0,0.0,0.0,73,113,218
qwen3-4b,0,ja,en,en,en,fr,val,freq,-9.75,-6.5,-6.90625,3.25,2.84375,23551,30142,37514
qwen3-4b,0,ja,en,en,en,de,val,freq,-7.71875,-7.15625,-7.78125,0.5625,-0.0625,7180,45998,60954
qwen3-4b,0,ja,en,en,en,es,val,freq,-6.3125,-6.59375,-6.875,-0.28125,-0.5625,3035,32141,36831
qwen3-4b,0,ja,en,en,en,zh,val,freq,-1.9375,-0.5625,0.9375,1.375,2.875,261,175,108
qwen3-4b,0,ja,en,en,en,ja,val,freq,11.8125,8.8125,9.25,-3.0,-2.5625,0,0,0
qwen3-4b,0,ja,en,en,en,ko,val,freq,-8.75,-4.84375,-4.6875,3.90625,4.0625,13511,7927,7289
qwen3-4b,0,ja,en,en,en,en,freq,desc,0.0,0.0,0.0,0.0,0.0,73,50,77
qwen3-4b,0,ja,en,en,en,fr,freq,desc,-9.75,-9.3125,-8.8125,0.4375,0.9375,23551,20930,18765
qwen3-4b,0,ja,en,en,en,de,freq,desc,-7.71875,-6.9375,-7.1875,0.78125,0.53125,7180,4764,7063
qwen3-4b,0,ja,en,en,en,es,freq,desc,-6.3125,-5.96875,-5.25,0.34375,1.0625,3035,2508,2040
qwen3-4b,0,ja,en,en,en,zh,freq,desc,-1.9375,-3.59375,-2.53125,-1.65625,-0.59375,261,519,374
qwen3-4b,0,ja,en,en,en,ja,freq,desc,11.8125,11.25,11.875,-0.5625,0.0625,0,0,0
qwen3-4b,0,ja,en,en,en,ko,freq,desc,-8.75,-9.0,-8.4375,-0.25,0.3125,13511,17738,14915
qwen3-4b,0,ja,en,en,en,en,freq,val,0.0,0.0,0.0,0.0,0.0,73,50,75
qwen3-4b,0,ja,en,en,en,fr,freq,val,-9.75,-9.3125,-9.5625,0.4375,0.1875,23551,20930,22599
qwen3-4b,0,ja,en,en,en,de,freq,val,-7.71875,-6.9375,-7.5625,0.78125,0.15625,7180,4764,6877
qwen3-4b,0,ja,en,en,en,es,freq,val,-6.3125,-5.96875,-6.0625,0.34375,0.25,3035,2508,2753
qwen3-4b,0,ja,en,en,en,zh,freq,val,-1.9375,-3.59375,-1.9375,-1.65625,0.0,261,519,266
qwen3-4b,0,ja,en,en,en,ja,freq,val,11.8125,11.25,11.875,-0.5625,0.0625,0,0,0
qwen3-4b,0,ja,en,en,en,ko,freq,val,-8.75,-9.0,-8.6875,-0.25,0.0625,13511,17738,13629
qwen3-4b,0,ja,en,en,en,en,freq,freq,0.0,0.0,0.0,0.0,0.0,73,50,73
qwen3-4b,0,ja,en,en,en,fr,freq,freq,-9.75,-9.3125,-9.75,0.4375,0.0,23551,20930,23551
qwen3-4b,0,ja,en,en,en,de,freq,freq,-7.71875,-6.9375,-7.71875,0.78125,0.0,7180,4764,7180
qwen3-4b,0,ja,en,en,en,es,freq,freq,-6.3125,-5.96875,-6.3125,0.34375,0.0,3035,2508,3035
qwen3-4b,0,ja,en,en,en,zh,freq,freq,-1.9375,-3.59375,-1.9375,-1.65625,0.0,261,519,261
qwen3-4b,0,ja,en,en,en,ja,freq,freq,11.8125,11.25,11.8125,-0.5625,0.0,0,0,0
qwen3-4b,0,ja,en,en,en,ko,freq,freq,-8.75,-9.0,-8.75,-0.25,0.0,13511,17738,13511
qwen3-4b,0,ja,en,fr,fr,en,desc,desc,0.0,0.0,0.0,0.0,0.0,73,139,73
qwen3-4b,0,ja,en,fr,fr,fr,desc,desc,-9.75,-2.28125,-9.75,7.46875,0.0,23551,588,23551
qwen3-4b,0,ja,en,fr,fr,de,desc,desc,-7.71875,-4.25,-7.71875,3.46875,0.0,7180,2193,7180
qwen3-4b,0,ja,en,fr,fr,es,desc,desc,-6.3125,-3.46875,-6.3125,2.84375,0.0,3035,1286,3035
qwen3-4b,0,ja,en,fr,fr,zh,desc,desc,-1.9375,-1.84375,-1.9375,0.09375,0.0,261,457,261
qwen3-4b,0,ja,en,fr,fr,ja,desc,desc,11.8125,11.1875,11.8125,-0.625,0.0,0,0,0
qwen3-4b,0,ja,en,fr,fr,ko,desc,desc,-8.75,-10.125,-8.75,-1.375,0.0,13511,54410,13511
qwen3-4b,0,ja,en,fr,fr,en,desc,val,0.0,0.0,0.0,0.0,0.0,73,139,74
qwen3-4b,0,ja,en,fr,fr,fr,desc,val,-9.75,-2.28125,-8.4375,7.46875,1.3125,23551,588,11993
qwen3-4b,0,ja,en,fr,fr,de,desc,val,-7.71875,-4.25,-7.5,3.46875,0.21875,7180,2193,6731
qwen3-4b,0,ja,en,fr,fr,es,desc,val,-6.3125,-3.46875,-5.65625,2.84375,0.65625,3035,1286,2195
qwen3-4b,0,ja,en,fr,fr,zh,desc,val,-1.9375,-1.84375,-1.875,0.09375,0.0625,261,457,250
qwen3-4b,0,ja,en,fr,fr,ja,desc,val,11.8125,11.1875,11.6875,-0.625,-0.125,0,0,0
qwen3-4b,0,ja,en,fr,fr,ko,desc,val,-8.75,-10.125,-8.875,-1.375,-0.125,13511,54410,15807
qwen3-4b,0,ja,en,fr,fr,en,desc,freq,0.0,0.0,0.0,0.0,0.0,73,139,74
qwen3-4b,0,ja,en,fr,fr,fr,desc,freq,-9.75,-2.28125,-9.25,7.46875,0.5,23551,588,18284
qwen3-4b,0,ja,en,fr,fr,de,desc,freq,-7.71875,-4.25,-7.65625,3.46875,0.0625,7180,2193,7065
qwen3-4b,0,ja,en,fr,fr,es,desc,freq,-6.3125,-3.46875,-5.9375,2.84375,0.375,3035,1286,2484
qwen3-4b,0,ja,en,fr,fr,zh,desc,freq,-1.9375,-1.84375,-1.9375,0.09375,0.0,261,457,260
qwen3-4b,0,ja,en,fr,fr,ja,desc,freq,11.8125,11.1875,11.6875,-0.625,-0.125,0,0,0
qwen3-4b,0,ja,en,fr,fr,ko,desc,freq,-8.75,-10.125,-8.8125,-1.375,-0.0625,13511,54410,14196
qwen3-4b,0,ja,en,fr,fr,en,val,desc,0.0,0.0,0.0,0.0,0.0,73,34,23
qwen3-4b,0,ja,en,fr,fr,fr,val,desc,-9.75,-3.0625,-6.1875,6.6875,3.5625,23551,702,5610
qwen3-4b,0,ja,en,fr,fr,de,val,desc,-7.71875,-4.90625,-6.46875,2.8125,1.25,7180,3810,7434
qwen3-4b,0,ja,en,fr,fr,es,val,desc,-6.3125,-2.875,-3.59375,3.4375,2.71875,3035,579,566
qwen3-4b,0,ja,en,fr,fr,zh,val,desc,-1.9375,-2.6875,-2.75,-0.75,-0.8125,261,511,275
qwen3-4b,0,ja,en,fr,fr,ja,val,desc,11.8125,7.0,6.75,-4.8125,-5.0625,0,0,0
qwen3-4b,0,ja,en,fr,fr,ko,val,desc,-8.75,-9.4375,-8.3125,-0.6875,0.4375,13511,82699,34959
qwen3-4b,0,ja,en,fr,fr,en,val,val,0.0,0.0,0.0,0.0,0.0,73,34,73
qwen3-4b,0,ja,en,fr,fr,fr,val,val,-9.75,-3.0625,-9.75,6.6875,0.0,23551,702,23551
qwen3-4b,0,ja,en,fr,fr,de,val,val,-7.71875,-4.90625,-7.71875,2.8125,0.0,7180,3810,7180
qwen3-4b,0,ja,en,fr,fr,es,val,val,-6.3125,-2.875,-6.3125,3.4375,0.0,3035,579,3035
qwen3-4b,0,ja,en,fr,fr,zh,val,val,-1.9375,-2.6875,-1.9375,-0.75,0.0,261,511,261
qwen3-4b,0,ja,en,fr,fr,ja,val,val,11.8125,7.0,11.8125,-4.8125,0.0,0,0,0
qwen3-4b,0,ja,en,fr,fr,ko,val,val,-8.75,-9.4375,-8.75,-0.6875,0.0,13511,82699,13511
qwen3-4b,0,ja,en,fr,fr,en,val,freq,0.0,0.0,0.0,0.0,0.0,73,34,30
qwen3-4b,0,ja,en,fr,fr,fr,val,freq,-9.75,-3.0625,-7.5625,6.6875,2.1875,23551,702,14265
qwen3-4b,0,ja,en,fr,fr,de,val,freq,-7.71875,-4.90625,-7.1875,2.8125,0.53125,7180,3810,10606
qwen3-4b,0,ja,en,fr,fr,es,val,freq,-6.3125,-2.875,-4.28125,3.4375,2.03125,3035,579,999
qwen3-4b,0,ja,en,fr,fr,zh,val,freq,-1.9375,-2.6875,-2.375,-0.75,-0.4375,261,511,236
qwen3-4b,0,ja,en,fr,fr,ja,val,freq,11.8125,7.0,7.75,-4.8125,-4.0625,0,0,0
