model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,en,zh,en,en,en,desc,desc,12.1875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,zh,en,en,fr,desc,desc,-6.25,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,zh,en,en,de,desc,desc,-5.65625,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,zh,en,en,es,desc,desc,-2.25,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,zh,en,en,zh,desc,desc,0.0,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,zh,en,en,ja,desc,desc,-1.875,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,zh,en,en,ko,desc,desc,-8.375,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,zh,en,en,en,desc,val,12.1875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,zh,en,en,fr,desc,val,-6.25,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,zh,en,en,de,desc,val,-5.65625,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,zh,en,en,es,desc,val,-2.25,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,zh,en,en,zh,desc,val,0.0,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,zh,en,en,ja,desc,val,-1.875,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,zh,en,en,ko,desc,val,-8.375,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,zh,en,en,en,desc,freq,12.1875,nan,nan,nan,nan,0,13855,13855
qwen3-4b,0,en,zh,en,en,fr,desc,freq,-6.25,nan,nan,nan,nan,1362,1728,1728
qwen3-4b,0,en,zh,en,en,de,desc,freq,-5.65625,nan,nan,nan,nan,991,21062,21062
qwen3-4b,0,en,zh,en,en,es,desc,freq,-2.25,nan,nan,nan,nan,114,76,76
qwen3-4b,0,en,zh,en,en,zh,desc,freq,0.0,nan,nan,nan,nan,31,100250,100250
qwen3-4b,0,en,zh,en,en,ja,desc,freq,-1.875,nan,nan,nan,nan,88,132430,132430
qwen3-4b,0,en,zh,en,en,ko,desc,freq,-8.375,nan,nan,nan,nan,3896,60315,60315
qwen3-4b,0,en,zh,en,en,en,val,desc,12.1875,5.875,6.875,-6.3125,-5.3125,0,0,0
qwen3-4b,0,en,zh,en,en,fr,val,desc,-6.25,-7.9375,-7.0,-1.6875,-0.75,1362,2263,1799
qwen3-4b,0,en,zh,en,en,de,val,desc,-5.65625,-8.875,-8.125,-3.21875,-2.46875,991,4363,3783
qwen3-4b,0,en,zh,en,en,es,val,desc,-2.25,-6.875,-5.9375,-4.625,-3.6875,114,1023,785
qwen3-4b,0,en,zh,en,en,zh,val,desc,0.0,0.0,0.0,0.0,0.0,31,11,18
qwen3-4b,0,en,zh,en,en,ja,val,desc,-1.875,-2.4375,-1.625,-0.5625,0.25,88,57,43
qwen3-4b,0,en,zh,en,en,ko,val,desc,-8.375,-6.1875,-6.625,2.1875,1.75,3896,641,1422
qwen3-4b,0,en,zh,en,en,en,val,val,12.1875,5.875,12.1875,-6.3125,0.0,0,0,0
qwen3-4b,0,en,zh,en,en,fr,val,val,-6.25,-7.9375,-6.25,-1.6875,0.0,1362,2263,1362
qwen3-4b,0,en,zh,en,en,de,val,val,-5.65625,-8.875,-5.65625,-3.21875,0.0,991,4363,991
qwen3-4b,0,en,zh,en,en,es,val,val,-2.25,-6.875,-2.25,-4.625,0.0,114,1023,114
qwen3-4b,0,en,zh,en,en,zh,val,val,0.0,0.0,0.0,0.0,0.0,31,11,31
qwen3-4b,0,en,zh,en,en,ja,val,val,-1.875,-2.4375,-1.875,-0.5625,0.0,88,57,88
qwen3-4b,0,en,zh,en,en,ko,val,val,-8.375,-6.1875,-8.375,2.1875,0.0,3896,641,3896
qwen3-4b,0,en,zh,en,en,en,val,freq,12.1875,5.875,7.3125,-6.3125,-4.875,0,0,0
qwen3-4b,0,en,zh,en,en,fr,val,freq,-6.25,-7.9375,-7.1875,-1.6875,-0.9375,1362,2263,1675
qwen3-4b,0,en,zh,en,en,de,val,freq,-5.65625,-8.875,-8.1875,-3.21875,-2.53125,991,4363,3231
qwen3-4b,0,en,zh,en,en,es,val,freq,-2.25,-6.875,-6.0625,-4.625,-3.8125,114,1023,734
qwen3-4b,0,en,zh,en,en,zh,val,freq,0.0,0.0,0.0,0.0,0.0,31,11,15
qwen3-4b,0,en,zh,en,en,ja,val,freq,-1.875,-2.4375,-2.3125,-0.5625,-0.4375,88,57,59
qwen3-4b,0,en,zh,en,en,ko,val,freq,-8.375,-6.1875,-7.15625,2.1875,1.21875,3896,641,1664
qwen3-4b,0,en,zh,en,en,en,freq,desc,12.1875,10.4375,11.75,-1.75,-0.4375,0,0,0
qwen3-4b,0,en,zh,en,en,fr,freq,desc,-6.25,-7.59375,-6.125,-1.34375,0.125,1362,1593,1450
qwen3-4b,0,en,zh,en,en,de,freq,desc,-5.65625,-6.84375,-5.75,-1.1875,-0.09375,991,1057,1177
qwen3-4b,0,en,zh,en,en,es,freq,desc,-2.25,-3.625,-2.125,-1.375,0.125,114,140,122
