model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,zh,ko,en,en,en,desc,desc,10.625,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,ko,en,en,fr,desc,desc,6.28125,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,ko,en,en,de,desc,desc,-2.8125,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,ko,en,en,es,desc,desc,2.625,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,ko,en,en,zh,desc,desc,18.75,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,ko,en,en,ja,desc,desc,4.90625,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,ko,en,en,ko,desc,desc,0.0,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,ko,en,en,en,desc,val,10.625,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,ko,en,en,fr,desc,val,6.28125,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,ko,en,en,de,desc,val,-2.8125,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,ko,en,en,es,desc,val,2.625,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,ko,en,en,zh,desc,val,18.75,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,ko,en,en,ja,desc,val,4.90625,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,ko,en,en,ko,desc,val,0.0,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,ko,en,en,en,desc,freq,10.625,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,ko,en,en,fr,desc,freq,6.28125,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,ko,en,en,de,desc,freq,-2.8125,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,ko,en,en,es,desc,freq,2.625,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,ko,en,en,zh,desc,freq,18.75,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,ko,en,en,ja,desc,freq,4.90625,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,ko,en,en,ko,desc,freq,0.0,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,ko,en,en,en,val,desc,10.625,6.28125,6.34375,-4.34375,-4.28125,14,37,55
qwen3-4b,0,zh,ko,en,en,fr,val,desc,6.28125,1.78125,2.28125,-4.5,-4.0,129,669,951
qwen3-4b,0,zh,ko,en,en,de,val,desc,-2.8125,-4.65625,-4.4375,-1.84375,-1.625,26701,68584,81282
qwen3-4b,0,zh,ko,en,en,es,val,desc,2.625,-2.0,-1.5,-4.625,-4.125,1098,11083,12533
qwen3-4b,0,zh,ko,en,en,zh,val,desc,18.75,12.25,14.0,-6.5,-4.75,0,0,0
qwen3-4b,0,zh,ko,en,en,ja,val,desc,4.90625,4.40625,5.40625,-0.5,0.5,303,136,113
qwen3-4b,0,zh,ko,en,en,ko,val,desc,0.0,0.0,0.0,0.0,0.0,5044,2295,4363
qwen3-4b,0,zh,ko,en,en,en,val,val,10.625,6.28125,10.625,-4.34375,0.0,14,37,14
qwen3-4b,0,zh,ko,en,en,fr,val,val,6.28125,1.78125,6.28125,-4.5,0.0,129,669,129
qwen3-4b,0,zh,ko,en,en,de,val,val,-2.8125,-4.65625,-2.8125,-1.84375,0.0,26701,68584,26701
qwen3-4b,0,zh,ko,en,en,es,val,val,2.625,-2.0,2.625,-4.625,0.0,1098,11083,1098
qwen3-4b,0,zh,ko,en,en,zh,val,val,18.75,12.25,18.75,-6.5,0.0,0,0,0
qwen3-4b,0,zh,ko,en,en,ja,val,val,4.90625,4.40625,4.90625,-0.5,0.0,303,136,303
qwen3-4b,0,zh,ko,en,en,ko,val,val,0.0,0.0,0.0,0.0,0.0,5044,2295,5044
qwen3-4b,0,zh,ko,en,en,en,val,freq,10.625,6.28125,6.65625,-4.34375,-3.96875,14,37,86
qwen3-4b,0,zh,ko,en,en,fr,val,freq,6.28125,1.78125,1.84375,-4.5,-4.4375,129,669,1578
qwen3-4b,0,zh,ko,en,en,de,val,freq,-2.8125,-4.65625,-4.96875,-1.84375,-2.15625,26701,68584,86754
qwen3-4b,0,zh,ko,en,en,es,val,freq,2.625,-2.0,-1.84375,-4.625,-4.46875,1098,11083,14273
qwen3-4b,0,zh,ko,en,en,zh,val,freq,18.75,12.25,14.875,-6.5,-3.875,0,0,0
qwen3-4b,0,zh,ko,en,en,ja,val,freq,4.90625,4.40625,4.84375,-0.5,-0.0625,303,136,273
qwen3-4b,0,zh,ko,en,en,ko,val,freq,0.0,0.0,0.0,0.0,0.0,5044,2295,4546
qwen3-4b,0,zh,ko,en,en,en,freq,desc,10.625,10.0625,10.125,-0.5625,-0.5,14,9,12
qwen3-4b,0,zh,ko,en,en,fr,freq,desc,6.28125,5.625,6.4375,-0.65625,0.15625,129,113,100
qwen3-4b,0,zh,ko,en,en,de,freq,desc,-2.8125,-2.8125,-2.5625,0.0,0.25,26701,19544,23218
qwen3-4b,0,zh,ko,en,en,es,freq,desc,2.625,2.0625,3.03125,-0.5625,0.40625,1098,863,740
qwen3-4b,0,zh,ko,en,en,zh,freq,desc,18.75,16.75,17.5,-2.0,-1.25,0,0,0
qwen3-4b,0,zh,ko,en,en,ja,freq,desc,4.90625,4.25,4.8125,-0.65625,-0.09375,303,236,264
qwen3-4b,0,zh,ko,en,en,ko,freq,desc,0.0,0.0,0.0,0.0,0.0,5044,3170,4748
qwen3-4b,0,zh,ko,en,en,en,freq,val,10.625,10.0625,10.625,-0.5625,0.0,14,9,14
qwen3-4b,0,zh,ko,en,en,fr,freq,val,6.28125,5.625,6.25,-0.65625,-0.03125,129,113,129
