model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,de,es,en,en,en,desc,desc,3.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,es,en,en,fr,desc,desc,-7.0625,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,es,en,en,de,desc,desc,10.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,es,en,en,es,desc,desc,0.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,es,en,en,zh,desc,desc,-5.25,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,es,en,en,ja,desc,desc,-9.125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,es,en,en,ko,desc,desc,-10.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,es,en,en,en,desc,val,3.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,es,en,en,fr,desc,val,-7.0625,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,es,en,en,de,desc,val,10.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,es,en,en,es,desc,val,0.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,es,en,en,zh,desc,val,-5.25,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,es,en,en,ja,desc,val,-9.125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,es,en,en,ko,desc,val,-10.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,es,en,en,en,desc,freq,3.25,nan,nan,nan,nan,8,13855,13855
qwen3-4b,0,de,es,en,en,fr,desc,freq,-7.0625,nan,nan,nan,nan,1461,1728,1728
qwen3-4b,0,de,es,en,en,de,desc,freq,10.125,nan,nan,nan,nan,0,21062,21062
qwen3-4b,0,de,es,en,en,es,desc,freq,0.0,nan,nan,nan,nan,22,76,76
qwen3-4b,0,de,es,en,en,zh,desc,freq,-5.25,nan,nan,nan,nan,556,100250,100250
qwen3-4b,0,de,es,en,en,ja,desc,freq,-9.125,nan,nan,nan,nan,4479,132430,132430
qwen3-4b,0,de,es,en,en,ko,desc,freq,-10.0,nan,nan,nan,nan,6942,60315,60315
qwen3-4b,0,de,es,en,en,en,val,desc,3.25,4.625,4.6875,1.375,1.4375,8,7,6
qwen3-4b,0,de,es,en,en,fr,val,desc,-7.0625,-3.375,-3.3125,3.6875,3.75,1461,1366,1178
qwen3-4b,0,de,es,en,en,de,val,desc,10.125,9.75,9.9375,-0.375,-0.1875,0,0,0
qwen3-4b,0,de,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,22,122,125
qwen3-4b,0,de,es,en,en,zh,val,desc,-5.25,0.625,-0.1875,5.875,5.0625,556,79,145
qwen3-4b,0,de,es,en,en,ja,val,desc,-9.125,-3.1875,-3.1875,5.9375,5.9375,4479,1237,1107
qwen3-4b,0,de,es,en,en,ko,val,desc,-10.0,-3.5,-4.78125,6.5,5.21875,6942,1530,3326
qwen3-4b,0,de,es,en,en,en,val,val,3.25,4.625,3.25,1.375,0.0,8,7,8
qwen3-4b,0,de,es,en,en,fr,val,val,-7.0625,-3.375,-7.0625,3.6875,0.0,1461,1366,1461
qwen3-4b,0,de,es,en,en,de,val,val,10.125,9.75,10.125,-0.375,0.0,0,0,0
qwen3-4b,0,de,es,en,en,es,val,val,0.0,0.0,0.0,0.0,0.0,22,122,22
qwen3-4b,0,de,es,en,en,zh,val,val,-5.25,0.625,-5.25,5.875,0.0,556,79,556
qwen3-4b,0,de,es,en,en,ja,val,val,-9.125,-3.1875,-9.125,5.9375,0.0,4479,1237,4479
qwen3-4b,0,de,es,en,en,ko,val,val,-10.0,-3.5,-10.0,6.5,0.0,6942,1530,6942
qwen3-4b,0,de,es,en,en,en,val,freq,3.25,4.625,4.875,1.375,1.625,8,7,5
qwen3-4b,0,de,es,en,en,fr,val,freq,-7.0625,-3.375,-3.4375,3.6875,3.625,1461,1366,1018
qwen3-4b,0,de,es,en,en,de,val,freq,10.125,9.75,9.875,-0.375,-0.25,0,0,0
qwen3-4b,0,de,es,en,en,es,val,freq,0.0,0.0,0.0,0.0,0.0,22,122,97
qwen3-4b,0,de,es,en,en,zh,val,freq,-5.25,0.625,-0.375,5.875,4.875,556,79,147
qwen3-4b,0,de,es,en,en,ja,val,freq,-9.125,-3.1875,-4.125,5.9375,5.0,4479,1237,1653
qwen3-4b,0,de,es,en,en,ko,val,freq,-10.0,-3.5,-5.25,6.5,4.75,6942,1530,3465
qwen3-4b,0,de,es,en,en,en,freq,desc,3.25,3.1875,3.0625,-0.0625,-0.1875,8,9,10
qwen3-4b,0,de,es,en,en,fr,freq,desc,-7.0625,-7.21875,-7.125,-0.15625,-0.0625,1461,1900,1780
qwen3-4b,0,de,es,en,en,de,freq,desc,10.125,10.3125,9.9375,0.1875,-0.1875,0,0,0
qwen3-4b,0,de,es,en,en,es,freq,desc,0.0,0.0,0.0,0.0,0.0,22,27,24
qwen3-4b,0,de,es,en,en,zh,freq,desc,-5.25,-4.125,-5.125,1.125,0.125,556,329,597
qwen3-4b,0,de,es,en,en,ja,freq,desc,-9.125,-8.3125,-8.5,0.8125,0.625,4479,3588,3828
qwen3-4b,0,de,es,en,en,ko,freq,desc,-10.0,-8.25,-9.4375,1.75,0.5625,6942,3452,6322
qwen3-4b,0,de,es,en,en,en,freq,val,3.25,3.1875,3.1875,-0.0625,-0.0625,8,9,8
qwen3-4b,0,de,es,en,en,fr,freq,val,-7.0625,-7.21875,-7.15625,-0.15625,-0.09375,1461,1900,1607
qwen3-4b,0,de,es,en,en,de,freq,val,10.125,10.3125,9.9375,0.1875,-0.1875,0,0,0
qwen3-4b,0,de,es,en,en,es,freq,val,0.0,0.0,0.0,0.0,0.0,22,27,23
