model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,zh,es,en,en,en,desc,desc,8.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,es,en,en,fr,desc,desc,3.65625,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,es,en,en,de,desc,desc,-5.4375,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,es,en,en,es,desc,desc,0.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,es,en,en,zh,desc,desc,16.125,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,es,en,en,ja,desc,desc,2.28125,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,es,en,en,ko,desc,desc,-2.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,es,en,en,en,desc,val,8.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,es,en,en,fr,desc,val,3.65625,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,es,en,en,de,desc,val,-5.4375,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,es,en,en,es,desc,val,0.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,es,en,en,zh,desc,val,16.125,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,es,en,en,ja,desc,val,2.28125,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,es,en,en,ko,desc,val,-2.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,es,en,en,en,desc,freq,8.0,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,zh,es,en,en,fr,desc,freq,3.65625,nan,nan,nan,nan,129,1728,1728
qwen3-4b,0,zh,es,en,en,de,desc,freq,-5.4375,nan,nan,nan,nan,26701,21062,21062
qwen3-4b,0,zh,es,en,en,es,desc,freq,0.0,nan,nan,nan,nan,1098,76,76
qwen3-4b,0,zh,es,en,en,zh,desc,freq,16.125,nan,nan,nan,nan,0,100250,100250
qwen3-4b,0,zh,es,en,en,ja,desc,freq,2.28125,nan,nan,nan,nan,303,132430,132430
qwen3-4b,0,zh,es,en,en,ko,desc,freq,-2.625,nan,nan,nan,nan,5044,60315,60315
qwen3-4b,0,zh,es,en,en,en,val,desc,8.0,8.25,7.84375,0.25,-0.15625,14,37,55
qwen3-4b,0,zh,es,en,en,fr,val,desc,3.65625,3.78125,3.78125,0.125,0.125,129,669,951
qwen3-4b,0,zh,es,en,en,de,val,desc,-5.4375,-2.65625,-2.953125,2.78125,2.484375,26701,68584,81282
qwen3-4b,0,zh,es,en,en,es,val,desc,0.0,0.0,0.0,0.0,0.0,1098,11083,12533
qwen3-4b,0,zh,es,en,en,zh,val,desc,16.125,14.25,15.5,-1.875,-0.625,0,0,0
qwen3-4b,0,zh,es,en,en,ja,val,desc,2.28125,6.40625,6.90625,4.125,4.625,303,136,113
qwen3-4b,0,zh,es,en,en,ko,val,desc,-2.625,2.0,1.5,4.625,4.125,5044,2295,4363
qwen3-4b,0,zh,es,en,en,en,val,val,8.0,8.25,8.0,0.25,0.0,14,37,14
qwen3-4b,0,zh,es,en,en,fr,val,val,3.65625,3.78125,3.65625,0.125,0.0,129,669,129
qwen3-4b,0,zh,es,en,en,de,val,val,-5.4375,-2.65625,-5.4375,2.78125,0.0,26701,68584,26701
qwen3-4b,0,zh,es,en,en,es,val,val,0.0,0.0,0.0,0.0,0.0,1098,11083,1098
qwen3-4b,0,zh,es,en,en,zh,val,val,16.125,14.25,16.125,-1.875,0.0,0,0,0
qwen3-4b,0,zh,es,en,en,ja,val,val,2.28125,6.40625,2.28125,4.125,0.0,303,136,303
qwen3-4b,0,zh,es,en,en,ko,val,val,-2.625,2.0,-2.625,4.625,0.0,5044,2295,5044
qwen3-4b,0,zh,es,en,en,en,val,freq,8.0,8.25,8.5,0.25,0.5,14,37,86
qwen3-4b,0,zh,es,en,en,fr,val,freq,3.65625,3.78125,3.6875,0.125,0.03125,129,669,1578
qwen3-4b,0,zh,es,en,en,de,val,freq,-5.4375,-2.65625,-3.125,2.78125,2.3125,26701,68584,86754
qwen3-4b,0,zh,es,en,en,es,val,freq,0.0,0.0,0.0,0.0,0.0,1098,11083,14273
qwen3-4b,0,zh,es,en,en,zh,val,freq,16.125,14.25,16.75,-1.875,0.625,0,0,0
qwen3-4b,0,zh,es,en,en,ja,val,freq,2.28125,6.40625,6.6875,4.125,4.40625,303,136,273
qwen3-4b,0,zh,es,en,en,ko,val,freq,-2.625,2.0,1.84375,4.625,4.46875,5044,2295,4546
qwen3-4b,0,zh,es,en,en,en,freq,desc,8.0,8.0,7.09375,0.0,-0.90625,14,9,12
qwen3-4b,0,zh,es,en,en,fr,freq,desc,3.65625,3.5625,3.40625,-0.09375,-0.25,129,113,100
qwen3-4b,0,zh,es,en,en,de,freq,desc,-5.4375,-4.875,-5.59375,0.5625,-0.15625,26701,19544,23218
qwen3-4b,0,zh,es,en,en,es,freq,desc,0.0,0.0,0.0,0.0,0.0,1098,863,740
qwen3-4b,0,zh,es,en,en,zh,freq,desc,16.125,14.625,14.5,-1.5,-1.625,0,0,0
qwen3-4b,0,zh,es,en,en,ja,freq,desc,2.28125,2.1875,1.78125,-0.09375,-0.5,303,236,264
qwen3-4b,0,zh,es,en,en,ko,freq,desc,-2.625,-2.0625,-3.03125,0.5625,-0.40625,5044,3170,4748
qwen3-4b,0,zh,es,en,en,en,freq,val,8.0,8.0,7.90625,0.0,-0.09375,14,9,14
qwen3-4b,0,zh,es,en,en,fr,freq,val,3.65625,3.5625,3.53125,-0.09375,-0.125,129,113,129
qwen3-4b,0,zh,es,en,en,de,freq,val,-5.4375,-4.875,-5.53125,0.5625,-0.09375,26701,19544,26186
qwen3-4b,0,zh,es,en,en,es,freq,val,0.0,0.0,0.0,0.0,0.0,1098,863,1039
qwen3-4b,0,zh,es,en,en,zh,freq,val,16.125,14.625,16.0,-1.5,-0.125,0,0,0
qwen3-4b,0,zh,es,en,en,ja,freq,val,2.28125,2.1875,2.09375,-0.09375,-0.1875,303,236,317
qwen3-4b,0,zh,es,en,en,ko,freq,val,-2.625,-2.0625,-2.71875,0.5625,-0.09375,5044,3170,4978
qwen3-4b,0,zh,es,en,en,en,freq,freq,8.0,8.0,8.0,0.0,0.0,14,9,14
qwen3-4b,0,zh,es,en,en,fr,freq,freq,3.65625,3.5625,3.65625,-0.09375,0.0,129,113,129
qwen3-4b,0,zh,es,en,en,de,freq,freq,-5.4375,-4.875,-5.4375,0.5625,0.0,26701,19544,26701
qwen3-4b,0,zh,es,en,en,es,freq,freq,0.0,0.0,0.0,0.0,0.0,1098,863,1098
qwen3-4b,0,zh,es,en,en,zh,freq,freq,16.125,14.625,16.125,-1.5,0.0,0,0,0
qwen3-4b,0,zh,es,en,en,ja,freq,freq,2.28125,2.1875,2.28125,-0.09375,0.0,303,236,303
qwen3-4b,0,zh,es,en,en,ko,freq,freq,-2.625,-2.0625,-2.625,0.5625,0.0,5044,3170,5044
qwen3-4b,0,zh,es,fr,fr,en,desc,desc,8.0,5.71875,8.0,-2.28125,0.0,14,17,14
qwen3-4b,0,zh,es,fr,fr,fr,desc,desc,3.65625,5.78125,3.65625,2.125,0.0,129,15,129
qwen3-4b,0,zh,es,fr,fr,de,desc,desc,-5.4375,-5.25,-5.4375,0.1875,0.0,26701,10563,26701
qwen3-4b,0,zh,es,fr,fr,es,desc,desc,0.0,0.0,0.0,0.0,0.0,1098,430,1098
qwen3-4b,0,zh,es,fr,fr,zh,desc,desc,16.125,13.5,16.125,-2.625,0.0,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,desc,desc,2.28125,1.90625,2.28125,-0.375,0.0,303,141,303
qwen3-4b,0,zh,es,fr,fr,ko,desc,desc,-2.625,-6.09375,-2.625,-3.46875,0.0,5044,17119,5044
qwen3-4b,0,zh,es,fr,fr,en,desc,val,8.0,5.71875,7.65625,-2.28125,-0.34375,14,17,14
qwen3-4b,0,zh,es,fr,fr,fr,desc,val,3.65625,5.78125,3.96875,2.125,0.3125,129,15,92
qwen3-4b,0,zh,es,fr,fr,de,desc,val,-5.4375,-5.25,-5.5,0.1875,-0.0625,26701,10563,23010
qwen3-4b,0,zh,es,fr,fr,es,desc,val,0.0,0.0,0.0,0.0,0.0,1098,430,884
qwen3-4b,0,zh,es,fr,fr,zh,desc,val,16.125,13.5,15.625,-2.625,-0.5,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,desc,val,2.28125,1.90625,1.90625,-0.375,-0.375,303,141,283
qwen3-4b,0,zh,es,fr,fr,ko,desc,val,-2.625,-6.09375,-3.0625,-3.46875,-0.4375,5044,17119,5389
qwen3-4b,0,zh,es,fr,fr,en,desc,freq,8.0,5.71875,7.65625,-2.28125,-0.34375,14,17,14
qwen3-4b,0,zh,es,fr,fr,fr,desc,freq,3.65625,5.78125,3.65625,2.125,0.0,129,15,111
qwen3-4b,0,zh,es,fr,fr,de,desc,freq,-5.4375,-5.25,-5.71875,0.1875,-0.28125,26701,10563,25962
qwen3-4b,0,zh,es,fr,fr,es,desc,freq,0.0,0.0,0.0,0.0,0.0,1098,430,923
qwen3-4b,0,zh,es,fr,fr,zh,desc,freq,16.125,13.5,15.75,-2.625,-0.375,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,desc,freq,2.28125,1.90625,1.90625,-0.375,-0.375,303,141,311
qwen3-4b,0,zh,es,fr,fr,ko,desc,freq,-2.625,-6.09375,-3.015625,-3.46875,-0.390625,5044,17119,5288
qwen3-4b,0,zh,es,fr,fr,en,val,desc,8.0,5.125,5.625,-2.875,-2.375,14,16,17
qwen3-4b,0,zh,es,fr,fr,fr,val,desc,3.65625,3.125,1.5,-0.53125,-2.15625,129,66,219
qwen3-4b,0,zh,es,fr,fr,de,val,desc,-5.4375,-4.03125,-4.875,1.40625,0.5625,26701,11376,17064
qwen3-4b,0,zh,es,fr,fr,es,val,desc,0.0,0.0,0.0,0.0,0.0,1098,545,575
qwen3-4b,0,zh,es,fr,fr,zh,val,desc,16.125,9.5,10.0625,-6.625,-6.0625,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,val,desc,2.28125,2.5625,1.6875,0.28125,-0.59375,303,104,203
qwen3-4b,0,zh,es,fr,fr,ko,val,desc,-2.625,-5.875,-4.375,-3.25,-1.75,5044,41164,11633
qwen3-4b,0,zh,es,fr,fr,en,val,val,8.0,5.125,8.0,-2.875,0.0,14,16,14
qwen3-4b,0,zh,es,fr,fr,fr,val,val,3.65625,3.125,3.65625,-0.53125,0.0,129,66,129
qwen3-4b,0,zh,es,fr,fr,de,val,val,-5.4375,-4.03125,-5.4375,1.40625,0.0,26701,11376,26701
qwen3-4b,0,zh,es,fr,fr,es,val,val,0.0,0.0,0.0,0.0,0.0,1098,545,1098
qwen3-4b,0,zh,es,fr,fr,zh,val,val,16.125,9.5,16.125,-6.625,0.0,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,val,val,2.28125,2.5625,2.28125,0.28125,0.0,303,104,303
qwen3-4b,0,zh,es,fr,fr,ko,val,val,-2.625,-5.875,-2.625,-3.25,0.0,5044,41164,5044
qwen3-4b,0,zh,es,fr,fr,en,val,freq,8.0,5.125,6.53125,-2.875,-1.46875,14,16,14
qwen3-4b,0,zh,es,fr,fr,fr,val,freq,3.65625,3.125,1.46875,-0.53125,-2.1875,129,66,275
qwen3-4b,0,zh,es,fr,fr,de,val,freq,-5.4375,-4.03125,-5.5,1.40625,-0.0625,26701,11376,24092
qwen3-4b,0,zh,es,fr,fr,es,val,freq,0.0,0.0,0.0,0.0,0.0,1098,545,693
qwen3-4b,0,zh,es,fr,fr,zh,val,freq,16.125,9.5,12.25,-6.625,-3.875,0,0,0
qwen3-4b,0,zh,es,fr,fr,ja,val,freq,2.28125,2.5625,1.78125,0.28125,-0.5,303,104,239
qwen3-4b,0,zh,es,fr,fr,ko,val,freq,-2.625,-5.875,-3.75,-3.25,-1.125,5044,41164,7416
qwen3-4b,0,zh,es,fr,fr,en,freq,desc,8.0,5.59375,6.96875,-2.40625,-1.03125,14,29,24
qwen3-4b,0,zh,es,fr,fr,fr,freq,desc,3.65625,5.46875,3.65625,1.8125,0.0,129,32,144
qwen3-4b,0,zh,es,fr,fr,de,freq,desc,-5.4375,-4.25,-6.0,1.1875,-0.5625,26701,10442,31205
qwen3-4b,0,zh,es,fr,fr,es,freq,desc,0.0,0.0,0.0,0.0,0.0,1098,814,1126
qwen3-4b,0,zh,es,fr,fr,zh,freq,desc,16.125,11.375,14.0,-4.75,-2.125,0,1,1
qwen3-4b,0,zh,es,fr,fr,ja,freq,desc,2.28125,2.53125,2.28125,0.25,0.0,303,194,310
qwen3-4b,0,zh,es,fr,fr,ko,freq,desc,-2.625,-6.65625,-4.90625,-4.03125,-2.28125,5044,36337,17845
qwen3-4b,0,zh,es,fr,fr,en,freq,val,8.0,5.59375,8.3125,-2.40625,0.3125,14,29,15
qwen3-4b,0,zh,es,fr,fr,fr,freq,val,3.65625,5.46875,3.875,1.8125,0.21875,129,32,155
qwen3-4b,0,zh,es,fr,fr,de,freq,val,-5.4375,-4.25,-5.40625,1.1875,0.03125,26701,10442,29925
qwen3-4b,0,zh,es,fr,fr,es,freq,val,0.0,0.0,0.0,0.0,0.0,1098,814,1443
qwen3-4b,0,zh,es,fr,fr,zh,freq,val,16.125,11.375,15.875,-4.75,-0.25,0,1,0
qwen3-4b,0,zh,es,fr,fr,ja,freq,val,2.28125,2.53125,3.125,0.25,0.84375,303,194,242
qwen3-4b,0,zh,es,fr,fr,ko,freq,val,-2.625,-6.65625,-3.703125,-4.03125,-1.078125,5044,36337,11718
qwen3-4b,0,zh,es,fr,fr,en,freq,freq,8.0,5.59375,8.0,-2.40625,0.0,14,29,14
qwen3-4b,0,zh,es,fr,fr,fr,freq,freq,3.65625,5.46875,3.65625,1.8125,0.0,129,32,129
qwen3-4b,0,zh,es,fr,fr,de,freq,freq,-5.4375,-4.25,-5.4375,1.1875,0.0,26701,10442,26701
qwen3-4b,0,zh,es,fr,fr,es,freq,freq,0.0,0.0,0.0,0.0,0.0,1098,814,1098
qwen3-4b,0,zh,es,fr,fr,zh,freq,freq,16.125,11.375,16.125,-4.75,0.0,0,1,0
qwen3-4b,0,zh,es,fr,fr,ja,freq,freq,2.28125,2.53125,2.28125,0.25,0.0,303,194,303
qwen3-4b,0,zh,es,fr,fr,ko,freq,freq,-2.625,-6.65625,-2.625,-4.03125,0.0,5044,36337,5044
qwen3-4b,0,zh,es,de,de,en,desc,desc,8.0,6.46875,8.0,-1.53125,0.0,14,30,14
qwen3-4b,0,zh,es,de,de,fr,desc,desc,3.65625,1.59375,3.65625,-2.0625,0.0,129,358,129
qwen3-4b,0,zh,es,de,de,de,desc,desc,-5.4375,0.5,-5.4375,5.9375,0.0,26701,708,26701
qwen3-4b,0,zh,es,de,de,es,desc,desc,0.0,0.0,0.0,0.0,0.0,1098,946,1098
qwen3-4b,0,zh,es,de,de,zh,desc,desc,16.125,15.625,16.125,-0.5,0.0,0,0,0
qwen3-4b,0,zh,es,de,de,ja,desc,desc,2.28125,0.90625,2.28125,-1.375,0.0,303,556,303
qwen3-4b,0,zh,es,de,de,ko,desc,desc,-2.625,-3.953125,-2.625,-1.328125,0.0,5044,9212,5044
qwen3-4b,0,zh,es,de,de,en,desc,val,8.0,6.46875,8.0,-1.53125,0.0,14,30,13
qwen3-4b,0,zh,es,de,de,fr,desc,val,3.65625,1.59375,3.53125,-2.0625,-0.125,129,358,131
qwen3-4b,0,zh,es,de,de,de,desc,val,-5.4375,0.5,-5.625,5.9375,-0.1875,26701,708,27577
qwen3-4b,0,zh,es,de,de,es,desc,val,0.0,0.0,0.0,0.0,0.0,1098,946,1045
qwen3-4b,0,zh,es,de,de,zh,desc,val,16.125,15.625,16.125,-0.5,0.0,0,0,0
qwen3-4b,0,zh,es,de,de,ja,desc,val,2.28125,0.90625,2.15625,-1.375,-0.125,303,556,306
qwen3-4b,0,zh,es,de,de,ko,desc,val,-2.625,-3.953125,-2.828125,-1.328125,-0.203125,5044,9212,5333
qwen3-4b,0,zh,es,de,de,en,desc,freq,8.0,6.46875,8.0,-1.53125,0.0,14,30,14
qwen3-4b,0,zh,es,de,de,fr,desc,freq,3.65625,1.59375,3.65625,-2.0625,0.0,129,358,129
qwen3-4b,0,zh,es,de,de,de,desc,freq,-5.4375,0.5,-5.4375,5.9375,0.0,26701,708,26701
qwen3-4b,0,zh,es,de,de,es,desc,freq,0.0,0.0,0.0,0.0,0.0,1098,946,1098
qwen3-4b,0,zh,es,de,de,zh,desc,freq,16.125,15.625,16.125,-0.5,0.0,0,0,0
qwen3-4b,0,zh,es,de,de,ja,desc,freq,2.28125,0.90625,2.28125,-1.375,0.0,303,556,303
qwen3-4b,0,zh,es,de,de,ko,desc,freq,-2.625,-3.953125,-2.625,-1.328125,0.0,5044,9212,5044
qwen3-4b,0,zh,es,de,de,en,val,desc,8.0,5.0,6.0,-3.0,-2.0,14,18,10
qwen3-4b,0,zh,es,de,de,fr,val,desc,3.65625,0.8125,1.375,-2.84375,-2.28125,129,256,189
qwen3-4b,0,zh,es,de,de,de,val,desc,-5.4375,-0.03125,-3.8125,5.40625,1.625,26701,459,6165
qwen3-4b,0,zh,es,de,de,es,val,desc,0.0,0.0,0.0,0.0,0.0,1098,450,442
qwen3-4b,0,zh,es,de,de,zh,val,desc,16.125,10.3125,10.875,-5.8125,-5.25,0,0,0
qwen3-4b,0,zh,es,de,de,ja,val,desc,2.28125,0.3125,0.9375,-1.96875,-1.34375,303,377,257
