model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,ko,ja,en,en,en,desc,desc,1.4375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,ja,en,en,fr,desc,desc,-4.84375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,ja,en,en,de,desc,desc,-6.9375,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,ja,en,en,es,desc,desc,-5.125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,ja,en,en,zh,desc,desc,0.6875,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,ja,en,en,ja,desc,desc,0.0,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,ja,en,en,ko,desc,desc,6.3125,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,ja,en,en,en,desc,val,1.4375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,ja,en,en,fr,desc,val,-4.84375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,ja,en,en,de,desc,val,-6.9375,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,ja,en,en,es,desc,val,-5.125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,ja,en,en,zh,desc,val,0.6875,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,ja,en,en,ja,desc,val,0.0,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,ja,en,en,ko,desc,val,6.3125,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,ja,en,en,en,desc,freq,1.4375,nan,nan,nan,nan,14,13855,13855
qwen3-4b,0,ko,ja,en,en,fr,desc,freq,-4.84375,nan,nan,nan,nan,1346,1728,1728
qwen3-4b,0,ko,ja,en,en,de,desc,freq,-6.9375,nan,nan,nan,nan,6022,21062,21062
qwen3-4b,0,ko,ja,en,en,es,desc,freq,-5.125,nan,nan,nan,nan,1652,76,76
qwen3-4b,0,ko,ja,en,en,zh,desc,freq,0.6875,nan,nan,nan,nan,41,100250,100250
qwen3-4b,0,ko,ja,en,en,ja,desc,freq,0.0,nan,nan,nan,nan,83,132430,132430
qwen3-4b,0,ko,ja,en,en,ko,desc,freq,6.3125,nan,nan,nan,nan,0,60315,60315
qwen3-4b,0,ko,ja,en,en,en,val,desc,1.4375,-1.375,-1.625,-2.8125,-3.0625,14,102,116
qwen3-4b,0,ko,ja,en,en,fr,val,desc,-4.84375,-6.0,-6.21875,-1.15625,-1.375,1346,3320,3690
qwen3-4b,0,ko,ja,en,en,de,val,desc,-6.9375,-9.125,-9.5,-2.1875,-2.5625,6022,29184,34298
qwen3-4b,0,ko,ja,en,en,es,val,desc,-5.125,-8.625,-8.6875,-3.5,-3.5625,1652,21255,21068
qwen3-4b,0,ko,ja,en,en,zh,val,desc,0.6875,0.875,0.375,0.1875,-0.3125,41,11,16
qwen3-4b,0,ko,ja,en,en,ja,val,desc,0.0,0.0,0.0,0.0,0.0,83,24,26
qwen3-4b,0,ko,ja,en,en,ko,val,desc,6.3125,4.125,4.1875,-2.1875,-2.125,0,0,0
qwen3-4b,0,ko,ja,en,en,en,val,val,1.4375,-1.375,1.4375,-2.8125,0.0,14,102,14
qwen3-4b,0,ko,ja,en,en,fr,val,val,-4.84375,-6.0,-4.84375,-1.15625,0.0,1346,3320,1346
qwen3-4b,0,ko,ja,en,en,de,val,val,-6.9375,-9.125,-6.9375,-2.1875,0.0,6022,29184,6022
qwen3-4b,0,ko,ja,en,en,es,val,val,-5.125,-8.625,-5.125,-3.5,0.0,1652,21255,1652
qwen3-4b,0,ko,ja,en,en,zh,val,val,0.6875,0.875,0.6875,0.1875,0.0,41,11,41
qwen3-4b,0,ko,ja,en,en,ja,val,val,0.0,0.0,0.0,0.0,0.0,83,24,83
qwen3-4b,0,ko,ja,en,en,ko,val,val,6.3125,4.125,6.3125,-2.1875,0.0,0,0,0
qwen3-4b,0,ko,ja,en,en,en,val,freq,1.4375,-1.375,-0.6875,-2.8125,-2.125,14,102,92
qwen3-4b,0,ko,ja,en,en,fr,val,freq,-4.84375,-6.0,-5.75,-1.15625,-0.90625,1346,3320,3457
qwen3-4b,0,ko,ja,en,en,de,val,freq,-6.9375,-9.125,-9.1875,-2.1875,-2.25,6022,29184,33045
qwen3-4b,0,ko,ja,en,en,es,val,freq,-5.125,-8.625,-8.1875,-3.5,-3.0625,1652,21255,18549
qwen3-4b,0,ko,ja,en,en,zh,val,freq,0.6875,0.875,1.125,0.1875,0.4375,41,11,14
