model,prompt_idx,prompt_lang,adj_lang,intervention_lang,projection_lang,measure_lang,amplification_method,projection_method,original_target_minus_base,amplified_target_minus_base,isolated_target_minus_base,amplified_minus_original,isolated_minus_original,original_rank,amplified_rank,isolated_rank
qwen3-4b,0,ja,de,en,en,en,desc,desc,7.71875,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,de,en,en,fr,desc,desc,-2.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,de,en,en,de,desc,desc,0.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,de,en,en,es,desc,desc,1.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,de,en,en,zh,desc,desc,5.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,de,en,en,ja,desc,desc,19.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,de,en,en,ko,desc,desc,-1.03125,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,de,en,en,en,desc,val,7.71875,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,de,en,en,fr,desc,val,-2.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,de,en,en,de,desc,val,0.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,de,en,en,es,desc,val,1.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,de,en,en,zh,desc,val,5.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,de,en,en,ja,desc,val,19.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,de,en,en,ko,desc,val,-1.03125,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,de,en,en,en,desc,freq,7.71875,nan,nan,nan,nan,73,13855,13855
qwen3-4b,0,ja,de,en,en,fr,desc,freq,-2.0,nan,nan,nan,nan,23551,1728,1728
qwen3-4b,0,ja,de,en,en,de,desc,freq,0.0,nan,nan,nan,nan,7180,21062,21062
qwen3-4b,0,ja,de,en,en,es,desc,freq,1.40625,nan,nan,nan,nan,3035,76,76
qwen3-4b,0,ja,de,en,en,zh,desc,freq,5.78125,nan,nan,nan,nan,261,100250,100250
qwen3-4b,0,ja,de,en,en,ja,desc,freq,19.5,nan,nan,nan,nan,0,132430,132430
qwen3-4b,0,ja,de,en,en,ko,desc,freq,-1.03125,nan,nan,nan,nan,13511,60315,60315
qwen3-4b,0,ja,de,en,en,en,val,desc,7.71875,7.15625,7.25,-0.5625,-0.46875,73,113,202
qwen3-4b,0,ja,de,en,en,fr,val,desc,-2.0,0.65625,1.078125,2.65625,3.078125,23551,30142,34326
qwen3-4b,0,ja,de,en,en,de,val,desc,0.0,0.0,0.0,0.0,0.0,7180,45998,63624
qwen3-4b,0,ja,de,en,en,es,val,desc,1.40625,0.5625,1.046875,-0.84375,-0.359375,3035,32141,35048
qwen3-4b,0,ja,de,en,en,zh,val,desc,5.78125,6.59375,7.8125,0.8125,2.03125,261,175,132
qwen3-4b,0,ja,de,en,en,ja,val,desc,19.5,16.0,16.875,-3.5,-2.625,0,0,0
qwen3-4b,0,ja,de,en,en,ko,val,desc,-1.03125,2.3125,2.765625,3.34375,3.796875,13511,7927,9341
qwen3-4b,0,ja,de,en,en,en,val,val,7.71875,7.15625,7.71875,-0.5625,0.0,73,113,73
qwen3-4b,0,ja,de,en,en,fr,val,val,-2.0,0.65625,-2.0,2.65625,0.0,23551,30142,23551
qwen3-4b,0,ja,de,en,en,de,val,val,0.0,0.0,0.0,0.0,0.0,7180,45998,7180
qwen3-4b,0,ja,de,en,en,es,val,val,1.40625,0.5625,1.40625,-0.84375,0.0,3035,32141,3035
qwen3-4b,0,ja,de,en,en,zh,val,val,5.78125,6.59375,5.78125,0.8125,0.0,261,175,261
qwen3-4b,0,ja,de,en,en,ja,val,val,19.5,16.0,19.5,-3.5,0.0,0,0,0
qwen3-4b,0,ja,de,en,en,ko,val,val,-1.03125,2.3125,-1.03125,3.34375,0.0,13511,7927,13511
qwen3-4b,0,ja,de,en,en,en,val,freq,7.71875,7.15625,7.78125,-0.5625,0.0625,73,113,218
qwen3-4b,0,ja,de,en,en,fr,val,freq,-2.0,0.65625,0.875,2.65625,2.875,23551,30142,37514
qwen3-4b,0,ja,de,en,en,de,val,freq,0.0,0.0,0.0,0.0,0.0,7180,45998,60954
qwen3-4b,0,ja,de,en,en,es,val,freq,1.40625,0.5625,0.90625,-0.84375,-0.5,3035,32141,36831
qwen3-4b,0,ja,de,en,en,zh,val,freq,5.78125,6.59375,8.75,0.8125,2.96875,261,175,108
qwen3-4b,0,ja,de,en,en,ja,val,freq,19.5,16.0,17.0,-3.5,-2.5,0,0,0
qwen3-4b,0,ja,de,en,en,ko,val,freq,-1.03125,2.3125,3.09375,3.34375,4.125,13511,7927,7289
qwen3-4b,0,ja,de,en,en,en,freq,desc,7.71875,6.9375,7.1875,-0.78125,-0.53125,73,50,77
qwen3-4b,0,ja,de,en,en,fr,freq,desc,-2.0,-2.375,-1.609375,-0.375,0.390625,23551,20930,18765
qwen3-4b,0,ja,de,en,en,de,freq,desc,0.0,0.0,0.0,0.0,0.0,7180,4764,7063
qwen3-4b,0,ja,de,en,en,es,freq,desc,1.40625,0.96875,1.953125,-0.4375,0.546875,3035,2508,2040
qwen3-4b,0,ja,de,en,en,zh,freq,desc,5.78125,3.34375,4.6875,-2.4375,-1.09375,261,519,374
qwen3-4b,0,ja,de,en,en,ja,freq,desc,19.5,18.25,19.125,-1.25,-0.375,0,0,0
qwen3-4b,0,ja,de,en,en,ko,freq,desc,-1.03125,-2.0625,-1.2109375,-1.03125,-0.1796875,13511,17738,14915
qwen3-4b,0,ja,de,en,en,en,freq,val,7.71875,6.9375,7.5625,-0.78125,-0.15625,73,50,75
qwen3-4b,0,ja,de,en,en,fr,freq,val,-2.0,-2.375,-2.015625,-0.375,-0.015625,23551,20930,22599
qwen3-4b,0,ja,de,en,en,de,freq,val,0.0,0.0,0.0,0.0,0.0,7180,4764,6877
qwen3-4b,0,ja,de,en,en,es,freq,val,1.40625,0.96875,1.515625,-0.4375,0.109375,3035,2508,2753
qwen3-4b,0,ja,de,en,en,zh,freq,val,5.78125,3.34375,5.625,-2.4375,-0.15625,261,519,266
qwen3-4b,0,ja,de,en,en,ja,freq,val,19.5,18.25,19.5,-1.25,0.0,0,0,0
